PeakID (cmd=annotatePeaks.pl kidney_14_5_REP2.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_14_5_REP2.mLb.clN_peak_3217	chr19	53711105	53712065	+	53	NA	intron (Rbm20, intron 1 of 13)	-intron (Rbm20, intron 1 of 13)	34279	Rbm20	Rbm20	NM_001170847			Rbm20			NA
kidney_14_5_REP2.mLb.clN_peak_573	chr18	33871623	33872148	+	53	NA	intron (Epb41l4a, intron 10 of 23)	-intron (Epb41l4a, intron 10 of 23)	76993	Epb41l4aos	Epb41l4aos	NR_038151			Epb41l4aos			NA
kidney_14_5_REP2.mLb.clN_peak_2891	chr19	42315882	42316316	+	53	NA	intron (Crtac1, intron 5 of 14)	-intron (Crtac1, intron 5 of 14)	-35929	Mir3085	Mir3085	NR_037246			Mir3085			NA
kidney_14_5_REP2.mLb.clN_peak_3228	chr19	53838908	53839296	+	53	NA	intron (Rbm20, intron 7 of 13)	-intron (Rbm20, intron 7 of 13)	-53129	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
kidney_14_5_REP2.mLb.clN_peak_2461	chr19	21781568	21781902	+	53	NA	intron (Cemip2, intron 2 of 24)	-intron (Cemip2, intron 1 of 23)	3395	Cemip2	Cemip2	NM_031997			Cemip2			NA
kidney_14_5_REP2.mLb.clN_peak_222	chr18	13004580	13005119	+	52	NA	Intergenic	Intergenic	-2141	Hrh4	Hrh4	NM_153087			Hrh4			NA
kidney_14_5_REP2.mLb.clN_peak_1371	chr18	66372939	66373354	+	52	NA	Intergenic	Intergenic	-81308	Ccbe1	Ccbe1	NM_178793			Ccbe1			NA
kidney_14_5_REP2.mLb.clN_peak_2533	chr19	24673868	24674170	+	52	NA	promoter-TSS (Tmem252)	-promoter-TSS (Tmem252)	11	Tmem252	Tmem252	NM_183160			Tmem252			NA
kidney_14_5_REP2.mLb.clN_peak_2178	chr19	7612147	7612874	+	52	NA	promoter-TSS (Plaat5)	-promoter-TSS (Plaat5)	-27	Plaat5	Plaat5	NM_001368696			Plaat5			NA
kidney_14_5_REP2.mLb.clN_peak_3051	chr19	46369168	46369451	+	52	NA	exon (Mfsd13a, exon 6 of 9)	-exon (Mfsd13a, exon 6 of 9)	12429	Mfsd13a	Mfsd13a	NM_029186			Mfsd13a			NA
kidney_14_5_REP2.mLb.clN_peak_285	chr18	15351835	15352090	+	52	NA	Intergenic	Intergenic	51796	Aqp4	Aqp4	NM_001308645			Aqp4			NA
kidney_14_5_REP2.mLb.clN_peak_2006	chr19	4864893	4865343	+	52	NA	intron (Actn3, intron 12 of 20)	-intron (Actn3, intron 12 of 20)	9953	Ctsf	Ctsf	NM_019861			Ctsf			NA
kidney_14_5_REP2.mLb.clN_peak_1334	chr18	65300709	65301056	+	52	NA	intron (Alpk2, intron 5 of 12)	-intron (Alpk2, intron 5 of 12)	-51961	Mir122b	Mir122b	NR_162794			Mir122b			NA
kidney_14_5_REP2.mLb.clN_peak_1372	chr18	66396252	66396582	+	52	NA	Intergenic	Intergenic	-62187	Pmaip1	Pmaip1	NM_021451			Pmaip1			NA
kidney_14_5_REP2.mLb.clN_peak_1390	chr18	67278463	67279052	+	52	NA	Intergenic	Intergenic	-10490	Impa2	Impa2	NM_053261			Impa2			NA
kidney_14_5_REP2.mLb.clN_peak_974	chr18	49968568	49968932	+	52	NA	Intergenic	Intergenic	-84532	Tnfaip8	Tnfaip8	NM_001360935			Tnfaip8			NA
kidney_14_5_REP2.mLb.clN_peak_2984	chr19	44800417	44800758	+	52	NA	intron (Pax2, intron 6 of 10)	-intron (Pax2, intron 7 of 11)	-7819	Mir6405	Mir6405	NR_105831			Mir6405			NA
kidney_14_5_REP2.mLb.clN_peak_1420	chr18	68119068	68119324	+	52	NA	intron (Ldlrad4, intron 3 of 5)	-intron (Ldlrad4, intron 3 of 5)	141777	Mir7219	Mir7219	NR_106078			Mir7219			NA
kidney_14_5_REP2.mLb.clN_peak_2931	chr19	43920620	43920880	+	52	NA	intron (Dnmbp, intron 1 of 15)	-intron (Dnmbp, intron 1 of 15)	19448	Dnmbp	Dnmbp	NM_028029			Dnmbp			NA
kidney_14_5_REP2.mLb.clN_peak_1800	chr18	82718669	82719316	+	52	NA	Intergenic	Intergenic	-1289	Mir5112	Mir5112	NR_039572			Mir5112			NA
kidney_14_5_REP2.mLb.clN_peak_105	chr18	7614346	7614627	+	52	NA	intron (Mpp7, intron 1 of 12)	-intron (Mpp7, intron 1 of 16)	-6332	Mpp7	Mpp7	NM_001081287			Mpp7			NA
kidney_14_5_REP2.mLb.clN_peak_3002	chr19	45257451	45257830	+	52	NA	Intergenic	Intergenic	-20799	Lbx1	Lbx1	NM_010691			Lbx1			NA
kidney_14_5_REP2.mLb.clN_peak_2071	chr19	5823295	5823523	+	52	NA	Intergenic	Intergenic	-20737	Malat1	Malat1	NR_002847			Malat1			NA
kidney_14_5_REP2.mLb.clN_peak_2793	chr19	37687072	37687702	+	52	NA	exon (Cyp26c1, exon 3 of 6)	-exon (Cyp26c1, exon 3 of 6)	1707	Cyp26c1	Cyp26c1	NM_001105201			Cyp26c1			NA
kidney_14_5_REP2.mLb.clN_peak_383	chr18	22433829	22434357	+	52	NA	intron (Asxl3, intron 5 of 12)	-intron (Asxl3, intron 5 of 12)	89004	Asxl3	Asxl3	NM_001167777			Asxl3			NA
kidney_14_5_REP2.mLb.clN_peak_933	chr18	47177125	47177474	+	52	NA	Intergenic	Intergenic	191569	Sema6a	Sema6a	NM_018744			Sema6a			NA
kidney_14_5_REP2.mLb.clN_peak_1545	chr18	74002092	74002600	+	51	NA	intron (Mapk4, intron 1 of 5)	-intron (Mapk4, intron 1 of 5)	-15561	D730045A05Rik	D730045A05Rik	NR_045390			D730045A05Rik			NA
kidney_14_5_REP2.mLb.clN_peak_627	chr18	35212899	35213297	+	51	NA	exon (Lrrtm2, exon 2 of 2)	-exon (Lrrtm2, exon 2 of 2)	1926	Lrrtm2	Lrrtm2	NM_178005			Lrrtm2			NA
kidney_14_5_REP2.mLb.clN_peak_1850	chr18	83936305	83936759	+	51	NA	Intergenic	Intergenic	149933	Tshz1	Tshz1	NM_001364993			Tshz1			NA
kidney_14_5_REP2.mLb.clN_peak_2736	chr19	34566335	34566694	+	51	NA	intron (Ifit2, intron 1 of 2)	-intron (Ifit2, intron 1 of 2)	15820	Ifit2	Ifit2	NM_001355262			Ifit2			NA
kidney_14_5_REP2.mLb.clN_peak_2454	chr19	21563948	21564378	+	51	NA	Intergenic	Intergenic	88628	1110059E24Rik	1110059E24Rik	NM_025423			1110059E24Rik			NA
kidney_14_5_REP2.mLb.clN_peak_162	chr18	10826268	10827011	+	51	NA	Intergenic	Intergenic	-41087	Mir1a-2	Mir1a-2	NR_029781			Mir1a-2			NA
kidney_14_5_REP2.mLb.clN_peak_1044	chr18	53647853	53648340	+	51	NA	promoter-TSS (Gm19466)	-promoter-TSS (Gm19466)	-55	Gm19466	Gm19466	NR_040349			Gm19466			NA
kidney_14_5_REP2.mLb.clN_peak_167	chr18	10935771	10935994	+	51	NA	Intergenic	Intergenic	-116628	Gata6	Gata6	NM_010258			Gata6			NA
kidney_14_5_REP2.mLb.clN_peak_408	chr18	23861038	23861357	+	51	NA	intron (Mapre2, intron 4 of 6)	-intron (Mapre2, intron 5 of 7)	57227	Mapre2	Mapre2	NM_153058			Mapre2			NA
kidney_14_5_REP2.mLb.clN_peak_1797	chr18	82626057	82626357	+	51	NA	intron (Zfp236, intron 18 of 29)	-intron (Zfp236, intron 19 of 30)	66708	Zfp236	Zfp236	NM_177832			Zfp236			NA
kidney_14_5_REP2.mLb.clN_peak_1720	chr18	79049511	79049813	+	51	NA	intron (Setbp1, intron 2 of 5)	-intron (Setbp1, intron 2 of 5)	59729	Setbp1	Setbp1	NM_053099			Setbp1			NA
kidney_14_5_REP2.mLb.clN_peak_1069	chr18	54940575	54941247	+	51	NA	intron (Zfp608, intron 2 of 8)	-intron (Zfp608, intron 2 of 8)	49269	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_14_5_REP2.mLb.clN_peak_62	chr18	5342541	5342941	+	51	NA	Intergenic	Intergenic	-8302	Zfp438	Zfp438	NM_178722			Zfp438			NA
kidney_14_5_REP2.mLb.clN_peak_1953	chr19	3923917	3924396	+	51	NA	intron (Aldh3b1, intron 1 of 9)	-intron (Aldh3b1, intron 1 of 9)	5622	Aldh3b1	Aldh3b1	NM_026316			Aldh3b1			NA
kidney_14_5_REP2.mLb.clN_peak_2064	chr19	5756722	5757489	+	51	NA	intron (Ltbp3, intron 24 of 27)	-intron (Ltbp3, intron 24 of 27)	14314	Scyl1	Scyl1	NM_023912			Scyl1			NA
kidney_14_5_REP2.mLb.clN_peak_324	chr18	20609394	20610312	+	51	NA	intron (Gm16090, intron 1 of 2)	-intron (Gm16090, intron 1 of 2)	51779	Dsg2	Dsg2	NM_007883			Dsg2			NA
kidney_14_5_REP2.mLb.clN_peak_395	chr18	23324831	23325225	+	51	NA	intron (Dtna, intron 1 of 21)	-intron (Dtna, intron 1 of 21)	-90381	Dtna	Dtna	NM_001361215			Dtna			NA
kidney_14_5_REP2.mLb.clN_peak_321	chr18	20215077	20215764	+	51	NA	Intergenic	Intergenic	-31920	Dsg1c	Dsg1c	NM_181680			Dsg1c			NA
kidney_14_5_REP2.mLb.clN_peak_2684	chr19	31762713	31763018	+	51	NA	intron (Prkg1, intron 1 of 17)	-intron (Prkg1, intron 1 of 17)	-98495	Prkg1	Prkg1	NM_011160			Prkg1			NA
kidney_14_5_REP2.mLb.clN_peak_1901	chr18	87902132	87902465	+	51	NA	Intergenic	Intergenic	991909	Socs6	Socs6	NM_018821			Socs6			NA
kidney_14_5_REP2.mLb.clN_peak_1703	chr18	78280461	78280733	+	51	NA	intron (Slc14a2, intron 3 of 21)	-intron (Slc14a2, intron 3 of 11)	-157171	Slc14a1	Slc14a1	NM_001171011			Slc14a1			NA
kidney_14_5_REP2.mLb.clN_peak_1370	chr18	66366567	66367067	+	51	NA	Intergenic	Intergenic	-74979	Ccbe1	Ccbe1	NM_178793			Ccbe1			NA
kidney_14_5_REP2.mLb.clN_peak_1213	chr18	60952777	60952997	+	51	NA	promoter-TSS (Mir7220)	-promoter-TSS (Mir7220)	-986	Mir7220	Mir7220	NR_106079			Mir7220			NA
kidney_14_5_REP2.mLb.clN_peak_2662	chr19	30371015	30371250	+	51	NA	Intergenic	Intergenic	138204	Mbl2	Mbl2	NM_001365058			Mbl2			NA
kidney_14_5_REP2.mLb.clN_peak_1036	chr18	53473173	53473819	+	51	NA	exon (Prdm6, exon 2 of 7)	-exon (Prdm6, exon 2 of 7)	8950	Prdm6	Prdm6	NM_001033281			Prdm6			NA
kidney_14_5_REP2.mLb.clN_peak_2764	chr19	36668144	36668358	+	51	NA	intron (Hectd2os, intron 2 of 4)	-intron (Hectd2os, intron 2 of 4)	21228	Hectd2os	Hectd2os	NR_033510			Hectd2os			NA
kidney_14_5_REP2.mLb.clN_peak_3400	chr19	60467123	60467403	+	51	NA	exon (Prlhr, exon 1 of 1)	-exon (Prlhr, exon 1 of 1)	1041	Prlhr	Prlhr	NM_201615			Prlhr			NA
kidney_14_5_REP2.mLb.clN_peak_1687	chr18	77794393	77795018	+	50	NA	exon (Pstpip2, exon 1 of 15)	-exon (Pstpip2, exon 1 of 15)	155	Pstpip2	Pstpip2	NM_013831			Pstpip2			NA
kidney_14_5_REP2.mLb.clN_peak_502	chr18	30487335	30487573	+	50	NA	Intergenic	Intergenic	214589	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
kidney_14_5_REP2.mLb.clN_peak_2072	chr19	5834405	5834856	+	50	NA	exon (Neat1, exon 1 of 1)	-exon (Neat1, exon 1 of 1)	10848	Neat1	Neat1	NR_003513			Neat1			NA
kidney_14_5_REP2.mLb.clN_peak_2770	chr19	36796951	36797246	+	50	NA	Intergenic	Intergenic	-37134	Tnks2	Tnks2	NM_001163635			Tnks2			NA
kidney_14_5_REP2.mLb.clN_peak_2971	chr19	44684089	44684393	+	50	NA	Intergenic	Intergenic	-72665	Pax2	Pax2	NM_001368747			Pax2			NA
kidney_14_5_REP2.mLb.clN_peak_3000	chr19	45220784	45221705	+	50	NA	Intergenic	Intergenic	15597	Lbx1	Lbx1	NM_010691			Lbx1			NA
kidney_14_5_REP2.mLb.clN_peak_2590	chr19	26877424	26877772	+	50	NA	Intergenic	Intergenic	-8327	Gm815	Gm815	NM_001033407			Gm815			NA
kidney_14_5_REP2.mLb.clN_peak_2188	chr19	8655917	8656224	+	50	NA	intron (9830166K06Rik, intron 2 of 2)	-intron (9830166K06Rik, intron 2 of 2)	7265	9830166K06Rik	9830166K06Rik	NR_045314			9830166K06Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2479	chr19	22960794	22961257	+	50	NA	intron (Trpm3, intron 21 of 24)	-intron (Trpm3, intron 21 of 24)	-180201	Klf9	Klf9	NM_010638			Klf9			NA
kidney_14_5_REP2.mLb.clN_peak_828	chr18	42162719	42163007	+	50	NA	Intergenic	Intergenic	33846	Plac8l1	Plac8l1	NM_027072			Plac8l1			NA
kidney_14_5_REP2.mLb.clN_peak_2277	chr19	10714669	10714944	+	50	NA	TTS (Vps37c)	-TTS (Vps37c)	24168	Cd5	Cd5	NM_007650			Cd5			NA
kidney_14_5_REP2.mLb.clN_peak_3187	chr19	53087306	53087734	+	50	NA	Intergenic	Intergenic	11268	1700054A03Rik	1700054A03Rik	NR_045320			1700054A03Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2267	chr19	10486286	10486689	+	50	NA	Intergenic	Intergenic	-3559	Ppp1r32	Ppp1r32	NM_001368184			Ppp1r32			NA
kidney_14_5_REP2.mLb.clN_peak_3168	chr19	50490701	50491210	+	50	NA	intron (Sorcs1, intron 1 of 25)	-intron (Sorcs1, intron 1 of 25)	187691	Sorcs1	Sorcs1	NM_001360457			Sorcs1			NA
kidney_14_5_REP2.mLb.clN_peak_2899	chr19	42638766	42639286	+	50	NA	Intergenic	Intergenic	-26220	Loxl4	Loxl4	NM_053083			Loxl4			NA
kidney_14_5_REP2.mLb.clN_peak_1983	chr19	4301857	4302419	+	50	NA	intron (Grk2, intron 1 of 20)	-intron (Grk2, intron 1 of 20)	4084	Grk2	Grk2	NM_130863			Grk2			NA
kidney_14_5_REP2.mLb.clN_peak_238	chr18	13599764	13600016	+	50	NA	Intergenic	Intergenic	372843	Zfp521	Zfp521	NM_001360804			Zfp521			NA
kidney_14_5_REP2.mLb.clN_peak_2227	chr19	9941887	9942398	+	50	NA	Intergenic	Intergenic	-38458	Fth1	Fth1	NR_073181			Fth1			NA
kidney_14_5_REP2.mLb.clN_peak_2101	chr19	6242393	6242680	+	50	NA	intron (Atg2a, intron 1 of 39)	-intron (Atg2a, intron 1 of 39)	868	Atg2a	Atg2a	NM_194348			Atg2a			NA
kidney_14_5_REP2.mLb.clN_peak_3283	chr19	55998671	55998903	+	50	NA	Intergenic	Intergenic	256977	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
kidney_14_5_REP2.mLb.clN_peak_1421	chr18	68136556	68137304	+	50	NA	intron (Ldlrad4, intron 3 of 5)	-intron (Ldlrad4, intron 3 of 5)	124043	Mir7219	Mir7219	NR_106078			Mir7219			NA
kidney_14_5_REP2.mLb.clN_peak_2901	chr19	42673113	42673461	+	49	NA	Intergenic	Intergenic	-60481	Loxl4	Loxl4	NM_053083			Loxl4			NA
kidney_14_5_REP2.mLb.clN_peak_833	chr18	42467435	42467856	+	49	NA	Intergenic	Intergenic	-43842	Tcerg1	Tcerg1	NM_001039474			Tcerg1			NA
kidney_14_5_REP2.mLb.clN_peak_1402	chr18	67497927	67498200	+	49	NA	intron (Spire1, intron 9 of 13)	-intron (Spire1, intron 9 of 13)	33214	Prelid3a	Prelid3a	NM_144867			Prelid3a			NA
kidney_14_5_REP2.mLb.clN_peak_173	chr18	11142554	11142809	+	49	NA	Intergenic	Intergenic	-90114	Gata6os	Gata6os	NR_105023			Gata6os			NA
kidney_14_5_REP2.mLb.clN_peak_3031	chr19	45789360	45789700	+	49	NA	Intergenic	Intergenic	-5977	Oga	Oga	NR_151594			Oga			NA
kidney_14_5_REP2.mLb.clN_peak_3264	chr19	55545594	55546502	+	49	NA	intron (Vti1a, intron 8 of 8)	-intron (Vti1a, intron 8 of 8)	156156	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
kidney_14_5_REP2.mLb.clN_peak_1774	chr18	81178536	81178850	+	49	NA	Intergenic	Intergenic	-191672	Sall3	Sall3	NM_001369133			Sall3			NA
kidney_14_5_REP2.mLb.clN_peak_1041	chr18	53596557	53596954	+	49	NA	Intergenic	Intergenic	-51396	Gm19466	Gm19466	NR_040349			Gm19466			NA
kidney_14_5_REP2.mLb.clN_peak_3189	chr19	53105724	53106012	+	49	NA	Intergenic	Intergenic	29616	1700054A03Rik	1700054A03Rik	NR_045320			1700054A03Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2689	chr19	32120713	32121051	+	49	NA	Intergenic	Intergenic	-17742	Asah2	Asah2	NM_018830			Asah2			NA
kidney_14_5_REP2.mLb.clN_peak_1073	chr18	54985530	54985749	+	49	NA	intron (Zfp608, intron 2 of 9)	-intron (Zfp608, intron 2 of 8)	4541	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_14_5_REP2.mLb.clN_peak_788	chr18	38962667	38963363	+	49	NA	intron (Gm5820, intron 4 of 4)	-intron (Gm5820, intron 4 of 4)	-30130	Arhgap26	Arhgap26	NM_001374831			Arhgap26			NA
kidney_14_5_REP2.mLb.clN_peak_3369	chr19	58889776	58890050	+	49	NA	intron (Hspa12a, intron 2 of 12)	-intron (Hspa12a, intron 2 of 12)	21846	Mir3086	Mir3086	NR_037247			Mir3086			NA
kidney_14_5_REP2.mLb.clN_peak_2792	chr19	37561738	37562012	+	49	NA	intron (Exoc6, intron 1 of 21)	-intron (Exoc6, intron 1 of 21)	11457	Exoc6	Exoc6	NM_175353			Exoc6			NA
kidney_14_5_REP2.mLb.clN_peak_2146	chr19	7103792	7104505	+	49	NA	intron (Flrt1, intron 1 of 1)	-intron (Macrod1, intron 3 of 10)	1581	Flrt1	Flrt1	NM_201411			Flrt1			NA
kidney_14_5_REP2.mLb.clN_peak_2237	chr19	10057338	10057986	+	49	NA	intron (Fads3, intron 11 of 11)	-intron (Fads3, intron 11 of 11)	16114	Fads3	Fads3	NM_021890			Fads3			NA
kidney_14_5_REP2.mLb.clN_peak_38	chr18	4796534	4796802	+	49	NA	Intergenic	Intergenic	-15818	Gm10556	Gm10556	NR_045881			Gm10556			NA
kidney_14_5_REP2.mLb.clN_peak_19	chr18	4176955	4178008	+	49	NA	intron (Lyzl1, intron 3 of 4)	-intron (Lyzl1, intron 3 of 4)	11649	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
kidney_14_5_REP2.mLb.clN_peak_926	chr18	46849984	46850662	+	49	NA	exon (Lvrn, exon 1 of 20)	-exon (Lvrn, exon 1 of 20)	284	Lvrn	Lvrn	NM_029008			Lvrn			NA
kidney_14_5_REP2.mLb.clN_peak_3306	chr19	56874172	56874541	+	49	NA	promoter-TSS (Vwa2)	-promoter-TSS (Vwa2)	-60	Vwa2	Vwa2	NM_172840			Vwa2			NA
kidney_14_5_REP2.mLb.clN_peak_2380	chr19	16558573	16558949	+	49	NA	intron (Gna14, intron 2 of 6)	-intron (Gna14, intron 2 of 6)	123094	Gna14	Gna14	NM_008137			Gna14			NA
kidney_14_5_REP2.mLb.clN_peak_2143	chr19	7069889	7070415	+	49	NA	intron (Macrod1, intron 3 of 10)	-intron (Macrod1, intron 3 of 10)	13384	Macrod1	Macrod1	NM_134147			Macrod1			NA
kidney_14_5_REP2.mLb.clN_peak_1638	chr18	76011070	76011937	+	49	NA	intron (Zbtb7c, intron 2 of 4)	-intron (Zbtb7c, intron 2 of 4)	86968	2900057B20Rik	2900057B20Rik	NR_045365			2900057B20Rik			NA
kidney_14_5_REP2.mLb.clN_peak_785	chr18	38928853	38929659	+	49	NA	intron (Gm5820, intron 3 of 4)	-intron (Gm5820, intron 3 of 4)	-10557	Fgf1	Fgf1	NM_010197			Fgf1			NA
kidney_14_5_REP2.mLb.clN_peak_1373	chr18	66404578	66404856	+	49	NA	Intergenic	Intergenic	-53887	Pmaip1	Pmaip1	NM_021451			Pmaip1			NA
kidney_14_5_REP2.mLb.clN_peak_2856	chr19	41675626	41675903	+	48	NA	intron (Slit1, intron 4 of 36)	-intron (Slit1, intron 4 of 36)	68092	Slit1	Slit1	NM_015748			Slit1			NA
kidney_14_5_REP2.mLb.clN_peak_337	chr18	21047379	21047737	+	48	NA	Intergenic	Intergenic	-24786	Mep1b	Mep1b	NM_008586			Mep1b			NA
kidney_14_5_REP2.mLb.clN_peak_3026	chr19	45717602	45718306	+	48	NA	Intergenic	Intergenic	12604	4933429K18Rik	4933429K18Rik	NR_045307			4933429K18Rik			NA
kidney_14_5_REP2.mLb.clN_peak_3285	chr19	56029524	56030296	+	48	NA	Intergenic	Intergenic	-258002	Habp2	Habp2	NM_001329935			Habp2			NA
kidney_14_5_REP2.mLb.clN_peak_2399	chr19	17471322	17471620	+	48	NA	intron (Pcsk5, intron 27 of 37)	-intron (Pcsk5, intron 27 of 37)	77428	Rfk	Rfk	NM_019437			Rfk			NA
kidney_14_5_REP2.mLb.clN_peak_1804	chr18	82764723	82765482	+	48	NA	Intergenic	Intergenic	-6063	2210420H20Rik	2210420H20Rik	NR_045389			2210420H20Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2145	chr19	7091137	7091394	+	48	NA	TTS (Flrt1)	-TTS (Flrt1)	14464	Flrt1	Flrt1	NM_201411			Flrt1			NA
kidney_14_5_REP2.mLb.clN_peak_1494	chr18	70673352	70673602	+	48	NA	Intergenic	Intergenic	105185	Mbd2	Mbd2	NM_001311071			Mbd2			NA
kidney_14_5_REP2.mLb.clN_peak_2607	chr19	28395355	28395958	+	48	NA	intron (Glis3, intron 4 of 10)	-intron (Glis3, intron 3 of 9)	-282568	D930032P07Rik	D930032P07Rik	NR_045330			D930032P07Rik			NA
kidney_14_5_REP2.mLb.clN_peak_2934	chr19	43959149	43959409	+	48	NA	intron (Cpn1, intron 8 of 8)	-intron (Cpn1, intron 8 of 8)	-19081	Dnmbp	Dnmbp	NM_028029			Dnmbp			NA
kidney_14_5_REP2.mLb.clN_peak_331	chr18	20773200	20773683	+	48	NA	Intergenic	Intergenic	-27037	B4galt6	B4galt6	NM_019737			B4galt6			NA
kidney_14_5_REP2.mLb.clN_peak_1365	chr18	66178378	66178718	+	48	NA	intron (Ccbe1, intron 2 of 10)	-intron (Ccbe1, intron 2 of 10)	40785	Mir694	Mir694	NR_030467			Mir694			NA
kidney_14_5_REP2.mLb.clN_peak_3346	chr19	58104596	58104989	+	48	NA	intron (Atrnl1, intron 28 of 28)	-intron (Atrnl1, intron 28 of 28)	53625	Mir5623	Mir5623	NR_049196			Mir5623			NA
kidney_14_5_REP2.mLb.clN_peak_25	chr18	4336656	4336904	+	48	NA	intron (Map3k8, intron 4 of 6)	-intron (Map3k8, intron 5 of 7)	16173	Map3k8	Map3k8	NR_157375			Map3k8			NA
kidney_14_5_REP2.mLb.clN_peak_2329	chr19	14333190	14333933	+	48	NA	Intergenic	Intergenic	102389	Gm8630	Gm8630	NR_152176			Gm8630			NA
kidney_14_5_REP2.mLb.clN_peak_2948	chr19	44363510	44363766	+	48	NA	Intergenic	Intergenic	30312	Scd4	Scd4	NM_183216			Scd4			NA
kidney_14_5_REP2.mLb.clN_peak_1178	chr18	59809866	59810094	+	48	NA	Intergenic	Intergenic	230350	Mir6355	Mir6355	NR_105773			Mir6355			NA
kidney_14_5_REP2.mLb.clN_peak_1643	chr18	76069790	76070170	+	48	NA	intron (Zbtb7c, intron 1 of 2)	-intron (Zbtb7c, intron 1 of 2)	28491	2900057B20Rik	2900057B20Rik	NR_045365			2900057B20Rik			NA
kidney_14_5_REP2.mLb.clN_peak_1657	chr18	76380224	76380508	+	48	NA	Intergenic	Intergenic	138665	Smad2	Smad2	NM_001252481			Smad2			NA
kidney_14_5_REP2.mLb.clN_peak_1102	chr18	56378023	56378370	+	48	NA	Intergenic	Intergenic	-53936	Gramd3	Gramd3	NM_001360917			Gramd3			NA
kidney_14_5_REP2.mLb.clN_peak_3270	chr19	55700530	55701017	+	48	NA	intron (4930552P12Rik, intron 1 of 3)	-intron (4930552P12Rik, intron 1 of 3)	1431	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
kidney_14_5_REP2.mLb.clN_peak_1352	chr18	65873146	65873572	+	48	NA	promoter-TSS (Grp)	-promoter-TSS (Grp)	-127	Grp	Grp	NM_175012			Grp			NA
kidney_14_5_REP2.mLb.clN_peak_2121	chr19	6576902	6577829	+	48	NA	Intergenic	Intergenic	-34295	Slc22a12	Slc22a12	NM_009203			Slc22a12			NA
kidney_14_5_REP2.mLb.clN_peak_1457	chr18	69537517	69537946	+	48	NA	intron (Tcf4, intron 6 of 19)	-intron (Tcf4, intron 6 of 19)	193239	Tcf4	Tcf4	NM_001361126			Tcf4			NA
kidney_14_5_REP2.mLb.clN_peak_1206	chr18	60811961	60812725	+	48	NA	TTS (Mir5107)	-TTS (Mir5107)	267	Mir5107	Mir5107	NR_039567			Mir5107			NA
kidney_14_5_REP2.mLb.clN_peak_911	chr18	46427341	46427620	+	47	NA	Intergenic	Intergenic	38336	Mospd4	Mospd4	NR_045438			Mospd4			NA
kidney_14_5_REP2.mLb.clN_peak_253	chr18	14069353	14069607	+	47	NA	Intergenic	Intergenic	-96747	Zfp521	Zfp521	NM_001360804			Zfp521			NA
kidney_14_5_REP2.mLb.clN_peak_524	chr18	31879637	31879860	+	47	NA	exon (Wdr33, exon 9 of 22)	-exon (Wdr33, exon 9 of 22)	32155	Sft2d3	Sft2d3	NM_026006			Sft2d3			NA
kidney_14_5_REP2.mLb.clN_peak_1207	chr18	60823037	60823283	+	47	NA	intron (Tcof1, intron 16 of 24)	-intron (Tcof1, intron 17 of 25)	11084	Mir5107	Mir5107	NR_039567			Mir5107			NA
kidney_14_5_REP2.mLb.clN_peak_2009	chr19	4906179	4906746	+	47	NA	TTS (Dpp3)	-TTS (Dpp3)	165	Bbs1	Bbs1	NM_001033128			Bbs1			NA
kidney_14_5_REP2.mLb.clN_peak_1453	chr18	69428620	69429264	+	47	NA	intron (Tcf4, intron 3 of 19)	-intron (Tcf4, intron 3 of 19)	84450	Tcf4	Tcf4	NM_001361126			Tcf4			NA
kidney_14_5_REP2.mLb.clN_peak_2512	chr19	24032737	24033041	+	47	NA	Intergenic	Intergenic	-1870	Fam189a2	Fam189a2	NM_001114174			Fam189a2			NA
kidney_14_5_REP2.mLb.clN_peak_1938	chr19	3665386	3665801	+	47	NA	intron (Lrp5, intron 1 of 22)	-intron (Lrp5, intron 1 of 22)	20971	Lrp5	Lrp5	NM_008513			Lrp5			NA
kidney_14_5_REP2.mLb.clN_peak_2721	chr19	34210213	34210465	+	47	NA	intron (Stambpl1, intron 1 of 10)	-intron (Stambpl1, intron 1 of 10)	18110	Stambpl1	Stambpl1	NM_001360720			Stambpl1			NA
kidney_14_5_REP2.mLb.clN_peak_3309	chr19	56915096	56915417	+	47	NA	intron (Afap1l2, intron 18 of 20)	-intron (Afap1l2, intron 17 of 19)	40840	Vwa2	Vwa2	NM_172840			Vwa2			NA
