PeakID (cmd=annotatePeaks.pl kidney_14_5_REP1.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_14_5_REP1.mLb.clN_peak_1853	chr19	55244592	55245278	+	64	NA	Intergenic	Intergenic	-8434	Acsl5	Acsl5	NM_027976			Acsl5			NA
kidney_14_5_REP1.mLb.clN_peak_1371	chr19	21564083	21564397	+	64	NA	Intergenic	Intergenic	88551	1110059E24Rik	1110059E24Rik	NM_025423			1110059E24Rik			NA
kidney_14_5_REP1.mLb.clN_peak_332	chr18	35730202	35730602	+	64	NA	exon (1700066B19Rik, exon 2 of 2)	-exon (1700066B19Rik, exon 2 of 2)	3413	1700066B19Rik	1700066B19Rik	NM_001033168			1700066B19Rik			NA
kidney_14_5_REP1.mLb.clN_peak_511	chr18	49217577	49217976	+	64	NA	Intergenic	Intergenic	-305513	1700044K03Rik	1700044K03Rik	NR_033785			1700044K03Rik			NA
kidney_14_5_REP1.mLb.clN_peak_737	chr18	67390522	67391681	+	64	NA	intron (Tubb6, intron 1 of 3)	-intron (Tubb6, intron 1 of 3)	370	Tubb6	Tubb6	NM_026473			Tubb6			NA
kidney_14_5_REP1.mLb.clN_peak_1139	chr19	6304926	6305147	+	64	NA	Intergenic	Intergenic	-1421	Cdc42bpg	Cdc42bpg	NM_001033342			Cdc42bpg			NA
kidney_14_5_REP1.mLb.clN_peak_711	chr18	65739804	65740298	+	64	NA	intron (Oacyl, intron 9 of 14)	-intron (Oacyl, intron 9 of 14)	41783	Oacyl	Oacyl	NM_177028			Oacyl			NA
kidney_14_5_REP1.mLb.clN_peak_147	chr18	15235720	15236033	+	63	NA	Intergenic	Intergenic	-84430	Kctd1	Kctd1	NM_134112			Kctd1			NA
kidney_14_5_REP1.mLb.clN_peak_1506	chr19	31764983	31765361	+	63	NA	promoter-TSS (Prkg1)	-promoter-TSS (Prkg1)	-100802	Prkg1	Prkg1	NM_011160			Prkg1			NA
kidney_14_5_REP1.mLb.clN_peak_1001	chr19	3638677	3639122	+	63	NA	intron (Lrp5, intron 5 of 22)	-intron (Lrp5, intron 5 of 22)	47665	Lrp5	Lrp5	NM_008513			Lrp5			NA
kidney_14_5_REP1.mLb.clN_peak_893	chr18	78267572	78267927	+	63	NA	intron (Slc14a2, intron 3 of 21)	-intron (Slc14a2, intron 3 of 11)	-144323	Slc14a1	Slc14a1	NM_001171011			Slc14a1			NA
kidney_14_5_REP1.mLb.clN_peak_238	chr18	26015136	26015380	+	63	NA	Intergenic	Intergenic	-261101	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_14_5_REP1.mLb.clN_peak_40	chr18	5809295	5809644	+	63	NA	Intergenic	Intergenic	-217032	Gm10125	Gm10125	NR_033552			Gm10125			NA
kidney_14_5_REP1.mLb.clN_peak_1700	chr19	45207843	45208994	+	63	NA	Intergenic	Intergenic	28423	Lbx1	Lbx1	NM_010691			Lbx1			NA
kidney_14_5_REP1.mLb.clN_peak_584	chr18	56754643	56755103	+	63	NA	Intergenic	Intergenic	47060	Lmnb1	Lmnb1	NM_010721			Lmnb1			NA
kidney_14_5_REP1.mLb.clN_peak_1180	chr19	7196029	7196387	+	62	NA	intron (Macrod1, intron 4 of 10)	-intron (Macrod1, intron 4 of 10)	10076	Otub1	Otub1	NM_134150			Otub1			NA
kidney_14_5_REP1.mLb.clN_peak_778	chr18	70552595	70553443	+	62	NA	Intergenic	Intergenic	-15273	Mbd2	Mbd2	NM_001311071			Mbd2			NA
kidney_14_5_REP1.mLb.clN_peak_514	chr18	49550930	49551212	+	62	NA	Intergenic	Intergenic	27782	1700044K03Rik	1700044K03Rik	NR_033785			1700044K03Rik			NA
kidney_14_5_REP1.mLb.clN_peak_775	chr18	70420315	70420602	+	62	NA	Intergenic	Intergenic	-51996	Stard6	Stard6	NM_001289648			Stard6			NA
kidney_14_5_REP1.mLb.clN_peak_1914	chr19	58413301	58413559	+	62	NA	intron (Gfra1, intron 4 of 11)	-intron (Gfra1, intron 4 of 9)	41968	Gfra1	Gfra1	NM_001285457			Gfra1			NA
kidney_14_5_REP1.mLb.clN_peak_620	chr18	60438811	60439345	+	62	NA	Intergenic	Intergenic	62905	Smim3	Smim3	NM_134133			Smim3			NA
kidney_14_5_REP1.mLb.clN_peak_1706	chr19	45311068	45311421	+	61	NA	Intergenic	Intergenic	-52490	Btrc	Btrc	NM_001360120			Btrc			NA
kidney_14_5_REP1.mLb.clN_peak_944	chr18	82913166	82913421	+	61	NA	intron (Zfp516, intron 1 of 5)	-intron (Zfp516, intron 1 of 5)	2414	Zfp516	Zfp516	NM_183033			Zfp516			NA
kidney_14_5_REP1.mLb.clN_peak_1754	chr19	46533088	46533430	+	61	NA	intron (Arl3, intron 5 of 5)	-intron (Arl3, intron 6 of 6)	31611	Trim8	Trim8	NM_053100			Trim8			NA
kidney_14_5_REP1.mLb.clN_peak_843	chr18	75465063	75465714	+	61	NA	intron (Ctif, intron 10 of 11)	-intron (Ctif, intron 10 of 11)	-49257	Gm10532	Gm10532	NR_045879			Gm10532			NA
kidney_14_5_REP1.mLb.clN_peak_683	chr18	63348338	63348623	+	61	NA	intron (Piezo2, intron 1 of 53)	-intron (Piezo2, intron 1 of 53)	38703	Piezo2	Piezo2	NM_001039485			Piezo2			NA
kidney_14_5_REP1.mLb.clN_peak_191	chr18	23309931	23310747	+	61	NA	intron (Dtna, intron 1 of 21)	-intron (Dtna, intron 1 of 21)	92743	Gm7788	Gm7788	NR_110491			Gm7788			NA
kidney_14_5_REP1.mLb.clN_peak_1320	chr19	15829160	15829477	+	61	NA	Intergenic	Intergenic	95741	Psat1	Psat1	NM_177420			Psat1			NA
kidney_14_5_REP1.mLb.clN_peak_151	chr18	16547637	16547939	+	61	NA	Intergenic	Intergenic	261458	Cdh2	Cdh2	NM_007664			Cdh2			NA
kidney_14_5_REP1.mLb.clN_peak_689	chr18	64266450	64266741	+	61	NA	intron (St8sia3, intron 3 of 5)	-intron (St8sia3, intron 3 of 5)	10585	St8sia3os	St8sia3os	NR_045366			St8sia3os			NA
kidney_14_5_REP1.mLb.clN_peak_158	chr18	20001888	20002360	+	60	NA	promoter-TSS (Dsc3)	-promoter-TSS (Dsc3)	-27	Dsc3	Dsc3	NM_007882			Dsc3			NA
kidney_14_5_REP1.mLb.clN_peak_100	chr18	11839112	11839989	+	60	NA	promoter-TSS (Gm6277)	-promoter-TSS (Gm6277)	-173	Gm6277	Gm6277	NR_045421			Gm6277			NA
kidney_14_5_REP1.mLb.clN_peak_1731	chr19	46135758	46136553	+	60	NA	TTS (Elovl3)	-TTS (Elovl3)	4256	Elovl3	Elovl3	NM_001374665			Elovl3			NA
kidney_14_5_REP1.mLb.clN_peak_1933	chr19	59208503	59208922	+	60	NA	Intergenic	Intergenic	-10936	Kcnk18	Kcnk18	NM_207261			Kcnk18			NA
kidney_14_5_REP1.mLb.clN_peak_717	chr18	66078373	66078646	+	60	NA	intron (Ccbe1, intron 5 of 10)	-intron (Ccbe1, intron 5 of 10)	-75874	Lman1	Lman1	NM_027400			Lman1			NA
kidney_14_5_REP1.mLb.clN_peak_1797	chr19	49172094	49172433	+	60	NA	Intergenic	Intergenic	966238	Sorcs3	Sorcs3	NM_025696			Sorcs3			NA
kidney_14_5_REP1.mLb.clN_peak_1739	chr19	46348858	46349420	+	60	NA	promoter-TSS (2310034G01Rik)	-promoter-TSS (2310034G01Rik)	-151	2310034G01Rik	2310034G01Rik	NR_040418			2310034G01Rik			NA
kidney_14_5_REP1.mLb.clN_peak_1166	chr19	6987137	6987357	+	60	NA	TTS (Dnajc4)	-TTS (Dnajc4)	404	Vegfb	Vegfb	NM_011697			Vegfb			NA
kidney_14_5_REP1.mLb.clN_peak_1529	chr19	34474809	34475436	+	60	NA	promoter-TSS (Ch25h)	-promoter-TSS (Ch25h)	26	Ch25h	Ch25h	NM_009890			Ch25h			NA
kidney_14_5_REP1.mLb.clN_peak_1178	chr19	7143598	7144184	+	60	NA	intron (Macrod1, intron 3 of 10)	-intron (Macrod1, intron 3 of 10)	-38162	Flrt1	Flrt1	NM_201411			Flrt1			NA
kidney_14_5_REP1.mLb.clN_peak_1154	chr19	6840304	6840780	+	60	NA	promoter-TSS (Rps6ka4)	-promoter-TSS (Rps6ka4)	85	Rps6ka4	Rps6ka4	NM_019924			Rps6ka4			NA
kidney_14_5_REP1.mLb.clN_peak_785	chr18	71840703	71841136	+	60	NA	intron (Dcc, intron 2 of 28)	-intron (Dcc, intron 2 of 28)	510150	Dcc	Dcc	NM_007831			Dcc			NA
kidney_14_5_REP1.mLb.clN_peak_150	chr18	15951326	15951633	+	60	NA	Intergenic	Intergenic	-191322	Chst9	Chst9	NM_199055			Chst9			NA
kidney_14_5_REP1.mLb.clN_peak_1379	chr19	22138943	22139466	+	60	NA	exon (Trpm3, exon 1 of 25)	-exon (Trpm3, exon 1 of 25)	-309004	Trpm3	Trpm3	NM_001362502			Trpm3			NA
kidney_14_5_REP1.mLb.clN_peak_250	chr18	30530040	30530452	+	59	NA	Intergenic	Intergenic	257381	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
kidney_14_5_REP1.mLb.clN_peak_34	chr18	5351243	5351610	+	59	NA	Intergenic	Intergenic	-16987	Zfp438	Zfp438	NM_178722			Zfp438			NA
kidney_14_5_REP1.mLb.clN_peak_144	chr18	15134591	15134914	+	59	NA	intron (Kctd1, intron 1 of 4)	-intron (Kctd1, intron 1 of 4)	16694	Kctd1	Kctd1	NM_134112			Kctd1			NA
kidney_14_5_REP1.mLb.clN_peak_184	chr18	21952905	21953343	+	59	NA	intron (Ccdc178, intron 20 of 22)	-intron (Ccdc178, intron 20 of 22)	218272	Ccdc178	Ccdc178	NM_027616			Ccdc178			NA
kidney_14_5_REP1.mLb.clN_peak_397	chr18	37883534	37883780	+	59	NA	intron (Diaph1, intron 16 of 26)	-intron (Diaph1, intron 17 of 27)	-28997	Mir6979	Mir6979	NR_105945			Mir6979			NA
kidney_14_5_REP1.mLb.clN_peak_207	chr18	24434799	24435085	+	59	NA	Intergenic	Intergenic	-5772	Mir187	Mir187	NR_029573			Mir187			NA
kidney_14_5_REP1.mLb.clN_peak_841	chr18	75456717	75457038	+	59	NA	intron (Ctif, intron 10 of 11)	-intron (Ctif, intron 10 of 11)	-57768	Gm10532	Gm10532	NR_045879			Gm10532			NA
kidney_14_5_REP1.mLb.clN_peak_408	chr18	38190750	38191105	+	59	NA	Intergenic	Intergenic	18835	Pcdh1	Pcdh1	NM_029357			Pcdh1			NA
kidney_14_5_REP1.mLb.clN_peak_655	chr18	61399989	61400560	+	59	NA	intron (Ppargc1b, intron 1 of 12)	-intron (Ppargc1b, intron 1 of 12)	138	Ppargc1b	Ppargc1b	NM_133249			Ppargc1b			NA
kidney_14_5_REP1.mLb.clN_peak_302	chr18	34538299	34538592	+	58	NA	Intergenic	Intergenic	-3882	Wnt8a	Wnt8a	NM_009290			Wnt8a			NA
kidney_14_5_REP1.mLb.clN_peak_1157	chr19	6871694	6871900	+	58	NA	Intergenic	Intergenic	-13586	Ccdc88b	Ccdc88b	NM_001081291			Ccdc88b			NA
kidney_14_5_REP1.mLb.clN_peak_960	chr18	84015735	84016070	+	58	NA	exon (Tshz1, exon 2 of 2)	-exon (Tshz1, exon 2 of 2)	70563	Tshz1	Tshz1	NM_001364993			Tshz1			NA
kidney_14_5_REP1.mLb.clN_peak_1856	chr19	55332750	55333145	+	58	NA	intron (Vti1a, intron 3 of 7)	-intron (Vti1a, intron 3 of 8)	16890	Vti1a	Vti1a	NM_001360431			Vti1a			NA
kidney_14_5_REP1.mLb.clN_peak_299	chr18	34380159	34380350	+	58	NA	Intergenic	Intergenic	-6839	Reep5	Reep5	NM_007874			Reep5			NA
kidney_14_5_REP1.mLb.clN_peak_263	chr18	31959233	31959423	+	58	NA	TTS (Lims2)	-TTS (Lims2)	-9692	Gpr17	Gpr17	NM_001025381			Gpr17			NA
kidney_14_5_REP1.mLb.clN_peak_1892	chr19	57118861	57119141	+	58	NA	promoter-TSS (Ablim1)	-promoter-TSS (Ablim1)	97031	Ablim1	Ablim1	NM_178688			Ablim1			NA
kidney_14_5_REP1.mLb.clN_peak_1291	chr19	11769486	11769837	+	58	NA	promoter-TSS (Mrpl16)	-promoter-TSS (Mrpl16)	-754	Mrpl16	Mrpl16	NM_025606			Mrpl16			NA
kidney_14_5_REP1.mLb.clN_peak_1626	chr19	42147216	42147512	+	58	NA	promoter-TSS (Marveld1)	-promoter-TSS (Marveld1)	-25	Marveld1	Marveld1	NM_183195			Marveld1			NA
kidney_14_5_REP1.mLb.clN_peak_1690	chr19	44741452	44741753	+	58	NA	Intergenic	Intergenic	-15304	Pax2	Pax2	NM_001368747			Pax2			NA
kidney_14_5_REP1.mLb.clN_peak_187	chr18	22344399	22344955	+	58	NA	promoter-TSS (Asxl3)	-promoter-TSS (Asxl3)	-412	Asxl3	Asxl3	NM_001167777			Asxl3			NA
kidney_14_5_REP1.mLb.clN_peak_1803	chr19	51237483	51237981	+	58	NA	Intergenic	Intergenic	-559086	Sorcs1	Sorcs1	NM_001360457			Sorcs1			NA
kidney_14_5_REP1.mLb.clN_peak_925	chr18	80985927	80987353	+	58	NA	exon (Sall3, exon 1 of 3)	-exon (Sall3, exon 1 of 3)	381	Sall3	Sall3	NM_001369133			Sall3			NA
kidney_14_5_REP1.mLb.clN_peak_1063	chr19	5041247	5041544	+	58	NA	promoter-TSS (Brms1)	-promoter-TSS (Brms1)	32	Brms1	Brms1	NM_134155			Brms1			NA
kidney_14_5_REP1.mLb.clN_peak_1033	chr19	4305648	4306525	+	57	NA	exon (Grk2, exon 1 of 21)	-exon (Grk2, exon 1 of 21)	136	Grk2	Grk2	NM_130863			Grk2			NA
kidney_14_5_REP1.mLb.clN_peak_952	chr18	83257123	83257764	+	57	NA	Intergenic	Intergenic	68441	4921531P14Rik	4921531P14Rik	NR_045361			4921531P14Rik			NA
kidney_14_5_REP1.mLb.clN_peak_404	chr18	38056416	38056841	+	57	NA	Intergenic	Intergenic	-59054	Arap3	Arap3	NM_139206			Arap3			NA
kidney_14_5_REP1.mLb.clN_peak_130	chr18	13971198	13971606	+	57	NA	exon (Zfp521, exon 2 of 8)	-exon (Zfp521, exon 2 of 8)	1331	Zfp521	Zfp521	NM_001360804			Zfp521			NA
kidney_14_5_REP1.mLb.clN_peak_1507	chr19	31976005	31976223	+	57	NA	Intergenic	Intergenic	107301	A1cf	A1cf	NM_001081074			A1cf			NA
kidney_14_5_REP1.mLb.clN_peak_803	chr18	74023285	74023817	+	57	NA	intron (Mapk4, intron 1 of 5)	-intron (Mapk4, intron 1 of 5)	5644	D730045A05Rik	D730045A05Rik	NR_045390			D730045A05Rik			NA
kidney_14_5_REP1.mLb.clN_peak_113	chr18	12440459	12440648	+	57	NA	intron (Lama3, intron 13 of 74)	-intron (Lama3, intron 13 of 74)	106619	Lama3	Lama3	NM_001347461			Lama3			NA
kidney_14_5_REP1.mLb.clN_peak_278	chr18	32816280	32816939	+	57	NA	promoter-TSS (Tslp)	-promoter-TSS (Tslp)	-251	Tslp	Tslp	NR_033206			Tslp			NA
kidney_14_5_REP1.mLb.clN_peak_1147	chr19	6401203	6401939	+	57	NA	promoter-TSS (Rasgrp2)	-promoter-TSS (Rasgrp2)	1030	Rasgrp2	Rasgrp2	NM_001365063			Rasgrp2			NA
kidney_14_5_REP1.mLb.clN_peak_1514	chr19	32337745	32337979	+	57	NA	intron (Sgms1, intron 2 of 9)	-intron (Sgms1, intron 1 of 9)	50650	Sgms1	Sgms1	NM_001168526			Sgms1			NA
kidney_14_5_REP1.mLb.clN_peak_1255	chr19	10248222	10248498	+	57	NA	exon (Dagla, exon 20 of 20)	-exon (Dagla, exon 20 of 20)	-7612	Myrf	Myrf	NM_001033481			Myrf			NA
kidney_14_5_REP1.mLb.clN_peak_129	chr18	13969974	13970569	+	57	NA	intron (Zfp521, intron 2 of 7)	-intron (Zfp521, intron 2 of 7)	2462	Zfp521	Zfp521	NM_001360804			Zfp521			NA
kidney_14_5_REP1.mLb.clN_peak_1760	chr19	46707402	46707814	+	57	NA	intron (As3mt, intron 1 of 10)	-intron (As3mt, intron 1 of 10)	150	As3mt	As3mt	NM_020577			As3mt			NA
kidney_14_5_REP1.mLb.clN_peak_621	chr18	60462429	60462742	+	57	NA	Intergenic	Intergenic	39398	Smim3	Smim3	NM_134133			Smim3			NA
kidney_14_5_REP1.mLb.clN_peak_183	chr18	21940245	21940615	+	57	NA	intron (Ccdc178, intron 20 of 22)	-intron (Ccdc178, intron 20 of 22)	230966	Ccdc178	Ccdc178	NM_027616			Ccdc178			NA
kidney_14_5_REP1.mLb.clN_peak_530	chr18	52528586	52529979	+	57	NA	exon (Lox, exon 2 of 8)	-exon (Lox, exon 2 of 8)	541	Lox	Lox	NM_001286181			Lox			NA
kidney_14_5_REP1.mLb.clN_peak_64	chr18	7990069	7990581	+	57	NA	Intergenic	Intergenic	121128	Wac	Wac	NM_001360956			Wac			NA
kidney_14_5_REP1.mLb.clN_peak_731	chr18	67278644	67278883	+	56	NA	Intergenic	Intergenic	-10484	Impa2	Impa2	NM_053261			Impa2			NA
kidney_14_5_REP1.mLb.clN_peak_215	chr18	24653565	24653971	+	56	NA	promoter-TSS (Mocos)	-promoter-TSS (Mocos)	77	Mocos	Mocos	NM_026779			Mocos			NA
kidney_14_5_REP1.mLb.clN_peak_637	chr18	60812216	60812595	+	56	NA	TTS (Mir5107)	-TTS (Mir5107)	329	Mir5107	Mir5107	NR_039567			Mir5107			NA
kidney_14_5_REP1.mLb.clN_peak_245	chr18	30365513	30365992	+	56	NA	Intergenic	Intergenic	92887	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
kidney_14_5_REP1.mLb.clN_peak_1153	chr19	6529658	6530089	+	56	NA	intron (Nrxn2, intron 22 of 22)	-intron (Nrxn2, intron 22 of 22)	13197	Slc22a12	Slc22a12	NM_009203			Slc22a12			NA
kidney_14_5_REP1.mLb.clN_peak_1675	chr19	44487403	44487810	+	56	NA	Intergenic	Intergenic	-5866	Wnt8b	Wnt8b	NM_011720			Wnt8b			NA
kidney_14_5_REP1.mLb.clN_peak_200	chr18	23986959	23987269	+	56	NA	exon (Zscan30, exon 1 of 5)	-exon (Zscan30, exon 1 of 5)	138	Zscan30	Zscan30	NR_163795			Zscan30			NA
kidney_14_5_REP1.mLb.clN_peak_861	chr18	76071943	76072641	+	56	NA	intron (Zbtb7c, intron 1 of 2)	-intron (Zbtb7c, intron 1 of 2)	26179	2900057B20Rik	2900057B20Rik	NR_045365			2900057B20Rik			NA
kidney_14_5_REP1.mLb.clN_peak_735	chr18	67364519	67364760	+	56	NA	intron (Cidea, intron 3 of 4)	-intron (Cidea, intron 3 of 4)	-20536	B430212C06Rik	B430212C06Rik	NR_033214			B430212C06Rik			NA
kidney_14_5_REP1.mLb.clN_peak_285	chr18	33741809	33742061	+	56	NA	Intergenic	Intergenic	-52957	Epb41l4aos	Epb41l4aos	NR_038151			Epb41l4aos			NA
kidney_14_5_REP1.mLb.clN_peak_114	chr18	12504310	12504628	+	56	NA	intron (Lama3, intron 1 of 37)	-intron (Lama3, intron 1 of 37)	-139064	Ttc39c	Ttc39c	NM_028341			Ttc39c			NA
kidney_14_5_REP1.mLb.clN_peak_54	chr18	7004546	7005101	+	56	NA	promoter-TSS (Mkx)	-promoter-TSS (Mkx)	-44	Mkx	Mkx	NM_177595			Mkx			NA
kidney_14_5_REP1.mLb.clN_peak_723	chr18	66458276	66458816	+	56	NA	promoter-TSS (Pmaip1)	-promoter-TSS (Pmaip1)	-58	Pmaip1	Pmaip1	NM_021451			Pmaip1			NA
kidney_14_5_REP1.mLb.clN_peak_466	chr18	44454397	44454659	+	56	NA	intron (Mcc, intron 12 of 16)	-intron (Mcc, intron 14 of 18)	74028	Dcp2	Dcp2	NM_027490			Dcp2			NA
kidney_14_5_REP1.mLb.clN_peak_1376	chr19	21714982	21715348	+	56	NA	Intergenic	Intergenic	61856	Abhd17b	Abhd17b	NM_146096			Abhd17b			NA
kidney_14_5_REP1.mLb.clN_peak_764	chr18	69499155	69499580	+	56	NA	intron (Tcf4, intron 5 of 19)	-intron (Tcf4, intron 5 of 19)	154875	Tcf4	Tcf4	NM_001361126			Tcf4			NA
kidney_14_5_REP1.mLb.clN_peak_426	chr18	38874820	38875422	+	56	NA	intron (Fgf1, intron 1 of 3)	-intron (Fgf1, intron 1 of 3)	-17335	Gm5820	Gm5820	NM_001033789			Gm5820			NA
kidney_14_5_REP1.mLb.clN_peak_1299	chr19	12005487	12006214	+	56	NA	Intergenic	Intergenic	30890	Olfr1423	Olfr1423	NM_146680			Olfr1423			NA
kidney_14_5_REP1.mLb.clN_peak_677	chr18	62685446	62685648	+	56	NA	intron (Spink13, intron 1 of 4)	-intron (Spink13, intron 1 of 4)	55840	Spink13	Spink13	NM_001168423			Spink13			NA
kidney_14_5_REP1.mLb.clN_peak_243	chr18	30267818	30268079	+	55	NA	Intergenic	Intergenic	-4917	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
kidney_14_5_REP1.mLb.clN_peak_68	chr18	8935212	8935606	+	55	NA	Intergenic	Intergenic	-277447	Fzd8	Fzd8	NM_008058			Fzd8			NA
kidney_14_5_REP1.mLb.clN_peak_838	chr18	75410331	75410531	+	55	NA	Intergenic	Intergenic	43066	Smad7	Smad7	NM_001042660			Smad7			NA
kidney_14_5_REP1.mLb.clN_peak_535	chr18	52768205	52769009	+	55	NA	intron (Sncaip, intron 1 of 10)	-intron (Sncaip, intron 1 of 11)	796	Sncaip	Sncaip	NM_001199151			Sncaip			NA
kidney_14_5_REP1.mLb.clN_peak_80	chr18	10052413	10052784	+	55	NA	Intergenic	Intergenic	-22449	Usp14	Usp14	NM_001038589			Usp14			NA
kidney_14_5_REP1.mLb.clN_peak_501	chr18	47329741	47330388	+	55	NA	intron (Sema6a, intron 1 of 18)	-intron (Sema6a, intron 1 of 17)	38804	Sema6a	Sema6a	NM_018744			Sema6a			NA
kidney_14_5_REP1.mLb.clN_peak_710	chr18	65725818	65726040	+	55	NA	intron (Oacyl, intron 6 of 14)	-intron (Oacyl, intron 6 of 14)	27661	Oacyl	Oacyl	NM_177028			Oacyl			NA
kidney_14_5_REP1.mLb.clN_peak_1361	chr19	18902112	18902586	+	55	NA	Intergenic	Intergenic	98768	Rorb	Rorb	NM_001289921			Rorb			NA
kidney_14_5_REP1.mLb.clN_peak_1397	chr19	23652711	23653142	+	55	NA	promoter-TSS (1700028P14Rik)	-promoter-TSS (1700028P14Rik)	-114	1700028P14Rik	1700028P14Rik	NM_026188			1700028P14Rik			NA
kidney_14_5_REP1.mLb.clN_peak_1067	chr19	5094171	5094598	+	55	NA	intron (Cnih2, intron 2 of 5)	-intron (Cnih2, intron 2 of 5)	4137	Cnih2	Cnih2	NM_009920			Cnih2			NA
kidney_14_5_REP1.mLb.clN_peak_1702	chr19	45236541	45236913	+	55	NA	exon (Lbx1, exon 1 of 3)	-exon (Lbx1, exon 1 of 3)	114	Lbx1	Lbx1	NM_010691			Lbx1			NA
kidney_14_5_REP1.mLb.clN_peak_1581	chr19	38704654	38704951	+	55	NA	intron (Plce1, intron 5 of 31)	-intron (Plce1, intron 5 of 31)	114435	Noc3l	Noc3l	NM_021315			Noc3l			NA
kidney_14_5_REP1.mLb.clN_peak_388	chr18	37814678	37815334	+	55	NA	promoter-TSS (Pcdhgc4)	-promoter-TSS (Pcdhgc4)	-73	Pcdhgc4	Pcdhgc4	NM_033582			Pcdhgc4			NA
kidney_14_5_REP1.mLb.clN_peak_1591	chr19	40589208	40589517	+	54	NA	promoter-TSS (Aldh18a1)	-promoter-TSS (Aldh18a1)	-899	Aldh18a1	Aldh18a1	NM_153554			Aldh18a1			NA
kidney_14_5_REP1.mLb.clN_peak_401	chr18	37955833	37956479	+	54	NA	intron (Rell2, intron 1 of 7)	-intron (Rell2, intron 1 of 7)	597	Rell2	Rell2	NM_153793			Rell2			NA
kidney_14_5_REP1.mLb.clN_peak_425	chr18	38804422	38804651	+	54	NA	Intergenic	Intergenic	-87920	Gm5820	Gm5820	NM_001033789			Gm5820			NA
kidney_14_5_REP1.mLb.clN_peak_566	chr18	55405380	55405930	+	54	NA	Intergenic	Intergenic	-415475	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_14_5_REP1.mLb.clN_peak_1082	chr19	5460543	5460869	+	54	NA	promoter-TSS (Fibp)	-promoter-TSS (Fibp)	99	Fibp	Fibp	NM_001253832			Fibp			NA
kidney_14_5_REP1.mLb.clN_peak_1321	chr19	15837112	15837458	+	54	NA	Intergenic	Intergenic	87774	Psat1	Psat1	NM_177420			Psat1			NA
kidney_14_5_REP1.mLb.clN_peak_1370	chr19	21472282	21472670	+	54	NA	exon (Gda, exon 1 of 14)	-exon (Gda, exon 1 of 14)	185	Gda	Gda	NM_010266			Gda			NA
kidney_14_5_REP1.mLb.clN_peak_1576	chr19	38364378	38364762	+	54	NA	Intergenic	Intergenic	-31410	Slc35g1	Slc35g1	NM_175507			Slc35g1			NA
kidney_14_5_REP1.mLb.clN_peak_1699	chr19	45177074	45177361	+	54	NA	Intergenic	Intergenic	26502	Tlx1	Tlx1	NM_021901			Tlx1			NA
kidney_14_5_REP1.mLb.clN_peak_395	chr18	37877348	37877539	+	54	NA	intron (Diaph1, intron 16 of 26)	-intron (Diaph1, intron 17 of 27)	-22783	Mir6979	Mir6979	NR_105945			Mir6979			NA
kidney_14_5_REP1.mLb.clN_peak_1704	chr19	45293638	45293883	+	54	NA	Intergenic	Intergenic	-56919	Lbx1	Lbx1	NM_010691			Lbx1			NA
kidney_14_5_REP1.mLb.clN_peak_1740	chr19	46356836	46357108	+	54	NA	promoter-TSS (Mfsd13a)	-promoter-TSS (Mfsd13a)	92	Mfsd13a	Mfsd13a	NM_029186			Mfsd13a			NA
kidney_14_5_REP1.mLb.clN_peak_670	chr18	61967674	61968252	+	53	NA	intron (Sh3tc2, intron 2 of 16)	-intron (Sh3tc2, intron 2 of 16)	14888	Sh3tc2	Sh3tc2	NM_172628			Sh3tc2			NA
kidney_14_5_REP1.mLb.clN_peak_1587	chr19	40414869	40415272	+	53	NA	intron (Sorbs1, intron 2 of 28)	-intron (Sorbs1, intron 1 of 22)	98666	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
kidney_14_5_REP1.mLb.clN_peak_444	chr18	42010958	42011187	+	53	NA	Intergenic	Intergenic	-12023	Grxcr2	Grxcr2	NM_001033426			Grxcr2			NA
kidney_14_5_REP1.mLb.clN_peak_1499	chr19	30843285	30844226	+	53	NA	intron (Prkg1, intron 5 of 17)	-intron (Prkg1, intron 5 of 17)	87207	Gm6642	Gm6642	NR_033643			Gm6642			NA
kidney_14_5_REP1.mLb.clN_peak_881	chr18	77564859	77565696	+	53	NA	promoter-TSS (Rnf165)	-promoter-TSS (Rnf165)	-141	Rnf165	Rnf165	NM_001164504			Rnf165			NA
kidney_14_5_REP1.mLb.clN_peak_423	chr18	38700412	38700819	+	53	NA	Intergenic	Intergenic	-13708	Gm19774	Gm19774	NM_001370889			Gm19774			NA
kidney_14_5_REP1.mLb.clN_peak_842	chr18	75462598	75462992	+	53	NA	intron (Ctif, intron 10 of 11)	-intron (Ctif, intron 10 of 11)	-51850	Gm10532	Gm10532	NR_045879			Gm10532			NA
