PeakID (cmd=annotatePeaks.pl liver_15_5_REP1.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
liver_15_5_REP1.mLb.clN_peak_1891	chr19	55085174	55086217	+	120	NA	intron (Gpam, intron 8 of 20)	-intron (Gpam, intron 10 of 22)	13782	Gpam	Gpam	NM_001356285			Gpam			NA
liver_15_5_REP1.mLb.clN_peak_1416	chr19	26747573	26748451	+	120	NA	promoter-TSS (Smarca2)	-promoter-TSS (Smarca2)	-391	Smarca2	Smarca2	NM_011416			Smarca2			NA
liver_15_5_REP1.mLb.clN_peak_440	chr18	44585001	44585353	+	120	NA	intron (Mcc, intron 3 of 18)	-intron (Mcc, intron 3 of 18)	-76488	A930012L18Rik	A930012L18Rik	NR_026853			A930012L18Rik			NA
liver_15_5_REP1.mLb.clN_peak_1779	chr19	46528559	46529154	+	119	NA	Intergenic	Intergenic	27208	Trim8	Trim8	NM_053100			Trim8			NA
liver_15_5_REP1.mLb.clN_peak_323	chr18	35654585	35655261	+	119	NA	exon (Prob1, exon 1 of 1)	-exon (Prob1, exon 1 of 1)	298	Prob1	Prob1	NM_001270646			Prob1			NA
liver_15_5_REP1.mLb.clN_peak_1702	chr19	43767661	43768203	+	119	NA	intron (Cutc, intron 8 of 8)	-intron (Cutc, intron 8 of 8)	-14376	Abcc2	Abcc2	NM_013806			Abcc2			NA
liver_15_5_REP1.mLb.clN_peak_657	chr18	65506954	65507373	+	119	NA	intron (Mir466p, intron 3 of 6)	-intron (Mir466p, intron 3 of 6)	-73067	Zfp532	Zfp532	NM_207255			Zfp532			NA
liver_15_5_REP1.mLb.clN_peak_1449	chr19	29355506	29355819	+	119	NA	intron (Plgrkt, intron 3 of 5)	-intron (Plgrkt, intron 3 of 5)	6209	Plgrkt	Plgrkt	NM_026362			Plgrkt			NA
liver_15_5_REP1.mLb.clN_peak_226	chr18	24095015	24095486	+	118	NA	Intergenic	Intergenic	26569	Ino80c	Ino80c	NM_172625			Ino80c			NA
liver_15_5_REP1.mLb.clN_peak_463	chr18	47329751	47330453	+	117	NA	intron (Sema6a, intron 1 of 18)	-intron (Sema6a, intron 1 of 17)	38766	Sema6a	Sema6a	NM_018744			Sema6a			NA
liver_15_5_REP1.mLb.clN_peak_1442	chr19	29140770	29141263	+	117	NA	intron (Rcl1, intron 8 of 8)	-intron (Rcl1, intron 8 of 8)	5737	Mir101b	Mir101b	NR_029778			Mir101b			NA
liver_15_5_REP1.mLb.clN_peak_1930	chr19	56278083	56278558	+	117	NA	Intergenic	Intergenic	-9592	Habp2	Habp2	NM_001329935			Habp2			NA
liver_15_5_REP1.mLb.clN_peak_560	chr18	60722622	60723386	+	117	NA	intron (Ndst1, intron 1 of 14)	-intron (Ndst1, intron 1 of 14)	25661	Ndst1	Ndst1	NM_001348100			Ndst1			NA
liver_15_5_REP1.mLb.clN_peak_843	chr18	80178536	80178953	+	116	NA	Intergenic	Intergenic	-7495	LOC105246506	LOC105246506	NR_131039			LOC105246506			NA
liver_15_5_REP1.mLb.clN_peak_162	chr18	16701403	16701839	+	116	NA	intron (Cdh2, intron 2 of 15)	-intron (Cdh2, intron 2 of 15)	107625	Cdh2	Cdh2	NM_007664			Cdh2			NA
liver_15_5_REP1.mLb.clN_peak_1793	chr19	46707263	46707891	+	116	NA	intron (As3mt, intron 1 of 10)	-intron (As3mt, intron 1 of 10)	119	As3mt	As3mt	NM_020577			As3mt			NA
liver_15_5_REP1.mLb.clN_peak_216	chr18	23810531	23811178	+	115	NA	intron (Mapre2, intron 1 of 6)	-intron (Mapre2, intron 2 of 7)	6884	Mapre2	Mapre2	NM_153058			Mapre2			NA
liver_15_5_REP1.mLb.clN_peak_891	chr18	82666184	82666872	+	115	NA	intron (Zfp236, intron 6 of 30)	-intron (Zfp236, intron 6 of 30)	26387	Zfp236	Zfp236	NM_177832			Zfp236			NA
liver_15_5_REP1.mLb.clN_peak_1865	chr19	53476935	53477317	+	115	NA	Intergenic	Intergenic	-12330	Mirt1	Mirt1	NR_028427			Mirt1			NA
liver_15_5_REP1.mLb.clN_peak_887	chr18	82607733	82608034	+	115	NA	intron (Zfp236, intron 25 of 29)	-intron (Zfp236, intron 26 of 30)	85032	Zfp236	Zfp236	NM_177832			Zfp236			NA
liver_15_5_REP1.mLb.clN_peak_507	chr18	54906247	54907132	+	114	NA	intron (Zfp608, intron 2 of 8)	-intron (Zfp608, intron 2 of 8)	83491	Zfp608	Zfp608	NM_001360787			Zfp608			NA
liver_15_5_REP1.mLb.clN_peak_1512	chr19	32595598	32596206	+	114	NA	intron (Papss2, intron 1 of 11)	-intron (Papss2, intron 1 of 11)	-24103	Papss2	Papss2	NM_001360403			Papss2			NA
liver_15_5_REP1.mLb.clN_peak_131	chr18	12423336	12424256	+	114	NA	intron (Lama3, intron 11 of 74)	-intron (Lama3, intron 11 of 74)	89862	Lama3	Lama3	NM_001347461			Lama3			NA
liver_15_5_REP1.mLb.clN_peak_1917	chr19	55700610	55701020	+	113	NA	intron (4930552P12Rik, intron 1 of 3)	-intron (4930552P12Rik, intron 1 of 3)	1389	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
liver_15_5_REP1.mLb.clN_peak_1452	chr19	29497004	29497377	+	113	NA	Intergenic	Intergenic	24797	A930007I19Rik	A930007I19Rik	NR_015567			A930007I19Rik			NA
liver_15_5_REP1.mLb.clN_peak_33	chr18	5098576	5098902	+	113	NA	intron (Svil, intron 24 of 34)	-intron (Svil, intron 20 of 30)	52150	Svil	Svil	NM_153153			Svil			NA
liver_15_5_REP1.mLb.clN_peak_1648	chr19	41310967	41311346	+	113	NA	intron (Pik3ap1, intron 8 of 16)	-intron (Pik3ap1, intron 8 of 16)	-47152	Tm9sf3	Tm9sf3	NM_133352			Tm9sf3			NA
liver_15_5_REP1.mLb.clN_peak_1572	chr19	37233743	37234191	+	113	NA	Intergenic	Intergenic	26422	Marchf5	Marchf5	NM_027314			Marchf5			NA
liver_15_5_REP1.mLb.clN_peak_1349	chr19	20558646	20559133	+	112	NA	intron (Aldh1a1, intron 3 of 15)	-intron (Aldh1a1, intron 3 of 16)	-6559	C730002L08Rik	C730002L08Rik	NR_045778			C730002L08Rik			NA
liver_15_5_REP1.mLb.clN_peak_1439	chr19	29128286	29128621	+	112	NA	intron (Rcl1, intron 6 of 8)	-intron (Rcl1, intron 6 of 8)	-6826	Mir101b	Mir101b	NR_029778			Mir101b			NA
liver_15_5_REP1.mLb.clN_peak_1384	chr19	24155567	24155938	+	112	NA	intron (Tjp2, intron 1 of 22)	-intron (Tjp2, intron 1 of 22)	69376	Tjp2	Tjp2	NM_001376368			Tjp2			NA
liver_15_5_REP1.mLb.clN_peak_1430	chr19	28929156	28929562	+	111	NA	intron (4430402I18Rik, intron 10 of 12)	-intron (4430402I18Rik, intron 11 of 13)	-34561	Plpp6	Plpp6	NM_028922			Plpp6			NA
liver_15_5_REP1.mLb.clN_peak_1404	chr19	25230587	25230973	+	111	NA	Intergenic	Intergenic	-6195	Kank1	Kank1	NM_181404			Kank1			NA
liver_15_5_REP1.mLb.clN_peak_1632	chr19	40708176	40708478	+	111	NA	intron (Entpd1, intron 1 of 9)	-intron (Entpd1, intron 1 of 9)	48557	Entpd1	Entpd1	NM_009848			Entpd1			NA
liver_15_5_REP1.mLb.clN_peak_825	chr18	77956336	77956631	+	111	NA	intron (Epg5, intron 6 of 43)	-intron (Epg5, intron 6 of 43)	18017	Epg5	Epg5	NM_001195633			Epg5			NA
liver_15_5_REP1.mLb.clN_peak_483	chr18	51130667	51130939	+	111	NA	intron (Prr16, intron 1 of 1)	-intron (Prr16, intron 1 of 1)	12905	Prr16	Prr16	NM_001081224			Prr16			NA
liver_15_5_REP1.mLb.clN_peak_1055	chr19	5460541	5460982	+	110	NA	exon (Fibp, exon 1 of 10)	-exon (Fibp, exon 1 of 10)	154	Fibp	Fibp	NM_001253832			Fibp			NA
liver_15_5_REP1.mLb.clN_peak_88	chr18	9503358	9504405	+	110	NA	Intergenic	Intergenic	-53727	Ccny	Ccny	NM_026484			Ccny			NA
liver_15_5_REP1.mLb.clN_peak_249	chr18	25486711	25487181	+	110	NA	exon (Celf4, exon 12 of 13)	-exon (Celf4, exon 12 of 13)	267211	Celf4	Celf4	NM_001362278			Celf4			NA
liver_15_5_REP1.mLb.clN_peak_822	chr18	77849113	77849550	+	110	NA	intron (Pstpip2, intron 4 of 14)	-intron (Pstpip2, intron 4 of 14)	-52941	F830208F22Rik	F830208F22Rik	NR_152167			F830208F22Rik			NA
liver_15_5_REP1.mLb.clN_peak_134	chr18	12643291	12644374	+	110	NA	exon (Ttc39c, exon 1 of 14)	-exon (Ttc39c, exon 1 of 14)	299	Ttc39c	Ttc39c	NM_028341			Ttc39c			NA
liver_15_5_REP1.mLb.clN_peak_2001	chr19	60837634	60838290	+	109	NA	exon (Sfxn4, exon 15 of 15)	-exon (Sfxn4, exon 15 of 15)	23466	Sfxn4	Sfxn4	NM_053198			Sfxn4			NA
liver_15_5_REP1.mLb.clN_peak_1359	chr19	21407365	21407665	+	109	NA	intron (Gda, intron 10 of 13)	-intron (Gda, intron 10 of 13)	65146	Gda	Gda	NM_010266			Gda			NA
liver_15_5_REP1.mLb.clN_peak_599	chr18	62061927	62062274	+	109	NA	Intergenic	Intergenic	109025	Sh3tc2	Sh3tc2	NM_172628			Sh3tc2			NA
liver_15_5_REP1.mLb.clN_peak_72	chr18	7504175	7504537	+	109	NA	intron (Mpp7, intron 4 of 17)	-intron (Mpp7, intron 3 of 16)	103798	Mpp7	Mpp7	NM_001081287			Mpp7			NA
liver_15_5_REP1.mLb.clN_peak_1502	chr19	32359149	32359488	+	108	NA	intron (Sgms1, intron 1 of 9)	-intron (Sgms1, intron 1 of 9)	29194	Sgms1	Sgms1	NM_001168526			Sgms1			NA
liver_15_5_REP1.mLb.clN_peak_598	chr18	62046818	62047333	+	108	NA	Intergenic	Intergenic	94000	Sh3tc2	Sh3tc2	NM_172628			Sh3tc2			NA
liver_15_5_REP1.mLb.clN_peak_322	chr18	35627214	35628013	+	108	NA	promoter-TSS (Slc23a1)	-promoter-TSS (Slc23a1)	-386	Slc23a1	Slc23a1	NM_011397			Slc23a1			NA
liver_15_5_REP1.mLb.clN_peak_1686	chr19	42689792	42690453	+	108	NA	Intergenic	Intergenic	62653	Pyroxd2	Pyroxd2	NM_029011			Pyroxd2			NA
liver_15_5_REP1.mLb.clN_peak_1091	chr19	5877780	5878532	+	108	NA	exon (Slc25a45, exon 1 of 6)	-exon (Slc25a45, exon 1 of 6)	334	Slc25a45	Slc25a45	NM_134154			Slc25a45			NA
liver_15_5_REP1.mLb.clN_peak_1743	chr19	45560243	45560768	+	107	NA	promoter-TSS (Poll)	-promoter-TSS (Poll)	59	Poll	Poll	NM_001330506			Poll			NA
liver_15_5_REP1.mLb.clN_peak_1915	chr19	55643320	55643801	+	107	NA	exon (4930552P12Rik, exon 3 of 4)	-exon (4930552P12Rik, exon 3 of 4)	58644	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
liver_15_5_REP1.mLb.clN_peak_1614	chr19	40278249	40278767	+	107	NA	Intergenic	Intergenic	-6892	Pdlim1	Pdlim1	NM_016861			Pdlim1			NA
liver_15_5_REP1.mLb.clN_peak_603	chr18	62169409	62169674	+	107	NA	Intergenic	Intergenic	10440	Adrb2	Adrb2	NM_007420			Adrb2			NA
liver_15_5_REP1.mLb.clN_peak_648	chr18	65095685	65095952	+	107	NA	intron (Nedd4l, intron 4 of 29)	-intron (Nedd4l, intron 5 of 30)	72291	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
liver_15_5_REP1.mLb.clN_peak_895	chr18	82791438	82791763	+	106	NA	Intergenic	Intergenic	-32561	2210420H20Rik	2210420H20Rik	NR_045389			2210420H20Rik			NA
liver_15_5_REP1.mLb.clN_peak_1233	chr19	10105070	10105484	+	106	NA	Intergenic	Intergenic	-3774	Fads2	Fads2	NM_019699			Fads2			NA
liver_15_5_REP1.mLb.clN_peak_1350	chr19	20653913	20654655	+	106	NA	Intergenic	Intergenic	52316	Aldh1a1	Aldh1a1	NM_001361503			Aldh1a1			NA
liver_15_5_REP1.mLb.clN_peak_1264	chr19	10937241	10937639	+	106	NA	intron (Ptgdr2, intron 1 of 2)	-intron (Ptgdr2, intron 1 of 2)	280	Ptgdr2	Ptgdr2	NM_009962			Ptgdr2			NA
liver_15_5_REP1.mLb.clN_peak_1862	chr19	53414630	53414968	+	105	NA	Intergenic	Intergenic	-24165	Smndc1	Smndc1	NM_172429			Smndc1			NA
liver_15_5_REP1.mLb.clN_peak_404	chr18	38918646	38919177	+	105	NA	promoter-TSS (Fgf1)	-promoter-TSS (Fgf1)	-212	Fgf1	Fgf1	NM_010197			Fgf1			NA
liver_15_5_REP1.mLb.clN_peak_969	chr19	3929425	3929804	+	105	NA	intron (Aldh3b1, intron 1 of 9)	-intron (Aldh3b1, intron 1 of 9)	164	Aldh3b1	Aldh3b1	NM_026316			Aldh3b1			NA
liver_15_5_REP1.mLb.clN_peak_206	chr18	21274875	21275315	+	105	NA	intron (Garem1, intron 1 of 5)	-intron (Garem1, intron 1 of 5)	25044	Garem1	Garem1	NM_001033445			Garem1			NA
liver_15_5_REP1.mLb.clN_peak_1971	chr19	58860952	58861313	+	105	NA	promoter-TSS (Hspa12a)	-promoter-TSS (Hspa12a)	-148	Hspa12a	Hspa12a	NM_175199			Hspa12a			NA
liver_15_5_REP1.mLb.clN_peak_1084	chr19	5823374	5823746	+	104	NA	Intergenic	Intergenic	-20888	Malat1	Malat1	NR_002847			Malat1			NA
liver_15_5_REP1.mLb.clN_peak_465	chr18	47341805	47342210	+	104	NA	intron (Sema6a, intron 1 of 18)	-intron (Sema6a, intron 1 of 17)	26861	Sema6a	Sema6a	NM_018744			Sema6a			NA
liver_15_5_REP1.mLb.clN_peak_197	chr18	20944584	20945209	+	103	NA	intron (Rnf125, intron 1 of 5)	-intron (Rnf125, intron 1 of 5)	281	Rnf125	Rnf125	NM_001364973			Rnf125			NA
liver_15_5_REP1.mLb.clN_peak_1265	chr19	10940493	10941107	+	103	NA	TTS (Ccdc86)	-TTS (Ccdc86)	3640	Ptgdr2	Ptgdr2	NM_009962			Ptgdr2			NA
liver_15_5_REP1.mLb.clN_peak_1679	chr19	42169618	42169882	+	103	NA	promoter-TSS (Zfyve27)	-promoter-TSS (Zfyve27)	-817	Zfyve27	Zfyve27	NM_177319			Zfyve27			NA
liver_15_5_REP1.mLb.clN_peak_643	chr18	64991306	64991744	+	102	NA	intron (Nedd4l, intron 1 of 30)	-intron (Nedd4l, intron 1 of 30)	-32002	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
liver_15_5_REP1.mLb.clN_peak_487	chr18	52749800	52750336	+	102	NA	Intergenic	Intergenic	-17743	Sncaip	Sncaip	NM_001199151			Sncaip			NA
liver_15_5_REP1.mLb.clN_peak_1603	chr19	38480948	38481506	+	102	NA	Intergenic	Intergenic	-42970	Plce1	Plce1	NM_019588			Plce1			NA
liver_15_5_REP1.mLb.clN_peak_1218	chr19	9931201	9931573	+	102	NA	Intergenic	Intergenic	-31898	Incenp	Incenp	NM_001369356			Incenp			NA
liver_15_5_REP1.mLb.clN_peak_1426	chr19	27884399	27884735	+	102	NA	intron (Rfx3, intron 2 of 16)	-intron (Rfx3, intron 4 of 18)	126599	Rfx3	Rfx3	NM_001360358			Rfx3			NA
liver_15_5_REP1.mLb.clN_peak_1455	chr19	29557414	29557820	+	102	NA	intron (Ric1, intron 3 of 25)	-intron (Ric1, intron 3 of 25)	35335	Ric1	Ric1	NM_001081319			Ric1			NA
liver_15_5_REP1.mLb.clN_peak_1273	chr19	11661473	11661869	+	102	NA	Intergenic	Intergenic	-1112	Oosp2	Oosp2	NM_001037634			Oosp2			NA
liver_15_5_REP1.mLb.clN_peak_1730	chr19	44771539	44771815	+	102	NA	intron (Pax2, intron 3 of 9)	-intron (Pax2, intron 4 of 11)	14771	Pax2	Pax2	NM_001368747			Pax2			NA
liver_15_5_REP1.mLb.clN_peak_1462	chr19	29879037	29879433	+	102	NA	Intergenic	Intergenic	-45878	Il33	Il33	NM_001360725			Il33			NA
liver_15_5_REP1.mLb.clN_peak_1309	chr19	16183700	16184163	+	101	NA	intron (Gnaq, intron 1 of 6)	-intron (Gnaq, intron 1 of 6)	19833	E030024N20Rik	E030024N20Rik	NR_033228			E030024N20Rik			NA
liver_15_5_REP1.mLb.clN_peak_775	chr18	75058014	75058438	+	101	NA	intron (Dym, intron 5 of 16)	-intron (Dym, intron 5 of 16)	39462	Dym	Dym	NM_027727			Dym			NA
liver_15_5_REP1.mLb.clN_peak_1003	chr19	4300248	4300629	+	101	NA	intron (Grk2, intron 1 of 20)	-intron (Grk2, intron 1 of 20)	5784	Grk2	Grk2	NM_130863			Grk2			NA
liver_15_5_REP1.mLb.clN_peak_325	chr18	35671993	35672299	+	101	NA	exon (Dnajc18, exon 8 of 8)	-exon (Dnajc18, exon 8 of 8)	-9960	Spata24	Spata24	NM_027733			Spata24			NA
liver_15_5_REP1.mLb.clN_peak_534	chr18	56975302	56975661	+	101	NA	promoter-TSS (C330018D20Rik)	-promoter-TSS (C330018D20Rik)	-102	C330018D20Rik	C330018D20Rik	NM_029909			C330018D20Rik			NA
liver_15_5_REP1.mLb.clN_peak_1949	chr19	57257911	57258187	+	101	NA	intron (Ablim1, intron 1 of 20)	-intron (Ablim1, intron 1 of 20)	-15911	4930449E18Rik	4930449E18Rik	NR_045319			4930449E18Rik			NA
liver_15_5_REP1.mLb.clN_peak_848	chr18	80227113	80227692	+	100	NA	Intergenic	Intergenic	19700	Hsbp1l1	Hsbp1l1	NM_001136181			Hsbp1l1			NA
liver_15_5_REP1.mLb.clN_peak_105	chr18	10532463	10533255	+	100	NA	exon (Greb1l, exon 19 of 33)	-exon (Greb1l, exon 19 of 33)	77493	Esco1	Esco1	NM_001081222			Esco1			NA
liver_15_5_REP1.mLb.clN_peak_573	chr18	61220101	61220466	+	100	NA	promoter-TSS (Pde6a)	-promoter-TSS (Pde6a)	-191	Pde6a	Pde6a	NM_146086			Pde6a			NA
liver_15_5_REP1.mLb.clN_peak_482	chr18	51117707	51119100	+	99	NA	intron (Prr16, intron 1 of 1)	-intron (Prr16, intron 1 of 1)	505	Prr16	Prr16	NM_001081224			Prr16			NA
liver_15_5_REP1.mLb.clN_peak_419	chr18	39466933	39467279	+	99	NA	intron (Nr3c1, intron 2 of 8)	-intron (Nr3c1, intron 2 of 8)	22173	Nr3c1	Nr3c1	NM_001361212			Nr3c1			NA
liver_15_5_REP1.mLb.clN_peak_759	chr18	74282977	74283338	+	99	NA	promoter-TSS (Cfap53)	-promoter-TSS (Cfap53)	57	Cfap53	Cfap53	NR_029424			Cfap53			NA
liver_15_5_REP1.mLb.clN_peak_1821	chr19	47395378	47395735	+	99	NA	intron (Sh3pxd2a, intron 3 of 14)	-intron (Sh3pxd2a, intron 3 of 13)	68855	Sh3pxd2a	Sh3pxd2a	NM_001164717			Sh3pxd2a			NA
liver_15_5_REP1.mLb.clN_peak_1546	chr19	36348135	36349234	+	99	NA	intron (Pcgf5, intron 1 of 8)	-intron (Pcgf5, intron 1 of 9)	-30383	Pcgf5	Pcgf5	NM_001368691			Pcgf5			NA
liver_15_5_REP1.mLb.clN_peak_1024	chr19	4820729	4821106	+	98	NA	Intergenic	Intergenic	-9283	Rbm14	Rbm14	NM_019869			Rbm14			NA
liver_15_5_REP1.mLb.clN_peak_184	chr18	20640921	20641659	+	98	NA	intron (Gm16090, intron 1 of 2)	-intron (Gm16090, intron 1 of 2)	-23960	Ttr	Ttr	NM_013697			Ttr			NA
liver_15_5_REP1.mLb.clN_peak_80	chr18	9211884	9213660	+	98	NA	promoter-TSS (Fzd8)	-promoter-TSS (Fzd8)	-84	Fzd8	Fzd8	NM_008058			Fzd8			NA
liver_15_5_REP1.mLb.clN_peak_792	chr18	75695288	75695934	+	98	NA	intron (Ctif, intron 1 of 11)	-intron (Ctif, intron 1 of 11)	2085	Ctif	Ctif	NM_201354			Ctif			NA
liver_15_5_REP1.mLb.clN_peak_1928	chr19	55988042	55988580	+	98	NA	Intergenic	Intergenic	246501	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
liver_15_5_REP1.mLb.clN_peak_1954	chr19	57403821	57404398	+	98	NA	Intergenic	Intergenic	43100	Fam160b1	Fam160b1	NM_145505			Fam160b1			NA
liver_15_5_REP1.mLb.clN_peak_709	chr18	68337329	68337804	+	98	NA	promoter-TSS (Mc5r)	-promoter-TSS (Mc5r)	55	Mc5r	Mc5r	NM_013596			Mc5r			NA
liver_15_5_REP1.mLb.clN_peak_32	chr18	5092519	5093001	+	97	NA	intron (Svil, intron 19 of 34)	-intron (Svil, intron 15 of 30)	46171	Svil	Svil	NM_153153			Svil			NA
liver_15_5_REP1.mLb.clN_peak_1318	chr19	16804487	16805247	+	97	NA	Intergenic	Intergenic	-23934	Vps13a	Vps13a	NM_173028			Vps13a			NA
liver_15_5_REP1.mLb.clN_peak_462	chr18	47154360	47154977	+	97	NA	Intergenic	Intergenic	195792	Commd10	Commd10	NM_178377			Commd10			NA
liver_15_5_REP1.mLb.clN_peak_644	chr18	65025733	65026096	+	97	NA	intron (Nedd4l, intron 1 of 29)	-intron (Nedd4l, intron 2 of 30)	2387	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
liver_15_5_REP1.mLb.clN_peak_194	chr18	20931194	20931870	+	97	NA	Intergenic	Intergenic	-13083	Rnf125	Rnf125	NM_001364973			Rnf125			NA
liver_15_5_REP1.mLb.clN_peak_549	chr18	60507174	60507616	+	97	NA	Intergenic	Intergenic	-5412	Smim3	Smim3	NM_134133			Smim3			NA
liver_15_5_REP1.mLb.clN_peak_637	chr18	64618353	64619056	+	96	NA	intron (Atp8b1, intron 1 of 27)	-intron (Atp8b1, intron 1 of 27)	42296	Atp8b1	Atp8b1	NM_001001488			Atp8b1			NA
liver_15_5_REP1.mLb.clN_peak_1872	chr19	53778974	53780105	+	96	NA	intron (Rbm20, intron 1 of 13)	-intron (Rbm20, intron 1 of 13)	102233	Rbm20	Rbm20	NM_001170847			Rbm20			NA
liver_15_5_REP1.mLb.clN_peak_139	chr18	12802879	12803313	+	96	NA	intron (Osbpl1a, intron 1 of 11)	-intron (Osbpl1a, intron 4 of 14)	16811	Osbpl1a	Osbpl1a	NR_045524			Osbpl1a			NA
liver_15_5_REP1.mLb.clN_peak_341	chr18	35942066	35942720	+	95	NA	Intergenic	Intergenic	-22437	Psd2	Psd2	NR_110349			Psd2			NA
liver_15_5_REP1.mLb.clN_peak_232	chr18	24175807	24176264	+	95	NA	Intergenic	Intergenic	-29309	Galnt1	Galnt1	NM_001160404			Galnt1			NA
liver_15_5_REP1.mLb.clN_peak_357	chr18	36703244	36703715	+	95	NA	Intergenic	Intergenic	-7554	E230025N22Rik	E230025N22Rik	NM_172831			E230025N22Rik			NA
liver_15_5_REP1.mLb.clN_peak_1735	chr19	45113596	45114388	+	95	NA	Intergenic	Intergenic	-36723	Tlx1	Tlx1	NM_021901			Tlx1			NA
liver_15_5_REP1.mLb.clN_peak_528	chr18	56851428	56851861	+	95	NA	intron (Marchf3, intron 1 of 4)	-intron (Marchf3, intron 1 of 4)	73871	Marchf3	Marchf3	NM_001374227			Marchf3			NA
liver_15_5_REP1.mLb.clN_peak_1591	chr19	38028243	38028505	+	95	NA	intron (Myof, intron 1 of 53)	-intron (Myof, intron 1 of 52)	15203	Myof	Myof	NM_001099634			Myof			NA
liver_15_5_REP1.mLb.clN_peak_1587	chr19	37702453	37703395	+	94	NA	Intergenic	Intergenic	5116	Cyp26a1	Cyp26a1	NM_007811			Cyp26a1			NA
liver_15_5_REP1.mLb.clN_peak_1043	chr19	5268973	5269600	+	94	NA	intron (Pacs1, intron 1 of 23)	-intron (Pacs1, intron 2 of 24)	3833	Pacs1	Pacs1	NM_153129			Pacs1			NA
liver_15_5_REP1.mLb.clN_peak_715	chr18	69346306	69346690	+	94	NA	intron (Tcf4, intron 1 of 19)	-intron (Tcf4, intron 1 of 19)	2006	Tcf4	Tcf4	NM_001361126			Tcf4			NA
liver_15_5_REP1.mLb.clN_peak_1640	chr19	40971414	40971931	+	94	NA	intron (Blnk, intron 2 of 16)	-intron (Blnk, intron 2 of 16)	22549	Blnk	Blnk	NM_001365054			Blnk			NA
liver_15_5_REP1.mLb.clN_peak_645	chr18	65040482	65040816	+	93	NA	intron (Nedd4l, intron 1 of 29)	-intron (Nedd4l, intron 2 of 30)	17122	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
liver_15_5_REP1.mLb.clN_peak_992	chr19	4184949	4185522	+	93	NA	intron (Tbc1d10c, intron 9 of 9)	-intron (Tbc1d10c, intron 9 of 9)	5812	Tbc1d10c	Tbc1d10c	NM_178650			Tbc1d10c			NA
liver_15_5_REP1.mLb.clN_peak_837	chr18	79109387	79110470	+	93	NA	promoter-TSS (Setbp1)	-promoter-TSS (Setbp1)	-537	Setbp1	Setbp1	NM_053099			Setbp1			NA
liver_15_5_REP1.mLb.clN_peak_1271	chr19	11618140	11618449	+	92	NA	intron (Ms4a2, intron 5 of 5)	-intron (Ms4a2, intron 6 of 6)	5425	Ms4a2	Ms4a2	NM_001276328			Ms4a2			NA
liver_15_5_REP1.mLb.clN_peak_1618	chr19	40401230	40401534	+	92	NA	intron (Sorbs1, intron 3 of 28)	-intron (Sorbs1, intron 2 of 22)	112354	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
liver_15_5_REP1.mLb.clN_peak_757	chr18	74252379	74252791	+	92	NA	Intergenic	Intergenic	-15590	Mbd1	Mbd1	NM_001357423			Mbd1			NA
liver_15_5_REP1.mLb.clN_peak_1690	chr19	43358752	43359109	+	92	NA	intron (Hpse2, intron 2 of 11)	-intron (Hpse2, intron 2 of 11)	29425	Hpse2	Hpse2	NM_001081257			Hpse2			NA
liver_15_5_REP1.mLb.clN_peak_760	chr18	74348074	74348378	+	92	NA	intron (Cfap53, intron 8 of 8)	-intron (Cfap53, intron 7 of 7)	65126	Cfap53	Cfap53	NR_029424			Cfap53			NA
liver_15_5_REP1.mLb.clN_peak_2011	chr19	61313557	61313842	+	92	NA	Intergenic	Intergenic	-85281	Csf2ra	Csf2ra	NM_009970			Csf2ra			NA
liver_15_5_REP1.mLb.clN_peak_635	chr18	64550252	64550607	+	92	NA	exon (Atp8b1, exon 20 of 28)	-exon (Atp8b1, exon 20 of 28)	-33872	Nars	Nars	NM_001142950			Nars			NA
liver_15_5_REP1.mLb.clN_peak_1346	chr19	18739260	18739511	+	92	NA	Intergenic	Intergenic	-10345	Trpm6	Trpm6	NR_157571			Trpm6			NA
liver_15_5_REP1.mLb.clN_peak_613	chr18	63119269	63119741	+	92	NA	intron (Piezo2, intron 9 of 53)	-intron (Piezo2, intron 9 of 53)	141589	Napg	Napg	NM_028017			Napg			NA
liver_15_5_REP1.mLb.clN_peak_1463	chr19	29948183	29948570	+	92	NA	intron (Il33, intron 1 of 7)	-intron (Il33, intron 1 of 7)	23263	Il33	Il33	NM_001360725			Il33			NA
liver_15_5_REP1.mLb.clN_peak_1578	chr19	37442551	37442999	+	92	NA	Intergenic	Intergenic	7934	Hhex	Hhex	NM_008245			Hhex			NA
