PeakID (cmd=annotatePeaks.pl liver_15_5_REP2.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
liver_15_5_REP2.mLb.clN_peak_608	chr18	69925334	69925984	+	103	NA	promoter-TSS (Ccdc68)	-promoter-TSS (Ccdc68)	100	Ccdc68	Ccdc68	NM_201362			Ccdc68			NA
liver_15_5_REP2.mLb.clN_peak_1569	chr19	53801893	53802399	+	103	NA	intron (Rbm20, intron 1 of 13)	-intron (Rbm20, intron 1 of 13)	-90085	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
liver_15_5_REP2.mLb.clN_peak_1575	chr19	53902152	53902487	+	103	NA	intron (Pdcd4, intron 1 of 11)	-intron (Pdcd4, intron 1 of 11)	10088	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
liver_15_5_REP2.mLb.clN_peak_1134	chr19	19111155	19111608	+	102	NA	promoter-TSS (Rorb)	-promoter-TSS (Rorb)	-110264	Rorb	Rorb	NM_001289921			Rorb			NA
liver_15_5_REP2.mLb.clN_peak_354	chr18	39057790	39058139	+	102	NA	intron (Arhgap26, intron 1 of 22)	-intron (Arhgap26, intron 1 of 21)	64819	Arhgap26	Arhgap26	NM_001374831			Arhgap26			NA
liver_15_5_REP2.mLb.clN_peak_816	chr19	4131268	4131923	+	102	NA	exon (Tmem134, exon 8 of 8)	-exon (Tmem134, exon 8 of 8)	5635	Tmem134	Tmem134	NM_025889			Tmem134			NA
liver_15_5_REP2.mLb.clN_peak_791	chr19	3687664	3688122	+	101	NA	Intergenic	Intergenic	-1329	Lrp5	Lrp5	NM_008513			Lrp5			NA
liver_15_5_REP2.mLb.clN_peak_407	chr18	49839028	49839457	+	101	NA	intron (Dmxl1, intron 1 of 42)	-intron (Dmxl1, intron 1 of 42)	6245	Dmxl1	Dmxl1	NM_001081371			Dmxl1			NA
liver_15_5_REP2.mLb.clN_peak_1504	chr19	46983451	46984370	+	100	NA	intron (Nt5c2, intron 1 of 17)	-intron (Nt5c2, intron 1 of 17)	-21559	Nt5c2	Nt5c2	NR_028353			Nt5c2			NA
liver_15_5_REP2.mLb.clN_peak_57	chr18	7693027	7693372	+	99	NA	Intergenic	Intergenic	-85045	Mpp7	Mpp7	NM_001081287			Mpp7			NA
liver_15_5_REP2.mLb.clN_peak_1288	chr19	35170691	35171109	+	98	NA	Intergenic	Intergenic	205504	Mir1950	Mir1950	NR_035473			Mir1950			NA
liver_15_5_REP2.mLb.clN_peak_1425	chr19	44021656	44022069	+	98	NA	intron (Cyp2c23, intron 1 of 7)	-intron (Cyp2c23, intron 1 of 8)	7385	Cyp2c23	Cyp2c23	NM_001001446			Cyp2c23			NA
liver_15_5_REP2.mLb.clN_peak_616	chr18	70545623	70546403	+	97	NA	Intergenic	Intergenic	-15692	Poli	Poli	NM_001289516			Poli			NA
liver_15_5_REP2.mLb.clN_peak_93	chr18	11317138	11317834	+	97	NA	Intergenic	Intergenic	-264919	Gata6os	Gata6os	NR_105023			Gata6os			NA
liver_15_5_REP2.mLb.clN_peak_1520	chr19	47457990	47458331	+	96	NA	intron (Sh3pxd2a, intron 1 of 14)	-intron (Sh3pxd2a, intron 1 of 13)	6251	Sh3pxd2a	Sh3pxd2a	NM_001164717			Sh3pxd2a			NA
liver_15_5_REP2.mLb.clN_peak_1329	chr19	38134071	38134345	+	96	NA	intron (Pde6c, intron 1 of 21)	-intron (Pde6c, intron 1 of 20)	1427	Pde6c	Pde6c	NM_033614			Pde6c			NA
liver_15_5_REP2.mLb.clN_peak_1586	chr19	55085446	55086225	+	96	NA	intron (Gpam, intron 8 of 20)	-intron (Gpam, intron 10 of 22)	13642	Gpam	Gpam	NM_001356285			Gpam			NA
liver_15_5_REP2.mLb.clN_peak_1246	chr19	32196154	32196557	+	96	NA	intron (Sgms1, intron 5 of 9)	-intron (Sgms1, intron 5 of 9)	-93215	Asah2	Asah2	NM_018830			Asah2			NA
liver_15_5_REP2.mLb.clN_peak_329	chr18	38049733	38050133	+	96	NA	Intergenic	Intergenic	-52359	Arap3	Arap3	NM_139206			Arap3			NA
liver_15_5_REP2.mLb.clN_peak_1464	chr19	46014508	46015004	+	95	NA	Intergenic	Intergenic	11278	Hps6	Hps6	NM_176785			Hps6			NA
liver_15_5_REP2.mLb.clN_peak_73	chr18	10102812	10103450	+	95	NA	intron (Rock1, intron 16 of 32)	-intron (Rock1, intron 16 of 32)	-72982	Usp14	Usp14	NM_001038589			Usp14			NA
liver_15_5_REP2.mLb.clN_peak_1046	chr19	10431586	10431895	+	95	NA	intron (Syt7, intron 5 of 10)	-intron (Syt7, intron 6 of 11)	25707	Lrrc10b	Lrrc10b	NM_001111140			Lrrc10b			NA
liver_15_5_REP2.mLb.clN_peak_128	chr18	13972358	13972883	+	95	NA	exon (Zfp521, exon 1 of 8)	-exon (Zfp521, exon 1 of 8)	113	Zfp521	Zfp521	NM_001360804			Zfp521			NA
liver_15_5_REP2.mLb.clN_peak_1437	chr19	44373113	44373393	+	95	NA	Intergenic	Intergenic	34456	Scd1	Scd1	NM_009127			Scd1			NA
liver_15_5_REP2.mLb.clN_peak_640	chr18	74624980	74625752	+	95	NA	intron (Myo5b, intron 5 of 38)	-intron (Myo5b, intron 5 of 38)	-94242	1700120E14Rik	1700120E14Rik	NR_045368			1700120E14Rik			NA
liver_15_5_REP2.mLb.clN_peak_1384	chr19	41837720	41838117	+	94	NA	Intergenic	Intergenic	7948	Frat1	Frat1	NM_008043			Frat1			NA
liver_15_5_REP2.mLb.clN_peak_507	chr18	62072733	62073028	+	94	NA	Intergenic	Intergenic	107101	Adrb2	Adrb2	NM_007420			Adrb2			NA
liver_15_5_REP2.mLb.clN_peak_1207	chr19	29140917	29141210	+	94	NA	intron (Rcl1, intron 8 of 8)	-intron (Rcl1, intron 8 of 8)	5784	Mir101b	Mir101b	NR_029778			Mir101b			NA
liver_15_5_REP2.mLb.clN_peak_169	chr18	21375352	21375669	+	93	NA	Intergenic	Intergenic	-75371	Garem1	Garem1	NM_001033445			Garem1			NA
liver_15_5_REP2.mLb.clN_peak_85	chr18	10683792	10684274	+	93	NA	intron (Abhd3, intron 3 of 8)	-intron (Abhd3, intron 3 of 8)	22663	Abhd3	Abhd3	NM_134130			Abhd3			NA
liver_15_5_REP2.mLb.clN_peak_1162	chr19	24224812	24225555	+	93	NA	promoter-TSS (Tjp2)	-promoter-TSS (Tjp2)	-55	Tjp2	Tjp2	NM_001376368			Tjp2			NA
liver_15_5_REP2.mLb.clN_peak_474	chr18	60727562	60727962	+	93	NA	promoter-TSS (Ndst1)	-promoter-TSS (Ndst1)	20903	Ndst1	Ndst1	NM_001348100			Ndst1			NA
liver_15_5_REP2.mLb.clN_peak_1058	chr19	10709413	10710002	+	93	NA	intron (Vps37c, intron 2 of 3)	-intron (Vps37c, intron 2 of 4)	20972	Vps37c	Vps37c	NM_001361962			Vps37c			NA
liver_15_5_REP2.mLb.clN_peak_496	chr18	61679634	61680034	+	93	NA	Intergenic	Intergenic	-8101	Il17b	Il17b	NM_019508			Il17b			NA
liver_15_5_REP2.mLb.clN_peak_721	chr18	80938106	80938372	+	92	NA	Intergenic	Intergenic	-4181	Atp9b	Atp9b	NM_015805			Atp9b			NA
liver_15_5_REP2.mLb.clN_peak_350	chr18	38918629	38919144	+	92	NA	promoter-TSS (Fgf1)	-promoter-TSS (Fgf1)	-187	Fgf1	Fgf1	NM_010197			Fgf1			NA
liver_15_5_REP2.mLb.clN_peak_342	chr18	38483311	38484052	+	92	NA	Intergenic	Intergenic	64774	Ndfip1	Ndfip1	NM_022996			Ndfip1			NA
liver_15_5_REP2.mLb.clN_peak_717	chr18	80697160	80697683	+	92	NA	intron (Nfatc1, intron 2 of 9)	-intron (Nfatc1, intron 2 of 7)	15650	Nfatc1	Nfatc1	NM_198429			Nfatc1			NA
liver_15_5_REP2.mLb.clN_peak_1231	chr19	30145006	30145527	+	92	NA	exon (Gldc, exon 7 of 25)	-exon (Gldc, exon 7 of 25)	30175	Gldc	Gldc	NM_138595			Gldc			NA
liver_15_5_REP2.mLb.clN_peak_423	chr18	53417704	53418278	+	92	NA	promoter-TSS (Ppic)	-promoter-TSS (Ppic)	16	Ppic	Ppic	NM_008908			Ppic			NA
liver_15_5_REP2.mLb.clN_peak_1422	chr19	43939791	43940377	+	91	NA	intron (Dnmbp, intron 1 of 15)	-intron (Dnmbp, intron 1 of 15)	114	Dnmbp	Dnmbp	NM_028029			Dnmbp			NA
liver_15_5_REP2.mLb.clN_peak_1019	chr19	8989129	8989489	+	91	NA	promoter-TSS (Ahnak)	-promoter-TSS (Ahnak)	25	Ahnak	Ahnak	NM_001039959			Ahnak			NA
liver_15_5_REP2.mLb.clN_peak_1567	chr19	53788760	53789236	+	91	NA	intron (Rbm20, intron 1 of 13)	-intron (Rbm20, intron 1 of 13)	-103233	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
liver_15_5_REP2.mLb.clN_peak_526	chr18	63672491	63672775	+	91	NA	intron (Txnl1, intron 6 of 7)	-intron (Txnl1, intron 6 of 7)	19726	Txnl1	Txnl1	NM_016792			Txnl1			NA
liver_15_5_REP2.mLb.clN_peak_1022	chr19	9106844	9107619	+	90	NA	Intergenic	Intergenic	-19275	Scgb1a1	Scgb1a1	NM_011681			Scgb1a1			NA
liver_15_5_REP2.mLb.clN_peak_1409	chr19	43463775	43464507	+	90	NA	intron (Cnnm1, intron 1 of 10)	-intron (Cnnm1, intron 1 of 11)	23728	Cnnm1	Cnnm1	NM_031396			Cnnm1			NA
liver_15_5_REP2.mLb.clN_peak_1112	chr19	17014544	17014941	+	90	NA	intron (Prune2, intron 4 of 19)	-intron (Prune2, intron 4 of 19)	58624	Prune2	Prune2	NM_181348			Prune2			NA
liver_15_5_REP2.mLb.clN_peak_27	chr18	5373197	5373466	+	89	NA	Intergenic	Intergenic	-38892	Zfp438	Zfp438	NM_178722			Zfp438			NA
liver_15_5_REP2.mLb.clN_peak_1110	chr19	16955701	16956384	+	89	NA	promoter-TSS (Prune2)	-promoter-TSS (Prune2)	-76	Prune2	Prune2	NM_181348			Prune2			NA
liver_15_5_REP2.mLb.clN_peak_628	chr18	73762189	73762770	+	89	NA	Intergenic	Intergenic	-8000	Elac1	Elac1	NM_053255			Elac1			NA
liver_15_5_REP2.mLb.clN_peak_1344	chr19	40278478	40278744	+	88	NA	Intergenic	Intergenic	-6995	Pdlim1	Pdlim1	NM_016861			Pdlim1			NA
liver_15_5_REP2.mLb.clN_peak_551	chr18	65095643	65095952	+	88	NA	intron (Nedd4l, intron 4 of 29)	-intron (Nedd4l, intron 5 of 30)	72270	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
liver_15_5_REP2.mLb.clN_peak_896	chr19	5786547	5787436	+	88	NA	Intergenic	Intergenic	8990	Mascrna	Mascrna	NR_144621			Mascrna			NA
liver_15_5_REP2.mLb.clN_peak_262	chr18	34915871	34916272	+	88	NA	intron (Etf1, intron 2 of 10)	-intron (Etf1, intron 2 of 10)	15932	Etf1	Etf1	NM_144866			Etf1			NA
liver_15_5_REP2.mLb.clN_peak_378	chr18	44623320	44623738	+	88	NA	intron (Mcc, intron 3 of 18)	-intron (Mcc, intron 3 of 18)	-38136	A930012L18Rik	A930012L18Rik	NR_026853			A930012L18Rik			NA
liver_15_5_REP2.mLb.clN_peak_290	chr18	35867767	35868191	+	87	NA	Intergenic	Intergenic	38191	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
liver_15_5_REP2.mLb.clN_peak_63	chr18	9212937	9213625	+	87	NA	exon (Fzd8, exon 1 of 1)	-exon (Fzd8, exon 1 of 1)	425	Fzd8	Fzd8	NM_008058			Fzd8			NA
liver_15_5_REP2.mLb.clN_peak_1496	chr19	46779127	46779532	+	87	NA	intron (Cnnm2, intron 1 of 7)	-intron (Cnnm2, intron 1 of 6)	17720	Cnnm2	Cnnm2	NM_033569			Cnnm2			NA
liver_15_5_REP2.mLb.clN_peak_1002	chr19	8798225	8798651	+	86	NA	intron (Polr2g, intron 1 of 7)	-intron (Polr2g, intron 1 of 7)	119	Polr2g	Polr2g	NM_026329			Polr2g			NA
liver_15_5_REP2.mLb.clN_peak_901	chr19	5818009	5818372	+	86	NA	Intergenic	Intergenic	-15518	Malat1	Malat1	NR_002847			Malat1			NA
liver_15_5_REP2.mLb.clN_peak_947	chr19	6418278	6418728	+	86	NA	promoter-TSS (Nrxn2)	-promoter-TSS (Nrxn2)	-253	Nrxn2	Nrxn2	NM_001369363			Nrxn2			NA
liver_15_5_REP2.mLb.clN_peak_137	chr18	16745715	16746398	+	86	NA	intron (Cdh2, intron 2 of 15)	-intron (Cdh2, intron 2 of 15)	63190	Cdh2	Cdh2	NM_007664			Cdh2			NA
liver_15_5_REP2.mLb.clN_peak_524	chr18	63211715	63212041	+	85	NA	intron (Piezo2, intron 3 of 53)	-intron (Piezo2, intron 3 of 53)	175305	Piezo2	Piezo2	NM_001039485			Piezo2			NA
liver_15_5_REP2.mLb.clN_peak_141	chr18	18800850	18801252	+	85	NA	Intergenic	Intergenic	1201046	Dsc3	Dsc3	NM_007882			Dsc3			NA
liver_15_5_REP2.mLb.clN_peak_307	chr18	36527581	36528058	+	85	NA	promoter-TSS (Slc4a9)	-promoter-TSS (Slc4a9)	-333	Slc4a9	Slc4a9	NM_001271547			Slc4a9			NA
liver_15_5_REP2.mLb.clN_peak_367	chr18	41942644	41943151	+	85	NA	intron (Prelid2, intron 1 of 6)	-intron (Prelid2, intron 1 of 6)	8297	Prelid2	Prelid2	NM_029942			Prelid2			NA
liver_15_5_REP2.mLb.clN_peak_1541	chr19	53087114	53087852	+	85	NA	Intergenic	Intergenic	11231	1700054A03Rik	1700054A03Rik	NR_045320			1700054A03Rik			NA
liver_15_5_REP2.mLb.clN_peak_33	chr18	5603478	5604361	+	85	NA	intron (Zeb1, intron 2 of 8)	-intron (Zeb1, intron 2 of 8)	-11482	Gm10125	Gm10125	NR_033552			Gm10125			NA
liver_15_5_REP2.mLb.clN_peak_908	chr19	5878153	5878542	+	85	NA	exon (Slc25a45, exon 1 of 6)	-exon (Slc25a45, exon 1 of 6)	525	Slc25a45	Slc25a45	NM_134154			Slc25a45			NA
liver_15_5_REP2.mLb.clN_peak_1324	chr19	37702491	37702856	+	85	NA	Intergenic	Intergenic	4865	Cyp26a1	Cyp26a1	NM_007811			Cyp26a1			NA
liver_15_5_REP2.mLb.clN_peak_489	chr18	61416210	61416471	+	85	NA	Intergenic	Intergenic	-15928	Ppargc1b	Ppargc1b	NM_133249			Ppargc1b			NA
liver_15_5_REP2.mLb.clN_peak_766	chr18	85473833	85474240	+	85	NA	Intergenic	Intergenic	-522512	Timm21	Timm21	NR_160856			Timm21			NA
liver_15_5_REP2.mLb.clN_peak_228	chr18	32398554	32399327	+	85	NA	intron (Bin1, intron 1 of 18)	-intron (Bin1, intron 1 of 14)	-20656	A830052D11Rik	A830052D11Rik	NR_045403			A830052D11Rik			NA
liver_15_5_REP2.mLb.clN_peak_1272	chr19	34192113	34192713	+	85	NA	promoter-TSS (Stambpl1)	-promoter-TSS (Stambpl1)	184	Stambpl1	Stambpl1	NM_001360720			Stambpl1			NA
liver_15_5_REP2.mLb.clN_peak_532	chr18	64265772	64266727	+	84	NA	intron (St8sia3, intron 3 of 5)	-intron (St8sia3, intron 3 of 5)	10931	St8sia3os	St8sia3os	NR_045366			St8sia3os			NA
liver_15_5_REP2.mLb.clN_peak_576	chr18	67348686	67349105	+	84	NA	intron (Cidea, intron 1 of 4)	-intron (Cidea, intron 1 of 4)	-4792	B430212C06Rik	B430212C06Rik	NR_033214			B430212C06Rik			NA
liver_15_5_REP2.mLb.clN_peak_1109	chr19	16804615	16805253	+	84	NA	Intergenic	Intergenic	-24001	Vps13a	Vps13a	NM_173028			Vps13a			NA
liver_15_5_REP2.mLb.clN_peak_902	chr19	5833529	5833995	+	84	NA	exon (Neat1, exon 1 of 1)	-exon (Neat1, exon 1 of 1)	11716	Neat1	Neat1	NR_003513			Neat1			NA
liver_15_5_REP2.mLb.clN_peak_1011	chr19	8892738	8893297	+	83	NA	promoter-TSS (Ints5)	-promoter-TSS (Ints5)	30	Ints5	Ints5	NM_176843			Ints5			NA
liver_15_5_REP2.mLb.clN_peak_292	chr18	35888018	35888466	+	83	NA	Intergenic	Intergenic	58454	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
liver_15_5_REP2.mLb.clN_peak_206	chr18	25486643	25487422	+	83	NA	intron (Celf4, intron 11 of 12)	-intron (Celf4, intron 11 of 12)	267125	Celf4	Celf4	NM_001362278			Celf4			NA
liver_15_5_REP2.mLb.clN_peak_166	chr18	21289619	21290464	+	83	NA	intron (Garem1, intron 1 of 5)	-intron (Garem1, intron 1 of 5)	10098	Garem1	Garem1	NM_001033445			Garem1			NA
liver_15_5_REP2.mLb.clN_peak_1251	chr19	32263781	32264133	+	83	NA	intron (Sgms1, intron 2 of 9)	-intron (Sgms1, intron 2 of 9)	124555	Sgms1	Sgms1	NM_001168526			Sgms1			NA
liver_15_5_REP2.mLb.clN_peak_24	chr18	5162213	5162662	+	83	NA	TTS (Gm26682)	-TTS (Gm26682)	3294	Gm26682	Gm26682	NR_153824			Gm26682			NA
liver_15_5_REP2.mLb.clN_peak_14	chr18	4555195	4555574	+	82	NA	Intergenic	Intergenic	-79545	Jcad	Jcad	NM_001081963			Jcad			NA
liver_15_5_REP2.mLb.clN_peak_305	chr18	36497940	36498650	+	82	NA	Intergenic	Intergenic	17510	Hbegf	Hbegf	NM_010415			Hbegf			NA
liver_15_5_REP2.mLb.clN_peak_295	chr18	36018075	36018613	+	82	NA	exon (Nrg2, exon 10 of 10)	-exon (Nrg2, exon 10 of 10)	53514	Psd2	Psd2	NR_110349			Psd2			NA
liver_15_5_REP2.mLb.clN_peak_17	chr18	4644505	4644900	+	82	NA	intron (Jcad, intron 1 of 3)	-intron (Jcad, intron 1 of 3)	9773	Jcad	Jcad	NM_001081963			Jcad			NA
liver_15_5_REP2.mLb.clN_peak_278	chr18	35654585	35655268	+	82	NA	exon (Prob1, exon 1 of 1)	-exon (Prob1, exon 1 of 1)	295	Prob1	Prob1	NM_001270646			Prob1			NA
liver_15_5_REP2.mLb.clN_peak_176	chr18	23810732	23811146	+	82	NA	intron (Mapre2, intron 1 of 6)	-intron (Mapre2, intron 2 of 7)	6969	Mapre2	Mapre2	NM_153058			Mapre2			NA
liver_15_5_REP2.mLb.clN_peak_6	chr18	3666250	3666720	+	81	NA	Intergenic	Intergenic	158528	Bambi	Bambi	NM_026505			Bambi			NA
liver_15_5_REP2.mLb.clN_peak_1238	chr19	31337168	31337971	+	81	NA	intron (Prkg1, intron 2 of 17)	-intron (Prkg1, intron 2 of 17)	-121173	8430431K14Rik	8430431K14Rik	NR_002849			8430431K14Rik			NA
liver_15_5_REP2.mLb.clN_peak_1636	chr19	57314380	57314999	+	81	NA	intron (Ablim1, intron 1 of 20)	-intron (Ablim1, intron 1 of 20)	40729	4930449E18Rik	4930449E18Rik	NR_045319			4930449E18Rik			NA
liver_15_5_REP2.mLb.clN_peak_345	chr18	38669908	38670225	+	81	NA	Intergenic	Intergenic	-44257	Gm19774	Gm19774	NM_001370889			Gm19774			NA
liver_15_5_REP2.mLb.clN_peak_439	chr18	56399968	56400552	+	81	NA	promoter-TSS (Gramd3)	-promoter-TSS (Gramd3)	-31872	Gramd3	Gramd3	NM_001360917			Gramd3			NA
liver_15_5_REP2.mLb.clN_peak_1204	chr19	29126493	29126967	+	81	NA	intron (Rcl1, intron 5 of 8)	-intron (Rcl1, intron 5 of 8)	-8549	Mir101b	Mir101b	NR_029778			Mir101b			NA
liver_15_5_REP2.mLb.clN_peak_94	chr18	11351807	11352625	+	80	NA	Intergenic	Intergenic	-281060	Rbbp8	Rbbp8	NM_001081223			Rbbp8			NA
liver_15_5_REP2.mLb.clN_peak_651	chr18	75312707	75313079	+	80	NA	Intergenic	Intergenic	-15576	2010010A06Rik	2010010A06Rik	NR_045393			2010010A06Rik			NA
liver_15_5_REP2.mLb.clN_peak_566	chr18	66291539	66292137	+	80	NA	promoter-TSS (Ccbe1)	-promoter-TSS (Ccbe1)	0	Ccbe1	Ccbe1	NM_178793			Ccbe1			NA
liver_15_5_REP2.mLb.clN_peak_662	chr18	75974069	75974380	+	80	NA	intron (Zbtb7c, intron 2 of 4)	-intron (Zbtb7c, intron 2 of 4)	124247	2900057B20Rik	2900057B20Rik	NR_045365			2900057B20Rik			NA
liver_15_5_REP2.mLb.clN_peak_1232	chr19	30175212	30175727	+	80	NA	promoter-TSS (Gldc)	-promoter-TSS (Gldc)	-28	Gldc	Gldc	NM_138595			Gldc			NA
liver_15_5_REP2.mLb.clN_peak_540	chr18	64599691	64599996	+	80	NA	intron (Atp8b1, intron 2 of 27)	-intron (Atp8b1, intron 2 of 27)	61157	Atp8b1	Atp8b1	NM_001001488			Atp8b1			NA
liver_15_5_REP2.mLb.clN_peak_1418	chr19	43782020	43782300	+	80	NA	promoter-TSS (Abcc2)	-promoter-TSS (Abcc2)	-148	Abcc2	Abcc2	NM_013806			Abcc2			NA
liver_15_5_REP2.mLb.clN_peak_400	chr18	47334546	47334894	+	80	NA	intron (Sema6a, intron 1 of 18)	-intron (Sema6a, intron 1 of 17)	34148	Sema6a	Sema6a	NM_018744			Sema6a			NA
liver_15_5_REP2.mLb.clN_peak_1354	chr19	40511950	40512230	+	79	NA	intron (Sorbs1, intron 1 of 23)	-intron (Sorbs1, intron 1 of 23)	1646	Sorbs1	Sorbs1	NM_178362			Sorbs1			NA
liver_15_5_REP2.mLb.clN_peak_906	chr19	5850025	5850372	+	79	NA	TTS (Frmd8)	-TTS (Frmd8)	-4720	Neat1	Neat1	NR_003513			Neat1			NA
liver_15_5_REP2.mLb.clN_peak_950	chr19	6839916	6840791	+	79	NA	exon (Rps6ka4, exon 2 of 18)	-exon (Rps6ka4, exon 2 of 18)	274	Rps6ka4	Rps6ka4	NM_019924			Rps6ka4			NA
liver_15_5_REP2.mLb.clN_peak_731	chr18	82490630	82490945	+	79	NA	intron (Mbp, intron 1 of 6)	-intron (Mbp, intron 1 of 3)	15664	Mbp	Mbp	NM_001025245			Mbp			NA
liver_15_5_REP2.mLb.clN_peak_1028	chr19	9954466	9955678	+	78	NA	Intergenic	Intergenic	-25528	Fth1	Fth1	NR_073181			Fth1			NA
liver_15_5_REP2.mLb.clN_peak_1589	chr19	55127202	55127634	+	78	NA	promoter-TSS (Gpam)	-promoter-TSS (Gpam)	-27941	Gpam	Gpam	NM_001356285			Gpam			NA
liver_15_5_REP2.mLb.clN_peak_1392	chr19	42061448	42061759	+	78	NA	intron (Hoga1, intron 5 of 6)	-intron (Hoga1, intron 5 of 6)	9375	4933411K16Rik	4933411K16Rik	NM_025752			4933411K16Rik			NA
liver_15_5_REP2.mLb.clN_peak_686	chr18	78028880	78029349	+	78	NA	intron (Epg5, intron 41 of 43)	-intron (Epg5, intron 41 of 43)	28327	Siglec15	Siglec15	NM_001101038			Siglec15			NA
liver_15_5_REP2.mLb.clN_peak_578	chr18	67390443	67391396	+	78	NA	intron (Tubb6, intron 1 of 3)	-intron (Tubb6, intron 1 of 3)	188	Tubb6	Tubb6	NM_026473			Tubb6			NA
liver_15_5_REP2.mLb.clN_peak_1645	chr19	58395909	58396226	+	78	NA	intron (Gfra1, intron 4 of 11)	-intron (Gfra1, intron 4 of 9)	59331	Gfra1	Gfra1	NM_001285457			Gfra1			NA
liver_15_5_REP2.mLb.clN_peak_1095	chr19	16028986	16029625	+	78	NA	Intergenic	Intergenic	44230	C130060C02Rik	C130060C02Rik	NR_045355			C130060C02Rik			NA
liver_15_5_REP2.mLb.clN_peak_13	chr18	4439893	4440210	+	78	NA	Intergenic	Intergenic	64459	Mtpap	Mtpap	NM_001361008			Mtpap			NA
liver_15_5_REP2.mLb.clN_peak_1403	chr19	42744170	42744595	+	77	NA	intron (Pyroxd2, intron 4 of 15)	-intron (Pyroxd2, intron 4 of 15)	8393	Pyroxd2	Pyroxd2	NM_029011			Pyroxd2			NA
liver_15_5_REP2.mLb.clN_peak_457	chr18	59087676	59088041	+	77	NA	Intergenic	Intergenic	25477	Minar2	Minar2	NM_173759			Minar2			NA
liver_15_5_REP2.mLb.clN_peak_134	chr18	15276700	15276994	+	77	NA	Intergenic	Intergenic	-125401	Kctd1	Kctd1	NM_134112			Kctd1			NA
liver_15_5_REP2.mLb.clN_peak_1284	chr19	34746679	34747302	+	77	NA	intron (Slc16a12, intron 1 of 6)	-intron (Slc16a12, intron 1 of 6)	338	Slc16a12	Slc16a12	NM_172838			Slc16a12			NA
liver_15_5_REP2.mLb.clN_peak_327	chr18	37998224	37999108	+	77	NA	intron (Arap3, intron 1 of 32)	-intron (Arap3, intron 1 of 32)	-1092	Arap3	Arap3	NM_139206			Arap3			NA
liver_15_5_REP2.mLb.clN_peak_1186	chr19	26669911	26670341	+	77	NA	intron (Smarca2, intron 12 of 32)	-intron (Smarca2, intron 12 of 32)	-78277	Smarca2	Smarca2	NM_011416			Smarca2			NA
liver_15_5_REP2.mLb.clN_peak_1178	chr19	25230539	25230973	+	77	NA	Intergenic	Intergenic	-6219	Kank1	Kank1	NM_181404			Kank1			NA
liver_15_5_REP2.mLb.clN_peak_897	chr19	5793243	5794691	+	76	NA	Intergenic	Intergenic	2014	Mascrna	Mascrna	NR_144621			Mascrna			NA
liver_15_5_REP2.mLb.clN_peak_89	chr18	10976557	10977438	+	76	NA	Intergenic	Intergenic	-75513	Gata6	Gata6	NM_010258			Gata6			NA
liver_15_5_REP2.mLb.clN_peak_933	chr19	6262769	6263320	+	76	NA	TTS (Atg2a)	-TTS (Atg2a)	-1599	Mir194-2	Mir194-2	NR_029830			Mir194-2			NA
liver_15_5_REP2.mLb.clN_peak_1312	chr19	37233758	37234227	+	76	NA	Intergenic	Intergenic	26447	Marchf5	Marchf5	NM_027314			Marchf5			NA
liver_15_5_REP2.mLb.clN_peak_639	chr18	74442367	74442814	+	76	NA	promoter-TSS (Myo5b)	-promoter-TSS (Myo5b)	-29	Myo5b	Myo5b	NM_201600			Myo5b			NA
liver_15_5_REP2.mLb.clN_peak_26	chr18	5349456	5349723	+	76	NA	Intergenic	Intergenic	-15150	Zfp438	Zfp438	NM_178722			Zfp438			NA
liver_15_5_REP2.mLb.clN_peak_473	chr18	60722580	60723390	+	76	NA	intron (Ndst1, intron 1 of 14)	-intron (Ndst1, intron 1 of 14)	25680	Ndst1	Ndst1	NM_001348100			Ndst1			NA
liver_15_5_REP2.mLb.clN_peak_1206	chr19	29135328	29135627	+	75	NA	TTS (Mir101b)	-TTS (Mir101b)	198	Mir101b	Mir101b	NR_029778			Mir101b			NA
liver_15_5_REP2.mLb.clN_peak_213	chr18	31621892	31622411	+	75	NA	Intergenic	Intergenic	-12217	Sap130	Sap130	NM_172965			Sap130			NA
liver_15_5_REP2.mLb.clN_peak_1064	chr19	10940526	10941089	+	75	NA	TTS (Ccdc86)	-TTS (Ccdc86)	3647	Ptgdr2	Ptgdr2	NM_009962			Ptgdr2			NA
liver_15_5_REP2.mLb.clN_peak_490	chr18	61438159	61438443	+	75	NA	Intergenic	Intergenic	-37889	Ppargc1b	Ppargc1b	NM_133249			Ppargc1b			NA
