PeakID (cmd=annotatePeaks.pl liver_14_5_REP1.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
liver_14_5_REP1.mLb.clN_peak_109	chr18	14831083	14831489	+	129	NA	intron (Taf4b, intron 9 of 13)	-intron (Taf4b, intron 10 of 14)	48041	Taf4b	Taf4b	NM_001369357			Taf4b			NA
liver_14_5_REP1.mLb.clN_peak_1095	chr19	32523840	32524079	+	129	NA	Intergenic	Intergenic	38190	Minpp1	Minpp1	NM_010799			Minpp1			NA
liver_14_5_REP1.mLb.clN_peak_1272	chr19	46305391	46306014	+	128	NA	promoter-TSS (Nfkb2)	-promoter-TSS (Nfkb2)	7	Nfkb2	Nfkb2	NM_001177370			Nfkb2			NA
liver_14_5_REP1.mLb.clN_peak_1303	chr19	46983889	46984232	+	128	NA	intron (Nt5c2, intron 1 of 17)	-intron (Nt5c2, intron 1 of 17)	-21709	Nt5c2	Nt5c2	NR_028353			Nt5c2			NA
liver_14_5_REP1.mLb.clN_peak_27	chr18	5624382	5624898	+	127	NA	intron (Zeb1, intron 2 of 8)	-intron (Zeb1, intron 2 of 8)	-32203	Gm10125	Gm10125	NR_033552			Gm10125			NA
liver_14_5_REP1.mLb.clN_peak_1129	chr19	36736621	36737245	+	127	NA	promoter-TSS (Ppp1r3c)	-promoter-TSS (Ppp1r3c)	-329	Ppp1r3c	Ppp1r3c	NM_016854			Ppp1r3c			NA
liver_14_5_REP1.mLb.clN_peak_395	chr18	60596145	60596624	+	127	NA	exon (Synpo, exon 3 of 3)	-exon (Synpo, exon 3 of 3)	-4668	Myoz3	Myoz3	NM_133363			Myoz3			NA
liver_14_5_REP1.mLb.clN_peak_1353	chr19	53799925	53800389	+	127	NA	intron (Rbm20, intron 1 of 13)	-intron (Rbm20, intron 1 of 13)	-92074	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
liver_14_5_REP1.mLb.clN_peak_782	chr19	5818061	5818394	+	127	NA	Intergenic	Intergenic	-15555	Malat1	Malat1	NR_002847			Malat1			NA
liver_14_5_REP1.mLb.clN_peak_332	chr18	47334418	47334941	+	127	NA	intron (Sema6a, intron 1 of 18)	-intron (Sema6a, intron 1 of 17)	34189	Sema6a	Sema6a	NM_018744			Sema6a			NA
liver_14_5_REP1.mLb.clN_peak_174	chr18	25296865	25297151	+	126	NA	intron (AW554918, intron 6 of 10)	-intron (AW554918, intron 6 of 10)	127988	AW554918	AW554918	NM_001033532			AW554918			NA
liver_14_5_REP1.mLb.clN_peak_1216	chr19	42744180	42744476	+	125	NA	intron (Pyroxd2, intron 4 of 15)	-intron (Pyroxd2, intron 4 of 15)	8447	Pyroxd2	Pyroxd2	NM_029011			Pyroxd2			NA
liver_14_5_REP1.mLb.clN_peak_1195	chr19	41737867	41738945	+	125	NA	intron (Slit1, intron 1 of 36)	-intron (Slit1, intron 1 of 36)	5450	Slit1	Slit1	NM_015748			Slit1			NA
liver_14_5_REP1.mLb.clN_peak_842	chr19	7019081	7019555	+	124	NA	exon (Fermt3, exon 1 of 15)	-exon (Fermt3, exon 1 of 15)	151	Fermt3	Fermt3	NM_001362399			Fermt3			NA
liver_14_5_REP1.mLb.clN_peak_595	chr18	77956326	77956762	+	123	NA	intron (Epg5, intron 6 of 43)	-intron (Epg5, intron 6 of 43)	18078	Epg5	Epg5	NM_001195633			Epg5			NA
liver_14_5_REP1.mLb.clN_peak_74	chr18	10413599	10413868	+	122	NA	intron (Greb1l, intron 1 of 32)	-intron (Greb1l, intron 1 of 32)	88554	Greb1l	Greb1l	NM_001083628			Greb1l			NA
liver_14_5_REP1.mLb.clN_peak_703	chr19	4113279	4113506	+	122	NA	TTS (Aip)	-TTS (Aip)	12466	Aip	Aip	NM_016666			Aip			NA
liver_14_5_REP1.mLb.clN_peak_251	chr18	36348506	36349075	+	122	NA	promoter-TSS (Cystm1)	-promoter-TSS (Cystm1)	17	Cystm1	Cystm1	NM_001081365			Cystm1			NA
liver_14_5_REP1.mLb.clN_peak_1389	chr19	55732738	55732965	+	121	NA	Intergenic	Intergenic	-8959	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
liver_14_5_REP1.mLb.clN_peak_69	chr18	10052407	10052878	+	120	NA	Intergenic	Intergenic	-22493	Usp14	Usp14	NM_001038589			Usp14			NA
liver_14_5_REP1.mLb.clN_peak_208	chr18	34465155	34465693	+	120	NA	intron (Fam13b, intron 8 of 20)	-intron (Fam13b, intron 8 of 20)	41399	Fam13b	Fam13b	NM_146084			Fam13b			NA
liver_14_5_REP1.mLb.clN_peak_1076	chr19	32157179	32157465	+	120	NA	intron (Sgms1, intron 6 of 9)	-intron (Sgms1, intron 6 of 9)	-54182	Asah2	Asah2	NM_018830			Asah2			NA
liver_14_5_REP1.mLb.clN_peak_35	chr18	5984958	5985334	+	120	NA	Intergenic	Intergenic	150952	Arhgap12	Arhgap12	NM_001039692			Arhgap12			NA
liver_14_5_REP1.mLb.clN_peak_443	chr18	63653288	63653692	+	119	NA	Intergenic	Intergenic	38869	Txnl1	Txnl1	NM_016792			Txnl1			NA
liver_14_5_REP1.mLb.clN_peak_166	chr18	24470741	24471073	+	119	NA	promoter-TSS (2700062C07Rik)	-promoter-TSS (2700062C07Rik)	36	2700062C07Rik	2700062C07Rik	NM_026529			2700062C07Rik			NA
liver_14_5_REP1.mLb.clN_peak_746	chr19	5117565	5118499	+	118	NA	intron (Klc2, intron 1 of 15)	-intron (Klc2, intron 1 of 15)	266	Klc2	Klc2	NM_001369360			Klc2			NA
liver_14_5_REP1.mLb.clN_peak_267	chr18	37806143	37806568	+	118	NA	promoter-TSS (Pcdhgc3)	-promoter-TSS (Pcdhgc3)	-55	Pcdhgc3	Pcdhgc3	NM_033581			Pcdhgc3			NA
liver_14_5_REP1.mLb.clN_peak_908	chr19	10105119	10105489	+	117	NA	Intergenic	Intergenic	-3801	Fads2	Fads2	NM_019699			Fads2			NA
liver_14_5_REP1.mLb.clN_peak_388	chr18	59421707	59422081	+	117	NA	Intergenic	Intergenic	-157736	Mir6355	Mir6355	NR_105773			Mir6355			NA
liver_14_5_REP1.mLb.clN_peak_946	chr19	12488822	12489406	+	117	NA	intron (Dtx4, intron 2 of 8)	-intron (Dtx4, intron 2 of 8)	12882	Dtx4	Dtx4	NM_172442			Dtx4			NA
liver_14_5_REP1.mLb.clN_peak_1201	chr19	41837752	41838138	+	116	NA	Intergenic	Intergenic	7975	Frat1	Frat1	NM_008043			Frat1			NA
liver_14_5_REP1.mLb.clN_peak_1448	chr19	60843383	60843706	+	116	NA	intron (Sfxn4, intron 12 of 13)	-intron (Sfxn4, intron 13 of 14)	17884	Sfxn4	Sfxn4	NM_053198			Sfxn4			NA
liver_14_5_REP1.mLb.clN_peak_659	chr18	84967218	84967782	+	115	NA	intron (Fbxo15, intron 8 of 9)	-intron (Fbxo15, intron 8 of 9)	-15976	Timm21	Timm21	NR_160856			Timm21			NA
liver_14_5_REP1.mLb.clN_peak_542	chr18	73788020	73788937	+	115	NA	intron (Me2, intron 10 of 15)	-intron (Me2, intron 10 of 15)	26960	Me2	Me2	NR_157387			Me2			NA
liver_14_5_REP1.mLb.clN_peak_1305	chr19	46999779	47000038	+	115	NA	intron (Nt5c2, intron 1 of 17)	-intron (Nt5c2, intron 1 of 17)	-14773	Ina	Ina	NM_146100			Ina			NA
liver_14_5_REP1.mLb.clN_peak_631	chr18	82514996	82515231	+	115	NA	intron (Mbp, intron 2 of 6)	-intron (Mbp, intron 2 of 3)	39990	Mbp	Mbp	NM_001025245			Mbp			NA
liver_14_5_REP1.mLb.clN_peak_56	chr18	8966606	8967018	+	115	NA	Intergenic	Intergenic	-246044	Fzd8	Fzd8	NM_008058			Fzd8			NA
liver_14_5_REP1.mLb.clN_peak_1360	chr19	53902106	53902471	+	114	NA	intron (Pdcd4, intron 1 of 11)	-intron (Pdcd4, intron 1 of 11)	10057	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
liver_14_5_REP1.mLb.clN_peak_152	chr18	23986959	23987296	+	114	NA	exon (Zscan30, exon 1 of 5)	-exon (Zscan30, exon 1 of 5)	125	Zscan30	Zscan30	NR_163795			Zscan30			NA
liver_14_5_REP1.mLb.clN_peak_97	chr18	12647898	12648163	+	114	NA	intron (Ttc39c, intron 1 of 13)	-intron (Ttc39c, intron 1 of 13)	4497	Ttc39c	Ttc39c	NM_028341			Ttc39c			NA
liver_14_5_REP1.mLb.clN_peak_1368	chr19	55085402	55086190	+	114	NA	intron (Gpam, intron 8 of 20)	-intron (Gpam, intron 10 of 22)	13681	Gpam	Gpam	NM_001356285			Gpam			NA
liver_14_5_REP1.mLb.clN_peak_1027	chr19	26612921	26613862	+	113	NA	intron (Smarca2, intron 1 of 32)	-intron (Smarca2, intron 1 of 32)	-135012	Smarca2	Smarca2	NM_011416			Smarca2			NA
liver_14_5_REP1.mLb.clN_peak_626	chr18	82461971	82462481	+	113	NA	Intergenic	Intergenic	-12897	Mbp	Mbp	NM_001025245			Mbp			NA
liver_14_5_REP1.mLb.clN_peak_747	chr19	5267027	5267474	+	112	NA	intron (Pacs1, intron 1 of 23)	-intron (Pacs1, intron 2 of 24)	5869	Pacs1	Pacs1	NM_153129			Pacs1			NA
liver_14_5_REP1.mLb.clN_peak_896	chr19	9135201	9135693	+	112	NA	intron (Asrgl1, intron 1 of 6)	-intron (Asrgl1, intron 1 of 6)	119	Asrgl1	Asrgl1	NM_025610			Asrgl1			NA
liver_14_5_REP1.mLb.clN_peak_1153	chr19	37602230	37602766	+	111	NA	intron (Exoc6, intron 17 of 21)	-intron (Exoc6, intron 17 of 21)	52080	Exoc6	Exoc6	NM_175353			Exoc6			NA
liver_14_5_REP1.mLb.clN_peak_912	chr19	10235915	10236483	+	111	NA	intron (Myrf, intron 1 of 25)	-intron (Myrf, intron 1 of 25)	4549	Myrf	Myrf	NM_001033481			Myrf			NA
liver_14_5_REP1.mLb.clN_peak_1354	chr19	53801899	53802457	+	111	NA	intron (Rbm20, intron 1 of 13)	-intron (Rbm20, intron 1 of 13)	-90053	Pdcd4	Pdcd4	NM_001168492			Pdcd4			NA
liver_14_5_REP1.mLb.clN_peak_784	chr19	5845417	5846015	+	111	NA	promoter-TSS (Neat1)	-promoter-TSS (Neat1)	-238	Neat1	Neat1	NR_003513			Neat1			NA
liver_14_5_REP1.mLb.clN_peak_779	chr19	5786511	5787156	+	111	NA	Intergenic	Intergenic	9148	Mascrna	Mascrna	NR_144621			Mascrna			NA
liver_14_5_REP1.mLb.clN_peak_816	chr19	6291160	6291754	+	111	NA	intron (Ehd1, intron 2 of 4)	-intron (Ehd1, intron 2 of 4)	14561	Ehd1	Ehd1	NM_010119			Ehd1			NA
liver_14_5_REP1.mLb.clN_peak_1193	chr19	41495630	41496266	+	110	NA	intron (Lcor, intron 2 of 7)	-intron (Lcor, intron 2 of 7)	-29304	Morf4l1b	Morf4l1b	NM_001326287			Morf4l1b			NA
liver_14_5_REP1.mLb.clN_peak_292	chr18	38917955	38918178	+	109	NA	intron (Gm5820, intron 3 of 4)	-intron (Gm5820, intron 3 of 4)	633	Fgf1	Fgf1	NM_010197			Fgf1			NA
liver_14_5_REP1.mLb.clN_peak_250	chr18	36328623	36329167	+	109	NA	Intergenic	Intergenic	-19878	Cystm1	Cystm1	NM_001081365			Cystm1			NA
liver_14_5_REP1.mLb.clN_peak_934	chr19	11625412	11625740	+	109	NA	Intergenic	Intergenic	-1857	Ms4a2	Ms4a2	NM_001276328			Ms4a2			NA
liver_14_5_REP1.mLb.clN_peak_1171	chr19	40370409	40370695	+	108	NA	intron (Sorbs1, intron 8 of 28)	-intron (Sorbs1, intron 7 of 22)	-98936	Pdlim1	Pdlim1	NM_016861			Pdlim1			NA
liver_14_5_REP1.mLb.clN_peak_318	chr18	46198385	46199186	+	108	NA	promoter-TSS (Trim36)	-promoter-TSS (Trim36)	13822	Trim36	Trim36	NM_178872			Trim36			NA
liver_14_5_REP1.mLb.clN_peak_1044	chr19	29135309	29135642	+	108	NA	TTS (Mir101b)	-TTS (Mir101b)	196	Mir101b	Mir101b	NR_029778			Mir101b			NA
liver_14_5_REP1.mLb.clN_peak_187	chr18	32147293	32147860	+	107	NA	Intergenic	Intergenic	-9371	Proc	Proc	NM_001042767			Proc			NA
liver_14_5_REP1.mLb.clN_peak_1335	chr19	53247684	53248271	+	107	NA	TTS (Add3)	-TTS (Add3)	7228	1700001K23Rik	1700001K23Rik	NR_036590			1700001K23Rik			NA
liver_14_5_REP1.mLb.clN_peak_1391	chr19	55827813	55828403	+	106	NA	intron (Tcf7l2, intron 4 of 15)	-intron (Tcf7l2, intron 4 of 14)	86298	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
liver_14_5_REP1.mLb.clN_peak_99	chr18	12773673	12774037	+	106	NA	intron (Osbpl1a, intron 2 of 11)	-intron (Osbpl1a, intron 5 of 14)	32500	Cabyr	Cabyr	NM_181731			Cabyr			NA
liver_14_5_REP1.mLb.clN_peak_646	chr18	82902531	82902863	+	105	NA	Intergenic	Intergenic	-8182	Zfp516	Zfp516	NM_183033			Zfp516			NA
liver_14_5_REP1.mLb.clN_peak_893	chr19	8997708	8998001	+	105	NA	intron (Ahnak, intron 1 of 6)	-intron (Ahnak, intron 1 of 5)	8570	Ahnak	Ahnak	NM_001039959			Ahnak			NA
liver_14_5_REP1.mLb.clN_peak_902	chr19	9989673	9990131	+	105	NA	intron (Best1, intron 7 of 11)	-intron (Best1, intron 7 of 11)	9302	Fth1	Fth1	NR_073181			Fth1			NA
liver_14_5_REP1.mLb.clN_peak_124	chr18	20665176	20665483	+	105	NA	promoter-TSS (Ttr)	-promoter-TSS (Ttr)	-69	Gm16090	Gm16090	NR_155534			Gm16090			NA
liver_14_5_REP1.mLb.clN_peak_241	chr18	35823144	35824003	+	104	NA	Intergenic	Intergenic	-6215	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
liver_14_5_REP1.mLb.clN_peak_1045	chr19	29203327	29203652	+	104	NA	Intergenic	Intergenic	-48314	Jak2	Jak2	NM_001048177			Jak2			NA
liver_14_5_REP1.mLb.clN_peak_1148	chr19	37494006	37494370	+	104	NA	Intergenic	Intergenic	28934	1700122C19Rik	1700122C19Rik	NR_131009			1700122C19Rik			NA
liver_14_5_REP1.mLb.clN_peak_144	chr18	22985174	22985562	+	104	NA	intron (Nol4, intron 1 of 9)	-intron (Nol4, intron 1 of 10)	56313	Nol4	Nol4	NM_001361223			Nol4			NA
liver_14_5_REP1.mLb.clN_peak_1397	chr19	56189225	56189523	+	104	NA	Intergenic	Intergenic	-98538	Habp2	Habp2	NM_001329935			Habp2			NA
liver_14_5_REP1.mLb.clN_peak_824	chr19	6418279	6418705	+	103	NA	promoter-TSS (Nrxn2)	-promoter-TSS (Nrxn2)	-264	Nrxn2	Nrxn2	NM_001369363			Nrxn2			NA
liver_14_5_REP1.mLb.clN_peak_171	chr18	24709118	24709914	+	103	NA	exon (Fhod3, exon 1 of 25)	-exon (Fhod3, exon 1 of 25)	893	Fhod3	Fhod3	NM_175276			Fhod3			NA
liver_14_5_REP1.mLb.clN_peak_1404	chr19	56601936	56602200	+	103	NA	Intergenic	Intergenic	53807	Nhlrc2	Nhlrc2	NM_025811			Nhlrc2			NA
liver_14_5_REP1.mLb.clN_peak_240	chr18	35814747	35815848	+	103	NA	Intergenic	Intergenic	-14491	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
liver_14_5_REP1.mLb.clN_peak_1293	chr19	46728018	46728356	+	103	NA	intron (As3mt, intron 10 of 10)	-intron (As3mt, intron 10 of 10)	20729	As3mt	As3mt	NM_020577			As3mt			NA
liver_14_5_REP1.mLb.clN_peak_866	chr19	8672885	8673183	+	102	NA	intron (Chrm1, intron 2 of 2)	-intron (Chrm1, intron 2 of 2)	9029	Chrm1	Chrm1	NM_001112697			Chrm1			NA
liver_14_5_REP1.mLb.clN_peak_601	chr18	78344531	78344757	+	102	NA	intron (Slc14a2, intron 2 of 21)	-intron (Slc14a2, intron 2 of 11)	-221218	Slc14a1	Slc14a1	NM_001171011			Slc14a1			NA
liver_14_5_REP1.mLb.clN_peak_513	chr18	68244429	68244927	+	102	NA	intron (Ldlrad4, intron 4 of 5)	-intron (Ldlrad4, intron 2 of 3)	16295	Mir7219	Mir7219	NR_106078			Mir7219			NA
liver_14_5_REP1.mLb.clN_peak_836	chr19	6974278	6974972	+	101	NA	promoter-TSS (Ppp1r14b)	-promoter-TSS (Ppp1r14b)	-423	Ppp1r14b	Ppp1r14b	NM_008889			Ppp1r14b			NA
liver_14_5_REP1.mLb.clN_peak_944	chr19	12009582	12009830	+	101	NA	Intergenic	Intergenic	27034	Olfr1423	Olfr1423	NM_146680			Olfr1423			NA
liver_14_5_REP1.mLb.clN_peak_1231	chr19	43986197	43986613	+	101	NA	exon (Cpn1, exon 1 of 9)	-exon (Cpn1, exon 1 of 9)	115	Cpn1	Cpn1	NM_030703			Cpn1			NA
liver_14_5_REP1.mLb.clN_peak_397	chr18	60648978	60649345	+	100	NA	Intergenic	Intergenic	-14249	G630071F17Rik	G630071F17Rik	NR_045401			G630071F17Rik			NA
liver_14_5_REP1.mLb.clN_peak_724	chr19	4566936	4567200	+	100	NA	intron (Pcx, intron 2 of 20)	-intron (Pcx, intron 2 of 20)	-27251	Pcx	Pcx	NM_001162946			Pcx			NA
liver_14_5_REP1.mLb.clN_peak_804	chr19	6085552	6085784	+	100	NA	promoter-TSS (Zfpl1)	-promoter-TSS (Zfpl1)	571	Cdca5	Cdca5	NM_026410			Cdca5			NA
liver_14_5_REP1.mLb.clN_peak_1230	chr19	43939816	43940326	+	100	NA	intron (Dnmbp, intron 1 of 15)	-intron (Dnmbp, intron 1 of 15)	127	Dnmbp	Dnmbp	NM_028029			Dnmbp			NA
liver_14_5_REP1.mLb.clN_peak_118	chr18	20059074	20059767	+	99	NA	exon (Dsc2, exon 1 of 18)	-exon (Dsc2, exon 1 of 18)	134	Dsc2	Dsc2	NM_013505			Dsc2			NA
liver_14_5_REP1.mLb.clN_peak_1306	chr19	47050297	47050984	+	99	NA	exon (Pcgf6, exon 1 of 11)	-exon (Pcgf6, exon 1 of 11)	266	Pcgf6	Pcgf6	NM_027654			Pcgf6			NA
liver_14_5_REP1.mLb.clN_peak_899	chr19	9954518	9955501	+	98	NA	Intergenic	Intergenic	-25591	Fth1	Fth1	NR_073181			Fth1			NA
liver_14_5_REP1.mLb.clN_peak_740	chr19	5038662	5039393	+	98	NA	exon (B4gat1, exon 1 of 2)	-exon (B4gat1, exon 1 of 2)	201	B4gat1	B4gat1	NM_175383			B4gat1			NA
liver_14_5_REP1.mLb.clN_peak_880	chr19	8840470	8840875	+	98	NA	intron (Bscl2, intron 1 of 10)	-intron (Bscl2, intron 2 of 11)	1344	Bscl2	Bscl2	NM_001290823			Bscl2			NA
liver_14_5_REP1.mLb.clN_peak_506	chr18	68195176	68195454	+	97	NA	intron (Ldlrad4, intron 3 of 5)	-intron (Ldlrad4, intron 3 of 5)	65658	Mir7219	Mir7219	NR_106078			Mir7219			NA
liver_14_5_REP1.mLb.clN_peak_1141	chr19	37233690	37234193	+	97	NA	Intergenic	Intergenic	26396	Marchf5	Marchf5	NM_027314			Marchf5			NA
liver_14_5_REP1.mLb.clN_peak_175	chr18	25486699	25487324	+	97	NA	exon (Celf4, exon 12 of 13)	-exon (Celf4, exon 12 of 13)	267146	Celf4	Celf4	NM_001362278			Celf4			NA
liver_14_5_REP1.mLb.clN_peak_683	chr19	3719037	3719743	+	96	NA	Intergenic	Intergenic	11097	1810055G02Rik	1810055G02Rik	NM_001358256			1810055G02Rik			NA
liver_14_5_REP1.mLb.clN_peak_1242	chr19	44373105	44373385	+	96	NA	Intergenic	Intergenic	34464	Scd1	Scd1	NM_009127			Scd1			NA
liver_14_5_REP1.mLb.clN_peak_1232	chr19	43999014	43999417	+	95	NA	Intergenic	Intergenic	-12695	Cpn1	Cpn1	NM_030703			Cpn1			NA
liver_14_5_REP1.mLb.clN_peak_57	chr18	9211909	9212427	+	94	NA	promoter-TSS (Fzd8)	-promoter-TSS (Fzd8)	-688	Fzd8	Fzd8	NM_008058			Fzd8			NA
liver_14_5_REP1.mLb.clN_peak_785	chr19	5847719	5848299	+	94	NA	Intergenic	Intergenic	-2531	Neat1	Neat1	NR_003513			Neat1			NA
liver_14_5_REP1.mLb.clN_peak_121	chr18	20557840	20558419	+	94	NA	promoter-TSS (Dsg2)	-promoter-TSS (Dsg2)	55	Dsg2	Dsg2	NM_007883			Dsg2			NA
liver_14_5_REP1.mLb.clN_peak_681	chr19	3687675	3688105	+	94	NA	Intergenic	Intergenic	-1326	Lrp5	Lrp5	NM_008513			Lrp5			NA
liver_14_5_REP1.mLb.clN_peak_355	chr18	53371865	53372172	+	93	NA	intron (Snx24, intron 3 of 6)	-intron (Snx24, intron 3 of 7)	45989	Ppic	Ppic	NM_008908			Ppic			NA
liver_14_5_REP1.mLb.clN_peak_253	chr18	36384060	36384333	+	93	NA	intron (Cystm1, intron 2 of 2)	-intron (Cystm1, intron 2 of 2)	35423	Cystm1	Cystm1	NM_001081365			Cystm1			NA
liver_14_5_REP1.mLb.clN_peak_665	chr18	88996253	88996535	+	93	NA	intron (Rttn, intron 11 of 48)	-intron (Rttn, intron 11 of 48)	24364	Mir6359	Mir6359	NR_105777			Mir6359			NA
liver_14_5_REP1.mLb.clN_peak_307	chr18	43281813	43282217	+	93	NA	intron (Stk32a, intron 5 of 12)	-intron (Stk32a, intron 5 of 12)	74318	Stk32a	Stk32a	NM_178749			Stk32a			NA
liver_14_5_REP1.mLb.clN_peak_1080	chr19	32196283	32196563	+	92	NA	intron (Sgms1, intron 5 of 9)	-intron (Sgms1, intron 5 of 9)	-93283	Asah2	Asah2	NM_018830			Asah2			NA
liver_14_5_REP1.mLb.clN_peak_605	chr18	80046795	80047299	+	92	NA	exon (Pard6g, exon 1 of 3)	-exon (Pard6g, exon 1 of 3)	152	Pard6g	Pard6g	NM_053117			Pard6g			NA
liver_14_5_REP1.mLb.clN_peak_364	chr18	54626998	54627460	+	91	NA	intron (9330117O12Rik, intron 1 of 2)	-intron (9330117O12Rik, intron 1 of 2)	15485	9330117O12Rik	9330117O12Rik	NR_045400			9330117O12Rik			NA
liver_14_5_REP1.mLb.clN_peak_680	chr19	3674544	3674856	+	91	NA	intron (Lrp5, intron 1 of 22)	-intron (Lrp5, intron 1 of 22)	11864	Lrp5	Lrp5	NM_008513			Lrp5			NA
liver_14_5_REP1.mLb.clN_peak_176	chr18	30267142	30268435	+	91	NA	Intergenic	Intergenic	-5077	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
liver_14_5_REP1.mLb.clN_peak_692	chr19	3943125	3943657	+	90	NA	intron (Unc93b1, intron 7 of 10)	-intron (Unc93b1, intron 7 of 9)	8205	Unc93b1	Unc93b1	NM_019449			Unc93b1			NA
liver_14_5_REP1.mLb.clN_peak_268	chr18	37815049	37815458	+	90	NA	exon (Pcdhgc4, exon 1 of 4)	-exon (Pcdhgc4, exon 1 of 4)	174	Pcdhgc4	Pcdhgc4	NM_033582			Pcdhgc4			NA
liver_14_5_REP1.mLb.clN_peak_137	chr18	21274951	21275364	+	90	NA	intron (Garem1, intron 1 of 5)	-intron (Garem1, intron 1 of 5)	24982	Garem1	Garem1	NM_001033445			Garem1			NA
liver_14_5_REP1.mLb.clN_peak_1086	chr19	32271509	32271864	+	90	NA	intron (Sgms1, intron 2 of 9)	-intron (Sgms1, intron 2 of 9)	116826	Sgms1	Sgms1	NM_001168526			Sgms1			NA
liver_14_5_REP1.mLb.clN_peak_607	chr18	80169337	80170475	+	90	NA	Intergenic	Intergenic	-16333	LOC105246506	LOC105246506	NR_131039			LOC105246506			NA
liver_14_5_REP1.mLb.clN_peak_1096	chr19	32569390	32570007	+	90	NA	Intergenic	Intergenic	-50307	Papss2	Papss2	NM_001360403			Papss2			NA
liver_14_5_REP1.mLb.clN_peak_975	chr19	17354506	17355022	+	89	NA	intron (Gcnt1, intron 1 of 2)	-intron (Gcnt1, intron 1 of 2)	1903	Gcnt1	Gcnt1	NM_173442			Gcnt1			NA
liver_14_5_REP1.mLb.clN_peak_757	chr19	5460526	5460860	+	89	NA	promoter-TSS (Fibp)	-promoter-TSS (Fibp)	86	Fibp	Fibp	NM_001253832			Fibp			NA
liver_14_5_REP1.mLb.clN_peak_1099	chr19	32637340	32637636	+	89	NA	intron (Papss2, intron 3 of 12)	-intron (Papss2, intron 3 of 11)	17483	Papss2	Papss2	NM_001360403			Papss2			NA
liver_14_5_REP1.mLb.clN_peak_840	chr19	6996081	6996402	+	89	NA	promoter-TSS (Nudt22)	-promoter-TSS (Nudt22)	110	Trpt1	Trpt1	NM_153597			Trpt1			NA
liver_14_5_REP1.mLb.clN_peak_472	chr18	65249644	65250210	+	89	NA	intron (Mir466p, intron 4 of 6)	-intron (Mir466p, intron 4 of 6)	-1006	Mir122b	Mir122b	NR_162794			Mir122b			NA
liver_14_5_REP1.mLb.clN_peak_984	chr19	18682245	18682728	+	88	NA	intron (Carnmt1, intron 3 of 7)	-intron (Carnmt1, intron 3 of 7)	11706	Carnmt1	Carnmt1	NM_026120			Carnmt1			NA
liver_14_5_REP1.mLb.clN_peak_1046	chr19	29237018	29237309	+	88	NA	Intergenic	Intergenic	-14640	Jak2	Jak2	NM_001048177			Jak2			NA
liver_14_5_REP1.mLb.clN_peak_1298	chr19	46875900	46876355	+	87	NA	intron (Cnnm2, intron 6 of 7)	-intron (Cnnm2, intron 5 of 6)	86224	Nt5c2	Nt5c2	NR_028353			Nt5c2			NA
liver_14_5_REP1.mLb.clN_peak_1421	chr19	58440998	58441507	+	87	NA	intron (Gfra1, intron 4 of 11)	-intron (Gfra1, intron 4 of 9)	14146	Gfra1	Gfra1	NM_001285457			Gfra1			NA
liver_14_5_REP1.mLb.clN_peak_470	chr18	65226095	65226381	+	87	NA	intron (Mir466p, intron 4 of 6)	-intron (Mir466p, intron 4 of 6)	-22623	Mir122	Mir122	NR_029600			Mir122			NA
liver_14_5_REP1.mLb.clN_peak_1004	chr19	23758289	23759094	+	86	NA	promoter-TSS (Apba1)	-promoter-TSS (Apba1)	-185	Apba1	Apba1	NM_177034			Apba1			NA
liver_14_5_REP1.mLb.clN_peak_19	chr18	5098510	5098920	+	86	NA	intron (Svil, intron 24 of 34)	-intron (Svil, intron 20 of 30)	52126	Svil	Svil	NM_153153			Svil			NA
liver_14_5_REP1.mLb.clN_peak_548	chr18	74252328	74252781	+	86	NA	Intergenic	Intergenic	-15621	Mbd1	Mbd1	NM_001357423			Mbd1			NA
liver_14_5_REP1.mLb.clN_peak_448	chr18	63744931	63745170	+	86	NA	intron (Wdr7, intron 12 of 26)	-intron (Wdr7, intron 12 of 27)	36355	Wdr7	Wdr7	NM_001014981			Wdr7			NA
liver_14_5_REP1.mLb.clN_peak_535	chr18	70644391	70645097	+	86	NA	Intergenic	Intergenic	76452	Mbd2	Mbd2	NM_001311071			Mbd2			NA
liver_14_5_REP1.mLb.clN_peak_970	chr19	16955832	16956127	+	85	NA	promoter-TSS (Prune2)	-promoter-TSS (Prune2)	-139	Prune2	Prune2	NM_181348			Prune2			NA
liver_14_5_REP1.mLb.clN_peak_956	chr19	15941141	15941715	+	85	NA	Intergenic	Intergenic	-16369	Psat1	Psat1	NM_177420			Psat1			NA
