PeakID (cmd=annotatePeaks.pl kidney_15_5_REP1.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_15_5_REP1.mLb.clN_peak_278	chr18	17986222	17986607	+	51	NA	Intergenic	Intergenic	-405424	4930545E07Rik	4930545E07Rik	NR_045374			4930545E07Rik			NA
kidney_15_5_REP1.mLb.clN_peak_2929	chr19	58376649	58377112	+	51	NA	intron (Gfra1, intron 4 of 9)	-intron (Gfra1, intron 4 of 9)	78518	Gfra1	Gfra1	NM_001285457			Gfra1			NA
kidney_15_5_REP1.mLb.clN_peak_635	chr18	37761610	37761863	+	51	NA	promoter-TSS (Pcdhgb8)	-promoter-TSS (Pcdhgb8)	-65	Pcdhgb8	Pcdhgb8	NR_160734			Pcdhgb8			NA
kidney_15_5_REP1.mLb.clN_peak_857	chr18	49775895	49776504	+	51	NA	Intergenic	Intergenic	-20598	Dtwd2	Dtwd2	NM_026854			Dtwd2			NA
kidney_15_5_REP1.mLb.clN_peak_1435	chr18	76960926	76961358	+	51	NA	exon (Hdhd2, exon 5 of 5)	-exon (Hdhd2, exon 5 of 5)	17027	Hdhd2	Hdhd2	NM_001361227			Hdhd2			NA
kidney_15_5_REP1.mLb.clN_peak_927	chr18	53692274	53692632	+	51	NA	intron (Cep120, intron 19 of 20)	-intron (Cep120, intron 19 of 20)	44302	Gm19466	Gm19466	NR_040349			Gm19466			NA
kidney_15_5_REP1.mLb.clN_peak_2518	chr19	41310900	41311477	+	51	NA	intron (Pik3ap1, intron 8 of 16)	-intron (Pik3ap1, intron 8 of 16)	-47184	Tm9sf3	Tm9sf3	NM_133352			Tm9sf3			NA
kidney_15_5_REP1.mLb.clN_peak_1269	chr18	69711537	69711829	+	51	NA	Intergenic	Intergenic	-213876	Ccdc68	Ccdc68	NM_201362			Ccdc68			NA
kidney_15_5_REP1.mLb.clN_peak_2747	chr19	49172096	49172326	+	51	NA	Intergenic	Intergenic	966186	Sorcs3	Sorcs3	NM_025696			Sorcs3			NA
kidney_15_5_REP1.mLb.clN_peak_1725	chr19	4558299	4559049	+	51	NA	intron (Pcx, intron 2 of 20)	-intron (Pcx, intron 2 of 20)	-35645	Pcx	Pcx	NM_001162946			Pcx			NA
kidney_15_5_REP1.mLb.clN_peak_1033	chr18	59809608	59810100	+	51	NA	Intergenic	Intergenic	230224	Mir6355	Mir6355	NR_105773			Mir6355			NA
kidney_15_5_REP1.mLb.clN_peak_966	chr18	55793746	55794495	+	51	NA	Intergenic	Intergenic	-638012	Gramd3	Gramd3	NM_001360917			Gramd3			NA
kidney_15_5_REP1.mLb.clN_peak_2932	chr19	58419696	58420012	+	51	NA	intron (Gfra1, intron 4 of 11)	-intron (Gfra1, intron 4 of 9)	35544	Gfra1	Gfra1	NM_001285457			Gfra1			NA
kidney_15_5_REP1.mLb.clN_peak_2925	chr19	58193827	58194136	+	51	NA	Intergenic	Intergenic	-102223	Gm10007	Gm10007	NR_040449			Gm10007			NA
kidney_15_5_REP1.mLb.clN_peak_1453	chr18	77806557	77807007	+	51	NA	intron (Pstpip2, intron 1 of 14)	-intron (Pstpip2, intron 1 of 14)	-10392	F830208F22Rik	F830208F22Rik	NR_152167			F830208F22Rik			NA
kidney_15_5_REP1.mLb.clN_peak_2734	chr19	48206436	48206776	+	51	NA	exon (Sorcs3, exon 1 of 27)	-exon (Sorcs3, exon 1 of 27)	581	Sorcs3	Sorcs3	NM_025696			Sorcs3			NA
kidney_15_5_REP1.mLb.clN_peak_425	chr18	25903651	25904135	+	51	NA	Intergenic	Intergenic	-149736	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_15_5_REP1.mLb.clN_peak_806	chr18	46693843	46694186	+	51	NA	Intergenic	Intergenic	34488	Cdo1	Cdo1	NM_033037			Cdo1			NA
kidney_15_5_REP1.mLb.clN_peak_1735	chr19	4820264	4820930	+	51	NA	Intergenic	Intergenic	-8963	Rbm14	Rbm14	NM_019869			Rbm14			NA
kidney_15_5_REP1.mLb.clN_peak_685	chr18	38802262	38802499	+	51	NA	Intergenic	Intergenic	88057	Gm19774	Gm19774	NM_001370889			Gm19774			NA
kidney_15_5_REP1.mLb.clN_peak_76	chr18	6055660	6056056	+	51	NA	intron (Arhgap12, intron 7 of 17)	-intron (Arhgap12, intron 8 of 18)	80240	Arhgap12	Arhgap12	NM_001039692			Arhgap12			NA
kidney_15_5_REP1.mLb.clN_peak_228	chr18	14861643	14862268	+	51	NA	intron (Taf4b, intron 13 of 13)	-intron (Taf4b, intron 14 of 14)	78710	Taf4b	Taf4b	NM_001369357			Taf4b			NA
kidney_15_5_REP1.mLb.clN_peak_2426	chr19	36451875	36452161	+	51	NA	intron (Pcgf5, intron 9 of 9)	-intron (Pcgf5, intron 9 of 9)	72951	Pcgf5	Pcgf5	NM_001368691			Pcgf5			NA
kidney_15_5_REP1.mLb.clN_peak_1718	chr19	4439167	4439730	+	51	NA	promoter-TSS (Rhod)	-promoter-TSS (Rhod)	-5	Rhod	Rhod	NM_007485			Rhod			NA
kidney_15_5_REP1.mLb.clN_peak_1631	chr18	86557887	86558191	+	51	NA	Intergenic	Intergenic	-154026	Cbln2	Cbln2	NM_001361142			Cbln2			NA
kidney_15_5_REP1.mLb.clN_peak_997	chr18	57778121	57778372	+	51	NA	intron (Gm19519, intron 2 of 2)	-intron (Gm19519, intron 3 of 3)	14087	Gm19519	Gm19519	NR_152224			Gm19519			NA
kidney_15_5_REP1.mLb.clN_peak_33	chr18	4558758	4559129	+	51	NA	Intergenic	Intergenic	-75986	Jcad	Jcad	NM_001081963			Jcad			NA
kidney_15_5_REP1.mLb.clN_peak_537	chr18	34546902	34547698	+	51	NA	exon (Wnt8a, exon 6 of 6)	-exon (Wnt8a, exon 6 of 6)	4973	Wnt8a	Wnt8a	NM_009290			Wnt8a			NA
kidney_15_5_REP1.mLb.clN_peak_2608	chr19	44723934	44724474	+	51	NA	Intergenic	Intergenic	-32702	Pax2	Pax2	NM_001368747			Pax2			NA
kidney_15_5_REP1.mLb.clN_peak_161	chr18	11614328	11614675	+	51	NA	Intergenic	Intergenic	-18775	Rbbp8	Rbbp8	NM_001081223			Rbbp8			NA
kidney_15_5_REP1.mLb.clN_peak_1849	chr19	6633598	6634410	+	51	NA	Intergenic	Intergenic	-90934	Slc22a12	Slc22a12	NM_009203			Slc22a12			NA
kidney_15_5_REP1.mLb.clN_peak_2329	chr19	30371891	30372299	+	51	NA	Intergenic	Intergenic	139167	Mbl2	Mbl2	NM_001365058			Mbl2			NA
kidney_15_5_REP1.mLb.clN_peak_846	chr18	49291389	49292203	+	51	NA	Intergenic	Intergenic	-231493	1700044K03Rik	1700044K03Rik	NR_033785			1700044K03Rik			NA
kidney_15_5_REP1.mLb.clN_peak_939	chr18	54828274	54828988	+	51	NA	Intergenic	Intergenic	161549	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_15_5_REP1.mLb.clN_peak_2865	chr19	55877452	55877733	+	51	NA	intron (Tcf7l2, intron 4 of 15)	-intron (Tcf7l2, intron 4 of 14)	135782	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
kidney_15_5_REP1.mLb.clN_peak_108	chr18	8376765	8377136	+	51	NA	Intergenic	Intergenic	507753	Wac	Wac	NM_001360956			Wac			NA
kidney_15_5_REP1.mLb.clN_peak_1742	chr19	4989085	4989316	+	51	NA	intron (Npas4, intron 1 of 7)	-intron (Npas4, intron 1 of 7)	771	Npas4	Npas4	NM_153553			Npas4			NA
kidney_15_5_REP1.mLb.clN_peak_2594	chr19	44500199	44500668	+	51	NA	intron (Wnt8b, intron 1 of 5)	-intron (Wnt8b, intron 1 of 5)	6961	Wnt8b	Wnt8b	NM_011720			Wnt8b			NA
kidney_15_5_REP1.mLb.clN_peak_844	chr18	49217157	49217988	+	51	NA	Intergenic	Intergenic	-305717	1700044K03Rik	1700044K03Rik	NR_033785			1700044K03Rik			NA
kidney_15_5_REP1.mLb.clN_peak_94	chr18	7512013	7512413	+	51	NA	intron (Mpp7, intron 4 of 17)	-intron (Mpp7, intron 3 of 16)	95941	Mpp7	Mpp7	NM_001081287			Mpp7			NA
kidney_15_5_REP1.mLb.clN_peak_205	chr18	13447817	13448317	+	51	NA	Intergenic	Intergenic	441077	Hrh4	Hrh4	NM_153087			Hrh4			NA
kidney_15_5_REP1.mLb.clN_peak_2156	chr19	21898389	21898819	+	51	NA	Intergenic	Intergenic	120264	Cemip2	Cemip2	NM_031997			Cemip2			NA
kidney_15_5_REP1.mLb.clN_peak_2574	chr19	43845446	43845857	+	51	NA	Intergenic	Intergenic	6848	Gm10768	Gm10768	NR_033472			Gm10768			NA
kidney_15_5_REP1.mLb.clN_peak_871	chr18	50250637	50250873	+	51	NA	Intergenic	Intergenic	-27614	Fam170a	Fam170a	NM_001004061			Fam170a			NA
kidney_15_5_REP1.mLb.clN_peak_2753	chr19	49837543	49837781	+	51	NA	Intergenic	Intergenic	840984	Sorcs1	Sorcs1	NM_001360457			Sorcs1			NA
kidney_15_5_REP1.mLb.clN_peak_2648	chr19	45816025	45816419	+	51	NA	promoter-TSS (Kcnip2)	-promoter-TSS (Kcnip2)	-159	Kcnip2	Kcnip2	NM_030716			Kcnip2			NA
kidney_15_5_REP1.mLb.clN_peak_955	chr18	55133785	55134431	+	51	NA	Intergenic	Intergenic	-143928	Zfp608	Zfp608	NM_001360787			Zfp608			NA
kidney_15_5_REP1.mLb.clN_peak_2110	chr19	18255063	18255738	+	51	NA	Intergenic	Intergenic	376413	Ostf1	Ostf1	NM_017375			Ostf1			NA
kidney_15_5_REP1.mLb.clN_peak_139	chr18	10427996	10428460	+	51	NA	intron (Greb1l, intron 1 of 32)	-intron (Greb1l, intron 1 of 32)	103049	Greb1l	Greb1l	NM_001083628			Greb1l			NA
kidney_15_5_REP1.mLb.clN_peak_17	chr18	4002832	4003085	+	51	NA	Intergenic	Intergenic	-162874	Lyzl1	Lyzl1	NM_026092			Lyzl1			NA
kidney_15_5_REP1.mLb.clN_peak_2108	chr19	18200227	18200857	+	51	NA	Intergenic	Intergenic	-362910	Pcsk5	Pcsk5	NM_001163144			Pcsk5			NA
kidney_15_5_REP1.mLb.clN_peak_813	chr18	46948899	46949413	+	51	NA	Intergenic	Intergenic	-9720	Commd10	Commd10	NM_178377			Commd10			NA
kidney_15_5_REP1.mLb.clN_peak_2409	chr19	34758805	34759119	+	51	NA	Intergenic	Intergenic	-11634	Slc16a12	Slc16a12	NM_172838			Slc16a12			NA
kidney_15_5_REP1.mLb.clN_peak_1753	chr19	5094233	5094808	+	51	NA	intron (Cnih2, intron 2 of 5)	-intron (Cnih2, intron 2 of 5)	4001	Cnih2	Cnih2	NM_009920			Cnih2			NA
kidney_15_5_REP1.mLb.clN_peak_684	chr18	38765499	38765737	+	50	NA	Intergenic	Intergenic	51295	Gm19774	Gm19774	NM_001370889			Gm19774			NA
kidney_15_5_REP1.mLb.clN_peak_1153	chr18	65023462	65023860	+	50	NA	exon (Nedd4l, exon 1 of 30)	-exon (Nedd4l, exon 1 of 30)	134	Nedd4l	Nedd4l	NM_031881			Nedd4l			NA
kidney_15_5_REP1.mLb.clN_peak_694	chr18	38923182	38923556	+	50	NA	intron (Gm5820, intron 3 of 4)	-intron (Gm5820, intron 3 of 4)	-4670	Fgf1	Fgf1	NM_010197			Fgf1			NA
kidney_15_5_REP1.mLb.clN_peak_364	chr18	23889897	23890444	+	50	NA	intron (Mapre2, intron 6 of 6)	-intron (Mapre2, intron 7 of 7)	-64518	Zfp397	Zfp397	NM_027007			Zfp397			NA
kidney_15_5_REP1.mLb.clN_peak_2463	chr19	37955589	37955932	+	50	NA	intron (Myof, intron 22 of 53)	-intron (Myof, intron 21 of 52)	87817	Myof	Myof	NM_001099634			Myof			NA
kidney_15_5_REP1.mLb.clN_peak_1555	chr18	82798222	82798768	+	50	NA	Intergenic	Intergenic	-39456	2210420H20Rik	2210420H20Rik	NR_045389			2210420H20Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1967	chr19	10304472	10305074	+	50	NA	intron (Dagla, intron 1 of 19)	-intron (Dagla, intron 1 of 19)	104	Dagla	Dagla	NM_198114			Dagla			NA
kidney_15_5_REP1.mLb.clN_peak_2754	chr19	49958177	49958805	+	50	NA	Intergenic	Intergenic	720155	Sorcs1	Sorcs1	NM_001360457			Sorcs1			NA
kidney_15_5_REP1.mLb.clN_peak_2083	chr19	16872594	16872952	+	50	NA	exon (Foxb2, exon 1 of 1)	-exon (Foxb2, exon 1 of 1)	1057	Foxb2	Foxb2	NM_008023			Foxb2			NA
kidney_15_5_REP1.mLb.clN_peak_1047	chr18	60624189	60624491	+	50	NA	promoter-TSS (Synpo)	-promoter-TSS (Synpo)	-35	Synpo	Synpo	NM_177340			Synpo			NA
kidney_15_5_REP1.mLb.clN_peak_615	chr18	36541413	36541834	+	50	NA	intron (Slc4a9, intron 19 of 19)	-intron (Slc4a9, intron 21 of 21)	13471	Slc4a9	Slc4a9	NM_001271547			Slc4a9			NA
kidney_15_5_REP1.mLb.clN_peak_1940	chr19	8997680	8997991	+	50	NA	intron (Ahnak, intron 1 of 6)	-intron (Ahnak, intron 1 of 5)	8551	Ahnak	Ahnak	NM_001039959			Ahnak			NA
kidney_15_5_REP1.mLb.clN_peak_2906	chr19	57417945	57418465	+	50	NA	Intergenic	Intergenic	-34701	Trub1	Trub1	NM_028115			Trub1			NA
kidney_15_5_REP1.mLb.clN_peak_902	chr18	52956381	52956686	+	50	NA	Intergenic	Intergenic	131223	Gm51263	Gm51263	NM_001367923			Gm51263			NA
kidney_15_5_REP1.mLb.clN_peak_2926	chr19	58227885	58228709	+	50	NA	Intergenic	Intergenic	-67907	Gm10007	Gm10007	NR_040449			Gm10007			NA
kidney_15_5_REP1.mLb.clN_peak_1378	chr18	75215462	75215826	+	50	NA	intron (Dym, intron 14 of 16)	-intron (Dym, intron 14 of 16)	81673	2010010A06Rik	2010010A06Rik	NR_045393			2010010A06Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1355	chr18	74489658	74489991	+	50	NA	intron (Myo5b, intron 1 of 38)	-intron (Myo5b, intron 1 of 38)	41300	1700120E14Rik	1700120E14Rik	NR_045368			1700120E14Rik			NA
kidney_15_5_REP1.mLb.clN_peak_578	chr18	35837013	35837346	+	50	NA	intron (Cxxc5, intron 1 of 2)	-intron (Cxxc5, intron 1 of 2)	7391	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
kidney_15_5_REP1.mLb.clN_peak_155	chr18	11333894	11334136	+	50	NA	Intergenic	Intergenic	-281448	Gata6os	Gata6os	NR_105023			Gata6os			NA
kidney_15_5_REP1.mLb.clN_peak_1116	chr18	62940699	62941101	+	50	NA	intron (Apcdd1, intron 3 of 4)	-intron (Apcdd1, intron 3 of 4)	18573	Apcdd1	Apcdd1	NM_133237			Apcdd1			NA
kidney_15_5_REP1.mLb.clN_peak_378	chr18	24258457	24259128	+	50	NA	intron (Galnt1, intron 5 of 12)	-intron (Galnt1, intron 5 of 12)	53448	Galnt1	Galnt1	NM_001160404			Galnt1			NA
kidney_15_5_REP1.mLb.clN_peak_736	chr18	42752978	42753534	+	49	NA	intron (Ppp2r2b, intron 1 of 8)	-intron (Ppp2r2b, intron 1 of 8)	146250	Ppp2r2b	Ppp2r2b	NR_073583			Ppp2r2b			NA
kidney_15_5_REP1.mLb.clN_peak_1165	chr18	65489964	65490810	+	49	NA	intron (Mir466p, intron 3 of 6)	-intron (Mir466p, intron 3 of 6)	59397	Malt1	Malt1	NM_001365019			Malt1			NA
kidney_15_5_REP1.mLb.clN_peak_2613	chr19	44742821	44743138	+	49	NA	Intergenic	Intergenic	-13927	Pax2	Pax2	NM_001368747			Pax2			NA
kidney_15_5_REP1.mLb.clN_peak_1209	chr18	67364532	67364759	+	49	NA	intron (Cidea, intron 3 of 4)	-intron (Cidea, intron 3 of 4)	-20542	B430212C06Rik	B430212C06Rik	NR_033214			B430212C06Rik			NA
kidney_15_5_REP1.mLb.clN_peak_614	chr18	36529985	36530343	+	49	NA	intron (Slc4a9, intron 5 of 20)	-intron (Slc4a9, intron 5 of 21)	2012	Slc4a9	Slc4a9	NM_001271547			Slc4a9			NA
kidney_15_5_REP1.mLb.clN_peak_1853	chr19	6855288	6855693	+	49	NA	exon (Ccdc88b, exon 10 of 27)	-exon (Ccdc88b, exon 10 of 27)	2721	Ccdc88b	Ccdc88b	NM_001081291			Ccdc88b			NA
kidney_15_5_REP1.mLb.clN_peak_2155	chr19	21884018	21884265	+	49	NA	Intergenic	Intergenic	105801	Cemip2	Cemip2	NM_031997			Cemip2			NA
kidney_15_5_REP1.mLb.clN_peak_2112	chr19	18573622	18574017	+	49	NA	Intergenic	Intergenic	57994	Ostf1	Ostf1	NM_017375			Ostf1			NA
kidney_15_5_REP1.mLb.clN_peak_1482	chr18	79009168	79009669	+	49	NA	intron (Setbp1, intron 2 of 5)	-intron (Setbp1, intron 2 of 5)	99973	Setbp1	Setbp1	NM_053099			Setbp1			NA
kidney_15_5_REP1.mLb.clN_peak_1386	chr18	75391224	75391602	+	49	NA	intron (Smad7, intron 3 of 3)	-intron (Smad7, intron 3 of 3)	24048	Smad7	Smad7	NM_001042660			Smad7			NA
kidney_15_5_REP1.mLb.clN_peak_2195	chr19	23995962	23996203	+	49	NA	intron (Fam189a2, intron 2 of 10)	-intron (Fam189a2, intron 2 of 10)	34937	Fam189a2	Fam189a2	NM_001114174			Fam189a2			NA
kidney_15_5_REP1.mLb.clN_peak_1065	chr18	60989240	60989468	+	49	NA	Intergenic	Intergenic	24845	Slc6a7	Slc6a7	NM_201353			Slc6a7			NA
kidney_15_5_REP1.mLb.clN_peak_1021	chr18	58614516	58615045	+	49	NA	Intergenic	Intergenic	-44702	Isoc1	Isoc1	NM_025478			Isoc1			NA
kidney_15_5_REP1.mLb.clN_peak_1106	chr18	62323724	62324327	+	49	NA	promoter-TSS (Htr4)	-promoter-TSS (Htr4)	-179	Htr4	Htr4	NM_001364957			Htr4			NA
kidney_15_5_REP1.mLb.clN_peak_2486	chr19	38704785	38705246	+	49	NA	intron (Plce1, intron 5 of 31)	-intron (Plce1, intron 5 of 31)	114222	Noc3l	Noc3l	NM_021315			Noc3l			NA
kidney_15_5_REP1.mLb.clN_peak_1990	chr19	10723162	10723687	+	49	NA	intron (Cd5, intron 5 of 10)	-intron (Cd5, intron 5 of 10)	15550	Cd5	Cd5	NM_007650			Cd5			NA
kidney_15_5_REP1.mLb.clN_peak_1040	chr18	60513124	60513666	+	49	NA	Intergenic	Intergenic	-11412	Smim3	Smim3	NM_134133			Smim3			NA
kidney_15_5_REP1.mLb.clN_peak_1041	chr18	60514238	60514614	+	49	NA	Intergenic	Intergenic	-11728	Dctn4	Dctn4	NM_001357462			Dctn4			NA
kidney_15_5_REP1.mLb.clN_peak_2599	chr19	44555092	44555623	+	49	NA	promoter-TSS (Ndufb8)	-promoter-TSS (Ndufb8)	85	Ndufb8	Ndufb8	NM_001347447			Ndufb8			NA
kidney_15_5_REP1.mLb.clN_peak_2158	chr19	22304123	22304394	+	49	NA	intron (Trpm3, intron 1 of 23)	-intron (Trpm3, intron 1 of 24)	-143950	Trpm3	Trpm3	NM_001362502			Trpm3			NA
kidney_15_5_REP1.mLb.clN_peak_2394	chr19	34468147	34468972	+	49	NA	Intergenic	Intergenic	6589	Ch25h	Ch25h	NM_009890			Ch25h			NA
kidney_15_5_REP1.mLb.clN_peak_1519	chr18	80734781	80735492	+	49	NA	exon (Atp9b, exon 30 of 30)	-exon (Atp9b, exon 30 of 30)	-22065	Nfatc1	Nfatc1	NM_198429			Nfatc1			NA
kidney_15_5_REP1.mLb.clN_peak_1973	chr19	10402965	10403439	+	49	NA	intron (Syt7, intron 1 of 10)	-intron (Syt7, intron 1 of 11)	14112	Syt7	Syt7	NM_173067			Syt7			NA
kidney_15_5_REP1.mLb.clN_peak_2811	chr19	53711333	53711885	+	49	NA	intron (Rbm20, intron 1 of 13)	-intron (Rbm20, intron 1 of 13)	34303	Rbm20	Rbm20	NM_001170847			Rbm20			NA
kidney_15_5_REP1.mLb.clN_peak_259	chr18	15644954	15645504	+	48	NA	intron (Chst9, intron 2 of 4)	-intron (Chst9, intron 2 of 5)	114928	Chst9	Chst9	NM_199055			Chst9			NA
kidney_15_5_REP1.mLb.clN_peak_248	chr18	15175955	15176372	+	48	NA	Intergenic	Intergenic	-24717	Kctd1	Kctd1	NM_134112			Kctd1			NA
kidney_15_5_REP1.mLb.clN_peak_901	chr18	52941699	52942732	+	48	NA	Intergenic	Intergenic	116905	Gm51263	Gm51263	NM_001367923			Gm51263			NA
kidney_15_5_REP1.mLb.clN_peak_2862	chr19	55756707	55756942	+	48	NA	intron (Tcf7l2, intron 4 of 14)	-intron (Tcf7l2, intron 3 of 14)	15014	Tcf7l2	Tcf7l2	NM_001142921			Tcf7l2			NA
kidney_15_5_REP1.mLb.clN_peak_1627	chr18	85980940	85981494	+	48	NA	Intergenic	Intergenic	-413735	Neto1	Neto1	NM_144946			Neto1			NA
kidney_15_5_REP1.mLb.clN_peak_328	chr18	21654437	21654959	+	48	NA	exon (Klhl14, exon 1 of 9)	-exon (Klhl14, exon 1 of 9)	315	Klhl14	Klhl14	NM_001081403			Klhl14			NA
kidney_15_5_REP1.mLb.clN_peak_447	chr18	30308792	30309125	+	48	NA	intron (Pik3c3, intron 13 of 24)	-intron (Pik3c3, intron 13 of 24)	36093	Pik3c3	Pik3c3	NR_151699			Pik3c3			NA
kidney_15_5_REP1.mLb.clN_peak_1648	chr18	88851283	88851615	+	48	NA	Intergenic	Intergenic	42758	Socs6	Socs6	NM_018821			Socs6			NA
kidney_15_5_REP1.mLb.clN_peak_1221	chr18	67765223	67765725	+	48	NA	Intergenic	Intergenic	-9402	Seh1l	Seh1l	NM_001039088			Seh1l			NA
kidney_15_5_REP1.mLb.clN_peak_1868	chr19	7069953	7070445	+	48	NA	intron (Macrod1, intron 3 of 10)	-intron (Macrod1, intron 3 of 10)	13431	Macrod1	Macrod1	NM_134147			Macrod1			NA
kidney_15_5_REP1.mLb.clN_peak_392	chr18	24751410	24752116	+	48	NA	intron (Fhod3, intron 1 of 26)	-intron (Fhod3, intron 1 of 24)	43140	Fhod3	Fhod3	NM_175276			Fhod3			NA
kidney_15_5_REP1.mLb.clN_peak_2090	chr19	17323189	17323618	+	48	NA	Intergenic	Intergenic	33264	Gcnt1	Gcnt1	NM_173442			Gcnt1			NA
kidney_15_5_REP1.mLb.clN_peak_2352	chr19	32120492	32121123	+	48	NA	Intergenic	Intergenic	-17667	Asah2	Asah2	NM_018830			Asah2			NA
kidney_15_5_REP1.mLb.clN_peak_291	chr18	20566738	20567111	+	48	NA	intron (Dsg2, intron 1 of 14)	-intron (Dsg2, intron 1 of 14)	8850	Dsg2	Dsg2	NM_007883			Dsg2			NA
kidney_15_5_REP1.mLb.clN_peak_924	chr18	53597496	53598161	+	48	NA	Intergenic	Intergenic	-50323	Gm19466	Gm19466	NR_040349			Gm19466			NA
kidney_15_5_REP1.mLb.clN_peak_116	chr18	8932495	8932992	+	48	NA	Intergenic	Intergenic	-280113	Fzd8	Fzd8	NM_008058			Fzd8			NA
kidney_15_5_REP1.mLb.clN_peak_1585	chr18	83634176	83634796	+	48	NA	Intergenic	Intergenic	-308602	4921531P14Rik	4921531P14Rik	NR_045361			4921531P14Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1977	chr19	10449205	10449867	+	47	NA	exon (Syt7, exon 12 of 12)	-exon (Syt7, exon 12 of 12)	7911	Lrrc10b	Lrrc10b	NM_001111140			Lrrc10b			NA
kidney_15_5_REP1.mLb.clN_peak_663	chr18	38277806	38278052	+	47	NA	intron (Pcdh12, intron 1 of 3)	-intron (Pcdh12, intron 1 of 3)	6472	Pcdh12	Pcdh12	NM_017378			Pcdh12			NA
kidney_15_5_REP1.mLb.clN_peak_2198	chr19	24155604	24155911	+	47	NA	intron (Tjp2, intron 1 of 22)	-intron (Tjp2, intron 1 of 22)	69371	Tjp2	Tjp2	NM_001376368			Tjp2			NA
kidney_15_5_REP1.mLb.clN_peak_2621	chr19	44903536	44903811	+	47	NA	Intergenic	Intergenic	-27446	Slf2	Slf2	NM_001081225			Slf2			NA
kidney_15_5_REP1.mLb.clN_peak_1764	chr19	5447512	5448042	+	47	NA	promoter-TSS (Fosl1)	-promoter-TSS (Fosl1)	79	Fosl1	Fosl1	NM_010235			Fosl1			NA
kidney_15_5_REP1.mLb.clN_peak_2136	chr19	20923582	20924533	+	47	NA	intron (Tmc1, intron 2 of 20)	-intron (Tmc1, intron 2 of 20)	30145	Tmc1	Tmc1	NM_028953			Tmc1			NA
kidney_15_5_REP1.mLb.clN_peak_1685	chr19	3833004	3833353	+	47	NA	Intergenic	Intergenic	17638	Gm51271	Gm51271	NR_162795			Gm51271			NA
kidney_15_5_REP1.mLb.clN_peak_1568	chr18	82926883	82927281	+	47	NA	intron (Zfp516, intron 1 of 5)	-intron (Zfp516, intron 1 of 5)	-6522	4930592I03Rik	4930592I03Rik	NR_033307			4930592I03Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1232	chr18	68119054	68119463	+	47	NA	intron (Ldlrad4, intron 3 of 5)	-intron (Ldlrad4, intron 3 of 5)	141715	Mir7219	Mir7219	NR_106078			Mir7219			NA
kidney_15_5_REP1.mLb.clN_peak_1109	chr18	62734575	62734815	+	47	NA	intron (Spink13, intron 1 of 4)	-intron (Spink13, intron 1 of 4)	6692	Spink13	Spink13	NM_001168423			Spink13			NA
kidney_15_5_REP1.mLb.clN_peak_1962	chr19	10258376	10258726	+	47	NA	intron (Dagla, intron 9 of 19)	-intron (Dagla, intron 9 of 19)	-17803	Myrf	Myrf	NM_001033481			Myrf			NA
kidney_15_5_REP1.mLb.clN_peak_824	chr18	47369838	47370432	+	47	NA	Intergenic	Intergenic	-1267	Sema6a	Sema6a	NM_018744			Sema6a			NA
kidney_15_5_REP1.mLb.clN_peak_896	chr18	52808076	52808678	+	47	NA	intron (Sncaip, intron 1 of 10)	-intron (Sncaip, intron 1 of 11)	-16933	Gm51263	Gm51263	NM_001367923			Gm51263			NA
kidney_15_5_REP1.mLb.clN_peak_2004	chr19	10952558	10952847	+	47	NA	Intergenic	Intergenic	-3436	Ccdc86	Ccdc86	NM_023731			Ccdc86			NA
kidney_15_5_REP1.mLb.clN_peak_410	chr18	25606738	25607060	+	47	NA	intron (Celf4, intron 2 of 13)	-intron (Celf4, intron 2 of 12)	147258	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_15_5_REP1.mLb.clN_peak_2209	chr19	24308080	24308374	+	47	NA	intron (Pip5k1b, intron 13 of 14)	-intron (Pip5k1b, intron 13 of 14)	-27637	Fxn	Fxn	NR_157400			Fxn			NA
kidney_15_5_REP1.mLb.clN_peak_2139	chr19	21144600	21144931	+	47	NA	Intergenic	Intergenic	40055	4930554I06Rik	4930554I06Rik	NR_126458			4930554I06Rik			NA
kidney_15_5_REP1.mLb.clN_peak_1111	chr18	62810645	62811008	+	47	NA	Intergenic	Intergenic	-54479	2700046A07Rik	2700046A07Rik	NR_037693			2700046A07Rik			NA
kidney_15_5_REP1.mLb.clN_peak_507	chr18	33482316	33482812	+	47	NA	Intergenic	Intergenic	18401	Gm10549	Gm10549	NR_045415			Gm10549			NA
