PeakID (cmd=annotatePeaks.pl kidney_15_5_REP2.mLb.clN_peaks.narrowPeak mm10_reduced_chr18_chr19.fa -gid -gtf mm10.reduced.refGene.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
kidney_15_5_REP2.mLb.clN_peak_3181	chr19	57274469	57275167	+	49	NA	promoter-TSS (Ablim1)	-promoter-TSS (Ablim1)	858	4930449E18Rik	4930449E18Rik	NR_045319			4930449E18Rik			NA
kidney_15_5_REP2.mLb.clN_peak_3189	chr19	57482073	57482430	+	49	NA	intron (Trub1, intron 4 of 6)	-intron (Trub1, intron 4 of 7)	-26815	6720468P15Rik	6720468P15Rik	NR_040307			6720468P15Rik			NA
kidney_15_5_REP2.mLb.clN_peak_1181	chr18	62906239	62906700	+	49	NA	Intergenic	Intergenic	-15858	Apcdd1	Apcdd1	NM_133237			Apcdd1			NA
kidney_15_5_REP2.mLb.clN_peak_169	chr18	11327059	11327510	+	48	NA	Intergenic	Intergenic	-274717	Gata6os	Gata6os	NR_105023			Gata6os			NA
kidney_15_5_REP2.mLb.clN_peak_3004	chr19	48206436	48206727	+	48	NA	exon (Sorcs3, exon 1 of 27)	-exon (Sorcs3, exon 1 of 27)	556	Sorcs3	Sorcs3	NM_025696			Sorcs3			NA
kidney_15_5_REP2.mLb.clN_peak_915	chr18	50097421	50097989	+	48	NA	Intergenic	Intergenic	-30496	Hsd17b4	Hsd17b4	NM_008292			Hsd17b4			NA
kidney_15_5_REP2.mLb.clN_peak_1469	chr18	74846996	74847419	+	48	NA	Intergenic	Intergenic	67995	Acaa2	Acaa2	NM_177470			Acaa2			NA
kidney_15_5_REP2.mLb.clN_peak_3190	chr19	57487201	57487466	+	48	NA	exon (Trub1, exon 7 of 7)	-exon (Trub1, exon 7 of 7)	-21733	6720468P15Rik	6720468P15Rik	NR_040307			6720468P15Rik			NA
kidney_15_5_REP2.mLb.clN_peak_2789	chr19	42673179	42673516	+	48	NA	Intergenic	Intergenic	-60541	Loxl4	Loxl4	NM_053083			Loxl4			NA
kidney_15_5_REP2.mLb.clN_peak_742	chr18	39032196	39033058	+	48	NA	intron (Arhgap26, intron 1 of 22)	-intron (Arhgap26, intron 1 of 21)	39482	Arhgap26	Arhgap26	NM_001374831			Arhgap26			NA
kidney_15_5_REP2.mLb.clN_peak_669	chr18	37761431	37761913	+	48	NA	promoter-TSS (Pcdhgb8)	-promoter-TSS (Pcdhgb8)	-129	Pcdhgb8	Pcdhgb8	NR_160734			Pcdhgb8			NA
kidney_15_5_REP2.mLb.clN_peak_1264	chr18	66040957	66041501	+	48	NA	Intergenic	Intergenic	-38594	Lman1	Lman1	NM_027400			Lman1			NA
kidney_15_5_REP2.mLb.clN_peak_1958	chr19	5929622	5930046	+	47	NA	Intergenic	Intergenic	-5018	Cdc42ep2	Cdc42ep2	NM_026772			Cdc42ep2			NA
kidney_15_5_REP2.mLb.clN_peak_132	chr18	9478630	9478848	+	47	NA	Intergenic	Intergenic	-28585	Ccny	Ccny	NM_026484			Ccny			NA
kidney_15_5_REP2.mLb.clN_peak_3236	chr19	59718063	59718553	+	47	NA	Intergenic	Intergenic	225172	2700089I24Rik	2700089I24Rik	NR_045308			2700089I24Rik			NA
kidney_15_5_REP2.mLb.clN_peak_2068	chr19	8662043	8662585	+	47	NA	intron (9830166K06Rik, intron 1 of 2)	-intron (9830166K06Rik, intron 1 of 2)	1021	9830166K06Rik	9830166K06Rik	NR_045314			9830166K06Rik			NA
kidney_15_5_REP2.mLb.clN_peak_1879	chr19	4820513	4821053	+	47	NA	Intergenic	Intergenic	-9149	Rbm14	Rbm14	NM_019869			Rbm14			NA
kidney_15_5_REP2.mLb.clN_peak_110	chr18	7973601	7974025	+	47	NA	Intergenic	Intergenic	104616	Wac	Wac	NM_001360956			Wac			NA
kidney_15_5_REP2.mLb.clN_peak_961	chr18	53487157	53487671	+	47	NA	intron (Prdm6, intron 2 of 6)	-intron (Prdm6, intron 2 of 6)	22868	Prdm6	Prdm6	NM_001033281			Prdm6			NA
kidney_15_5_REP2.mLb.clN_peak_792	chr18	43151691	43152157	+	47	NA	Intergenic	Intergenic	-55773	Stk32a	Stk32a	NM_178749			Stk32a			NA
kidney_15_5_REP2.mLb.clN_peak_2208	chr19	14180295	14180766	+	47	NA	Intergenic	Intergenic	255420	Gm8630	Gm8630	NR_152176			Gm8630			NA
kidney_15_5_REP2.mLb.clN_peak_1713	chr18	83257060	83257501	+	47	NA	Intergenic	Intergenic	68604	4921531P14Rik	4921531P14Rik	NR_045361			4921531P14Rik			NA
kidney_15_5_REP2.mLb.clN_peak_160	chr18	10839660	10839998	+	47	NA	Intergenic	Intergenic	-54277	Mir1a-2	Mir1a-2	NR_029781			Mir1a-2			NA
kidney_15_5_REP2.mLb.clN_peak_1597	chr18	78313022	78313391	+	47	NA	intron (Slc14a2, intron 3 of 21)	-intron (Slc14a2, intron 3 of 11)	-189780	Slc14a1	Slc14a1	NM_001171011			Slc14a1			NA
kidney_15_5_REP2.mLb.clN_peak_477	chr18	31316789	31317282	+	47	NA	promoter-TSS (Rit2)	-promoter-TSS (Rit2)	93	Rit2	Rit2	NM_009065			Rit2			NA
kidney_15_5_REP2.mLb.clN_peak_2250	chr19	16372754	16373346	+	47	NA	intron (Gnaq, intron 5 of 6)	-intron (Gnaq, intron 5 of 6)	-58046	Mir496b	Mir496b	NR_105832			Mir496b			NA
kidney_15_5_REP2.mLb.clN_peak_2773	chr19	42061645	42061873	+	47	NA	intron (Hoga1, intron 5 of 6)	-intron (Hoga1, intron 5 of 6)	9531	4933411K16Rik	4933411K16Rik	NM_025752			4933411K16Rik			NA
kidney_15_5_REP2.mLb.clN_peak_968	chr18	53855071	53855387	+	47	NA	Intergenic	Intergenic	-6884	Csnk1g3	Csnk1g3	NM_152809			Csnk1g3			NA
kidney_15_5_REP2.mLb.clN_peak_355	chr18	23445876	23446210	+	47	NA	intron (Dtna, intron 1 of 20)	-intron (Dtna, intron 1 of 24)	30634	Dtna	Dtna	NM_001361215			Dtna			NA
kidney_15_5_REP2.mLb.clN_peak_523	chr18	33510391	33510681	+	47	NA	Intergenic	Intergenic	46373	Gm10549	Gm10549	NR_045415			Gm10549			NA
kidney_15_5_REP2.mLb.clN_peak_1142	chr18	61446792	61447133	+	47	NA	Intergenic	Intergenic	37645	Lncbate10	Lncbate10	NR_045419			Lncbate10			NA
kidney_15_5_REP2.mLb.clN_peak_205	chr18	12833725	12834266	+	47	NA	intron (Osbpl1a, intron 1 of 12)	-intron (Osbpl1a, intron 3 of 14)	-14088	Osbpl1a	Osbpl1a	NR_045524			Osbpl1a			NA
kidney_15_5_REP2.mLb.clN_peak_2041	chr19	7294674	7295504	+	47	NA	exon (Mark2, exon 1 of 18)	-exon (Mark2, exon 1 of 18)	27695	Rcor2	Rcor2	NM_001320554			Rcor2			NA
kidney_15_5_REP2.mLb.clN_peak_1287	chr18	67116075	67116324	+	47	NA	intron (Gnal, intron 1 of 11)	-intron (Gnal, intron 1 of 11)	27901	Gnal	Gnal	NM_177137			Gnal			NA
kidney_15_5_REP2.mLb.clN_peak_1018	chr18	56399968	56400586	+	47	NA	promoter-TSS (Gramd3)	-promoter-TSS (Gramd3)	-31855	Gramd3	Gramd3	NM_001360917			Gramd3			NA
kidney_15_5_REP2.mLb.clN_peak_2556	chr19	31107036	31107415	+	47	NA	intron (Prkg1, intron 3 of 17)	-intron (Prkg1, intron 3 of 17)	24384	Cstf2t	Cstf2t	NM_031249			Cstf2t			NA
kidney_15_5_REP2.mLb.clN_peak_1853	chr19	4229666	4230045	+	47	NA	intron (Gm45928, intron 2 of 3)	-intron (Gm45928, intron 2 of 3)	-2560	Pold4	Pold4	NR_132280			Pold4			NA
kidney_15_5_REP2.mLb.clN_peak_2683	chr19	37877378	37877737	+	47	NA	Intergenic	Intergenic	166020	Myof	Myof	NM_001099634			Myof			NA
kidney_15_5_REP2.mLb.clN_peak_346	chr18	22649464	22649903	+	47	NA	Intergenic	Intergenic	304594	Asxl3	Asxl3	NM_001167777			Asxl3			NA
kidney_15_5_REP2.mLb.clN_peak_2899	chr19	45615507	45616003	+	47	NA	intron (Fbxw4, intron 5 of 8)	-intron (Fbxw4, intron 5 of 8)	44438	Fbxw4	Fbxw4	NM_013907			Fbxw4			NA
kidney_15_5_REP2.mLb.clN_peak_3196	chr19	57803044	57803763	+	47	NA	intron (Atrnl1, intron 26 of 28)	-intron (Atrnl1, intron 26 of 28)	192369	Atrnl1	Atrnl1	NM_181415			Atrnl1			NA
kidney_15_5_REP2.mLb.clN_peak_565	chr18	34663115	34663409	+	47	NA	Intergenic	Intergenic	-11526	Cdc23	Cdc23	NM_178347			Cdc23			NA
kidney_15_5_REP2.mLb.clN_peak_3038	chr19	52534804	52535031	+	47	NA	Intergenic	Intergenic	270620	Ins1	Ins1	NM_008386			Ins1			NA
kidney_15_5_REP2.mLb.clN_peak_2205	chr19	13878527	13879220	+	47	NA	Intergenic	Intergenic	9335	Olfr1504	Olfr1504	NM_146634			Olfr1504			NA
kidney_15_5_REP2.mLb.clN_peak_1152	chr18	61632504	61632939	+	47	NA	Intergenic	Intergenic	-6932	Bvht	Bvht	NR_045420			Bvht			NA
kidney_15_5_REP2.mLb.clN_peak_415	chr18	25367778	25368001	+	47	NA	intron (AW554918, intron 8 of 10)	-intron (AW554918, intron 8 of 10)	198869	AW554918	AW554918	NM_001033532			AW554918			NA
kidney_15_5_REP2.mLb.clN_peak_3209	chr19	58427291	58427572	+	47	NA	intron (Gfra1, intron 4 of 11)	-intron (Gfra1, intron 4 of 9)	27967	Gfra1	Gfra1	NM_001285457			Gfra1			NA
kidney_15_5_REP2.mLb.clN_peak_319	chr18	21519001	21519239	+	47	NA	Intergenic	Intergenic	-132445	4930426D05Rik	4930426D05Rik	NM_001271580			4930426D05Rik			NA
kidney_15_5_REP2.mLb.clN_peak_1358	chr18	69415530	69416116	+	47	NA	intron (Tcf4, intron 3 of 19)	-intron (Tcf4, intron 3 of 19)	71331	Tcf4	Tcf4	NM_001361126			Tcf4			NA
kidney_15_5_REP2.mLb.clN_peak_3222	chr19	59196423	59196767	+	47	NA	Intergenic	Intergenic	-23053	Kcnk18	Kcnk18	NM_207261			Kcnk18			NA
kidney_15_5_REP2.mLb.clN_peak_518	chr18	33433645	33433901	+	47	NA	Intergenic	Intergenic	29861	Nrep	Nrep	NM_001109989			Nrep			NA
kidney_15_5_REP2.mLb.clN_peak_728	chr18	38754687	38755202	+	47	NA	Intergenic	Intergenic	40621	Gm19774	Gm19774	NM_001370889			Gm19774			NA
kidney_15_5_REP2.mLb.clN_peak_3029	chr19	50603832	50604138	+	47	NA	intron (Sorcs1, intron 1 of 25)	-intron (Sorcs1, intron 1 of 25)	74661	Sorcs1	Sorcs1	NM_001360457			Sorcs1			NA
kidney_15_5_REP2.mLb.clN_peak_1215	chr18	64627569	64627828	+	47	NA	intron (Atp8b1, intron 1 of 27)	-intron (Atp8b1, intron 1 of 27)	33302	Atp8b1	Atp8b1	NM_001001488			Atp8b1			NA
kidney_15_5_REP2.mLb.clN_peak_2688	chr19	37955572	37955870	+	47	NA	intron (Myof, intron 22 of 53)	-intron (Myof, intron 21 of 52)	87856	Myof	Myof	NM_001099634			Myof			NA
kidney_15_5_REP2.mLb.clN_peak_99	chr18	7297578	7298014	+	47	NA	intron (Armc4, intron 1 of 20)	-intron (Armc4, intron 1 of 20)	140	Armc4	Armc4	NM_001357492			Armc4			NA
kidney_15_5_REP2.mLb.clN_peak_729	chr18	38804153	38804754	+	47	NA	Intergenic	Intergenic	-88003	Gm5820	Gm5820	NM_001033789			Gm5820			NA
kidney_15_5_REP2.mLb.clN_peak_918	chr18	50703852	50704073	+	47	NA	Intergenic	Intergenic	-135263	Pudp	Pudp	NM_026108			Pudp			NA
kidney_15_5_REP2.mLb.clN_peak_2174	chr19	11624958	11625445	+	47	NA	Intergenic	Intergenic	-1482	Ms4a2	Ms4a2	NM_001276328			Ms4a2			NA
kidney_15_5_REP2.mLb.clN_peak_1418	chr18	73433910	73434314	+	47	NA	Intergenic	Intergenic	-138593	Mex3c	Mex3c	NM_001039214			Mex3c			NA
kidney_15_5_REP2.mLb.clN_peak_3128	chr19	55662307	55662682	+	47	NA	intron (4930552P12Rik, intron 2 of 3)	-intron (4930552P12Rik, intron 2 of 3)	39710	4930552P12Rik	4930552P12Rik	NR_045318			4930552P12Rik			NA
kidney_15_5_REP2.mLb.clN_peak_2780	chr19	42201697	42202217	+	47	NA	exon (Sfrp5, exon 1 of 3)	-exon (Sfrp5, exon 1 of 3)	295	Sfrp5	Sfrp5	NM_018780			Sfrp5			NA
kidney_15_5_REP2.mLb.clN_peak_2188	chr19	12433217	12433480	+	47	NA	Intergenic	Intergenic	5443	Pfpl	Pfpl	NM_019540			Pfpl			NA
kidney_15_5_REP2.mLb.clN_peak_236	chr18	14708155	14708448	+	47	NA	intron (Psma8, intron 1 of 5)	-intron (Psma8, intron 1 of 6)	2150	Psma8	Psma8	NM_001360823			Psma8			NA
kidney_15_5_REP2.mLb.clN_peak_148	chr18	10358969	10359622	+	47	NA	intron (Greb1l, intron 1 of 32)	-intron (Greb1l, intron 1 of 32)	34116	Greb1l	Greb1l	NM_001083628			Greb1l			NA
kidney_15_5_REP2.mLb.clN_peak_2983	chr19	47427828	47429069	+	47	NA	intron (Sh3pxd2a, intron 1 of 14)	-intron (Sh3pxd2a, intron 1 of 13)	35963	Sh3pxd2a	Sh3pxd2a	NM_001164717			Sh3pxd2a			NA
kidney_15_5_REP2.mLb.clN_peak_1312	chr18	67749200	67749519	+	47	NA	Intergenic	Intergenic	-24738	Ptpn2	Ptpn2	NM_001127177			Ptpn2			NA
kidney_15_5_REP2.mLb.clN_peak_2841	chr19	44487380	44487724	+	47	NA	Intergenic	Intergenic	-5920	Wnt8b	Wnt8b	NM_011720			Wnt8b			NA
kidney_15_5_REP2.mLb.clN_peak_1068	chr18	58520460	58520837	+	47	NA	Intergenic	Intergenic	-35592	Slc27a6	Slc27a6	NM_001081072			Slc27a6			NA
kidney_15_5_REP2.mLb.clN_peak_2617	chr19	34435224	34435806	+	47	NA	Intergenic	Intergenic	39633	Ch25h	Ch25h	NM_009890			Ch25h			NA
kidney_15_5_REP2.mLb.clN_peak_3034	chr19	51332837	51333095	+	47	NA	Intergenic	Intergenic	-654320	Sorcs1	Sorcs1	NM_001360457			Sorcs1			NA
kidney_15_5_REP2.mLb.clN_peak_2730	chr19	40570773	40571143	+	47	NA	intron (Aldh18a1, intron 8 of 18)	-intron (Aldh18a1, intron 8 of 18)	17505	Aldh18a1	Aldh18a1	NM_153554			Aldh18a1			NA
kidney_15_5_REP2.mLb.clN_peak_1640	chr18	80555018	80555616	+	47	NA	Intergenic	Intergenic	-10771	Gm2176	Gm2176	NR_028424			Gm2176			NA
kidney_15_5_REP2.mLb.clN_peak_888	chr18	49217468	49218029	+	47	NA	Intergenic	Intergenic	-305541	1700044K03Rik	1700044K03Rik	NR_033785			1700044K03Rik			NA
kidney_15_5_REP2.mLb.clN_peak_616	chr18	35849636	35849897	+	47	NA	intron (Cxxc5, intron 1 of 2)	-intron (Cxxc5, intron 1 of 2)	19978	Cxxc5	Cxxc5	NM_133687			Cxxc5			NA
kidney_15_5_REP2.mLb.clN_peak_217	chr18	13328402	13328756	+	47	NA	Intergenic	Intergenic	321589	Hrh4	Hrh4	NM_153087			Hrh4			NA
kidney_15_5_REP2.mLb.clN_peak_3114	chr19	55217691	55218836	+	46	NA	promoter-TSS (Gucy2g)	-promoter-TSS (Gucy2g)	-691	Gucy2g	Gucy2g	NM_001081076			Gucy2g			NA
kidney_15_5_REP2.mLb.clN_peak_816	chr18	44463582	44463887	+	46	NA	intron (Mcc, intron 11 of 16)	-intron (Mcc, intron 13 of 18)	83234	Dcp2	Dcp2	NM_027490			Dcp2			NA
kidney_15_5_REP2.mLb.clN_peak_1902	chr19	5108336	5109047	+	46	NA	intron (Klc2, intron 15 of 15)	-intron (Klc2, intron 15 of 15)	-1695	Rab1b	Rab1b	NM_029576			Rab1b			NA
kidney_15_5_REP2.mLb.clN_peak_328	chr18	21760991	21761319	+	46	NA	Intergenic	Intergenic	-106142	Klhl14	Klhl14	NM_001081403			Klhl14			NA
kidney_15_5_REP2.mLb.clN_peak_730	chr18	38854917	38855471	+	46	NA	intron (Fgf1, intron 2 of 3)	-intron (Fgf1, intron 2 of 3)	-37262	Gm5820	Gm5820	NM_001033789			Gm5820			NA
kidney_15_5_REP2.mLb.clN_peak_133	chr18	9503630	9504489	+	46	NA	Intergenic	Intergenic	-53905	Ccny	Ccny	NM_026484			Ccny			NA
kidney_15_5_REP2.mLb.clN_peak_74	chr18	5440325	5440975	+	46	NA	Intergenic	Intergenic	-106211	Zfp438	Zfp438	NM_178722			Zfp438			NA
kidney_15_5_REP2.mLb.clN_peak_719	chr18	38544602	38544903	+	46	NA	Intergenic	Intergenic	56595	Spry4	Spry4	NM_011898			Spry4			NA
kidney_15_5_REP2.mLb.clN_peak_304	chr18	21152204	21152674	+	46	NA	intron (Garem1, intron 3 of 5)	-intron (Garem1, intron 3 of 5)	80095	Mep1b	Mep1b	NM_008586			Mep1b			NA
kidney_15_5_REP2.mLb.clN_peak_2185	chr19	12002248	12002475	+	46	NA	Intergenic	Intergenic	34379	Olfr1423	Olfr1423	NM_146680			Olfr1423			NA
kidney_15_5_REP2.mLb.clN_peak_468	chr18	30854819	30855143	+	46	NA	Intergenic	Intergenic	462147	Rit2	Rit2	NM_009065			Rit2			NA
kidney_15_5_REP2.mLb.clN_peak_883	chr18	47961612	47961932	+	46	NA	intron (G630055G22Rik, intron 2 of 3)	-intron (G630055G22Rik, intron 2 of 3)	38931	G630055G22Rik	G630055G22Rik	NR_045404			G630055G22Rik			NA
kidney_15_5_REP2.mLb.clN_peak_2471	chr19	26877353	26877805	+	46	NA	Intergenic	Intergenic	-8346	Gm815	Gm815	NM_001033407			Gm815			NA
kidney_15_5_REP2.mLb.clN_peak_420	chr18	25545744	25546665	+	46	NA	intron (Celf4, intron 2 of 13)	-intron (Celf4, intron 2 of 12)	207953	Celf4	Celf4	NM_001362278			Celf4			NA
kidney_15_5_REP2.mLb.clN_peak_2876	chr19	44902392	44902634	+	46	NA	Intergenic	Intergenic	-28606	Slf2	Slf2	NM_001081225			Slf2			NA
kidney_15_5_REP2.mLb.clN_peak_2785	chr19	42612765	42613108	+	46	NA	promoter-TSS (Loxl4)	-promoter-TSS (Loxl4)	-130	Loxl4	Loxl4	NM_053083			Loxl4			NA
kidney_15_5_REP2.mLb.clN_peak_2807	chr19	43662248	43662566	+	46	NA	Intergenic	Intergenic	12474	Slc25a28	Slc25a28	NM_145156			Slc25a28			NA
kidney_15_5_REP2.mLb.clN_peak_2722	chr19	40345965	40346557	+	46	NA	intron (Sorbs1, intron 16 of 28)	-intron (Sorbs1, intron 13 of 22)	-74645	Pdlim1	Pdlim1	NM_016861			Pdlim1			NA
kidney_15_5_REP2.mLb.clN_peak_2328	chr19	21107399	21107939	+	46	NA	Intergenic	Intergenic	2959	4930554I06Rik	4930554I06Rik	NR_126458			4930554I06Rik			NA
kidney_15_5_REP2.mLb.clN_peak_1666	chr18	81511206	81511592	+	46	NA	Intergenic	Intergenic	480681	Mir5127	Mir5127	NR_039589			Mir5127			NA
kidney_15_5_REP2.mLb.clN_peak_1143	chr18	61452384	61452652	+	45	NA	Intergenic	Intergenic	32089	Lncbate10	Lncbate10	NR_045419			Lncbate10			NA
kidney_15_5_REP2.mLb.clN_peak_3230	chr19	59522364	59522630	+	45	NA	intron (2700089I24Rik, intron 2 of 4)	-intron (2700089I24Rik, intron 2 of 4)	29361	2700089I24Rik	2700089I24Rik	NR_045308			2700089I24Rik			NA
kidney_15_5_REP2.mLb.clN_peak_2202	chr19	12719199	12719519	+	45	NA	exon (Keg1, exon 6 of 6)	-exon (Keg1, exon 6 of 6)	23569	Keg1	Keg1	NM_029550			Keg1			NA
kidney_15_5_REP2.mLb.clN_peak_2288	chr19	17835724	17836280	+	45	NA	intron (Pcsk5, intron 1 of 37)	-intron (Pcsk5, intron 1 of 20)	1630	Pcsk5	Pcsk5	NM_001163144			Pcsk5			NA
kidney_15_5_REP2.mLb.clN_peak_2126	chr19	10278865	10279224	+	45	NA	intron (Dagla, intron 1 of 19)	-intron (Dagla, intron 1 of 19)	25833	Dagla	Dagla	NM_198114			Dagla			NA
kidney_15_5_REP2.mLb.clN_peak_838	chr18	46359939	46360542	+	45	NA	Intergenic	Intergenic	-48312	Ccdc112	Ccdc112	NM_001160399			Ccdc112			NA
kidney_15_5_REP2.mLb.clN_peak_1154	chr18	61643763	61644072	+	45	NA	intron (Bvht, intron 1 of 2)	-intron (Bvht, intron 1 of 2)	3977	Mir145a	Mir145a	NR_029557			Mir145a			NA
kidney_15_5_REP2.mLb.clN_peak_1351	chr18	69196583	69197447	+	45	NA	Intergenic	Intergenic	-147477	Tcf4	Tcf4	NM_001361126			Tcf4			NA
kidney_15_5_REP2.mLb.clN_peak_2322	chr19	20434485	20434778	+	45	NA	Intergenic	Intergenic	29343	1500015L24Rik	1500015L24Rik	NR_045817			1500015L24Rik			NA
kidney_15_5_REP2.mLb.clN_peak_1783	chr18	88674002	88674354	+	45	NA	Intergenic	Intergenic	220029	Socs6	Socs6	NM_018821			Socs6			NA
kidney_15_5_REP2.mLb.clN_peak_1561	chr18	77366459	77366773	+	45	NA	intron (Loxhd1, intron 17 of 38)	-intron (Loxhd1, intron 17 of 38)	84958	Loxhd1	Loxhd1	NM_172834			Loxhd1			NA
kidney_15_5_REP2.mLb.clN_peak_3203	chr19	58336710	58337125	+	45	NA	intron (Gfra1, intron 4 of 9)	-intron (Gfra1, intron 4 of 9)	40713	Gm10007	Gm10007	NR_040449			Gm10007			NA
kidney_15_5_REP2.mLb.clN_peak_3221	chr19	59169101	59169432	+	45	NA	intron (Vax1, intron 1 of 2)	-intron (Vax1, intron 1 of 2)	1131	Vax1	Vax1	NM_009501			Vax1			NA
kidney_15_5_REP2.mLb.clN_peak_957	chr18	53372206	53372815	+	45	NA	intron (Snx24, intron 3 of 6)	-intron (Snx24, intron 3 of 7)	45497	Ppic	Ppic	NM_008908			Ppic			NA
kidney_15_5_REP2.mLb.clN_peak_2538	chr19	30149370	30149645	+	45	NA	intron (Gldc, intron 4 of 24)	-intron (Gldc, intron 4 of 24)	25934	Gldc	Gldc	NM_138595			Gldc			NA
kidney_15_5_REP2.mLb.clN_peak_820	chr18	44584669	44585342	+	45	NA	intron (Mcc, intron 3 of 18)	-intron (Mcc, intron 3 of 18)	-76660	A930012L18Rik	A930012L18Rik	NR_026853			A930012L18Rik			NA
kidney_15_5_REP2.mLb.clN_peak_909	chr18	50017637	50017964	+	45	NA	intron (Tnfaip8, intron 1 of 2)	-intron (Tnfaip8, intron 1 of 1)	-35482	Tnfaip8	Tnfaip8	NM_001360935			Tnfaip8			NA
kidney_15_5_REP2.mLb.clN_peak_226	chr18	13971190	13971608	+	45	NA	exon (Zfp521, exon 2 of 8)	-exon (Zfp521, exon 2 of 8)	1334	Zfp521	Zfp521	NM_001360804			Zfp521			NA
kidney_15_5_REP2.mLb.clN_peak_1686	chr18	82721683	82722130	+	45	NA	Intergenic	Intergenic	1625	Mir5112	Mir5112	NR_039572			Mir5112			NA
kidney_15_5_REP2.mLb.clN_peak_1894	chr19	5050493	5051655	+	45	NA	exon (Rin1, exon 2 of 10)	-exon (Rin1, exon 2 of 10)	259	Rin1	Rin1	NM_001374052			Rin1			NA
kidney_15_5_REP2.mLb.clN_peak_1183	chr18	62940832	62941110	+	45	NA	intron (Apcdd1, intron 3 of 4)	-intron (Apcdd1, intron 3 of 4)	18644	Apcdd1	Apcdd1	NM_133237			Apcdd1			NA
kidney_15_5_REP2.mLb.clN_peak_1252	chr18	65635227	65635476	+	45	NA	intron (Zfp532, intron 3 of 5)	-intron (Zfp532, intron 2 of 8)	-15736	Mir466p	Mir466p	NR_105742			Mir466p			NA
kidney_15_5_REP2.mLb.clN_peak_2476	chr19	27032596	27032851	+	45	NA	Intergenic	Intergenic	146798	Gm815	Gm815	NM_001033407			Gm815			NA
kidney_15_5_REP2.mLb.clN_peak_712	chr18	38384943	38385409	+	45	NA	Intergenic	Intergenic	-33731	Ndfip1	Ndfip1	NM_022996			Ndfip1			NA
kidney_15_5_REP2.mLb.clN_peak_2590	chr19	32628692	32629001	+	45	NA	intron (Papss2, intron 1 of 12)	-intron (Papss2, intron 1 of 11)	8841	Papss2	Papss2	NM_001360403			Papss2			NA
kidney_15_5_REP2.mLb.clN_peak_2075	chr19	8771007	8771263	+	45	NA	TTS (Nxf1)	-TTS (Nxf1)	139	Tmem223	Tmem223	NM_025791			Tmem223			NA
kidney_15_5_REP2.mLb.clN_peak_3144	chr19	56022467	56022705	+	45	NA	Intergenic	Intergenic	-265326	Habp2	Habp2	NM_001329935			Habp2			NA
kidney_15_5_REP2.mLb.clN_peak_2554	chr19	30947923	30948435	+	45	NA	intron (Prkg1, intron 4 of 17)	-intron (Prkg1, intron 4 of 17)	-17217	Gm6642	Gm6642	NR_033643			Gm6642			NA
kidney_15_5_REP2.mLb.clN_peak_3064	chr19	53412133	53412601	+	45	NA	Intergenic	Intergenic	-21733	Smndc1	Smndc1	NM_172429			Smndc1			NA
kidney_15_5_REP2.mLb.clN_peak_1599	chr18	78393201	78393757	+	44	NA	intron (Slc14a2, intron 2 of 21)	-intron (Slc14a2, intron 2 of 11)	203471	Slc14a2	Slc14a2	NM_001110273			Slc14a2			NA
kidney_15_5_REP2.mLb.clN_peak_1423	chr18	73674231	73674480	+	44	NA	intron (Smad4, intron 4 of 9)	-intron (Smad4, intron 4 of 9)	29436	Smad4	Smad4	NM_001364968			Smad4			NA
kidney_15_5_REP2.mLb.clN_peak_2676	chr19	37435392	37435898	+	44	NA	intron (Hhex, intron 1 of 3)	-intron (Hhex, intron 1 of 3)	804	Hhex	Hhex	NM_008245			Hhex			NA
kidney_15_5_REP2.mLb.clN_peak_2652	chr19	36668255	36668709	+	44	NA	intron (Hectd2os, intron 2 of 4)	-intron (Hectd2os, intron 2 of 4)	20997	Hectd2os	Hectd2os	NR_033510			Hectd2os			NA
kidney_15_5_REP2.mLb.clN_peak_1413	chr18	73122104	73122652	+	44	NA	Intergenic	Intergenic	-450327	Mex3c	Mex3c	NM_001039214			Mex3c			NA
kidney_15_5_REP2.mLb.clN_peak_1682	chr18	82626013	82626245	+	44	NA	intron (Zfp236, intron 18 of 29)	-intron (Zfp236, intron 19 of 30)	66786	Zfp236	Zfp236	NM_177832			Zfp236			NA
kidney_15_5_REP2.mLb.clN_peak_1587	chr18	78097430	78097709	+	44	NA	Intergenic	Intergenic	25857	Slc14a1	Slc14a1	NM_001171011			Slc14a1			NA
kidney_15_5_REP2.mLb.clN_peak_2986	chr19	47486134	47486366	+	44	NA	Intergenic	Intergenic	-21839	Sh3pxd2a	Sh3pxd2a	NM_001164717			Sh3pxd2a			NA
kidney_15_5_REP2.mLb.clN_peak_1670	chr18	82405598	82406666	+	44	NA	exon (Galr1, exon 1 of 3)	-exon (Galr1, exon 1 of 3)	645	Galr1	Galr1	NM_008082			Galr1			NA
kidney_15_5_REP2.mLb.clN_peak_1460	chr18	74505188	74505831	+	44	NA	intron (1700120E14Rik, intron 3 of 3)	-intron (Myo5b, intron 1 of 38)	25615	1700120E14Rik	1700120E14Rik	NR_045368			1700120E14Rik			NA
