chrom	start	end	nearest_gene	distance_to_tss	kidney_accessibility	liver_accessibility	accessibility_log2FC	accessibility_padj	accessibility_category	kidney_methylation	liver_methylation	methylation_difference	methylation_fdr	num_CpG_sites
chr19	12475414	12475936	Mpeg1	14634	2.30657265296459	2.06292220387264	0.586147282843863	0.119521324124024	not differential	0.383536103952301	0.525747733199077	-0.142211629246776	0.100625474495519	8
chr19	53925420	53925869	Shoc2	18436	1.73350706763414	1.91120570738612	-0.820620780036329	0.0515141018343059	not differential	0.860320123927278	0.663636874241016	0.196683249686262	0.0531702664244227	3
chr18	4689508	4690151	Jcad	54578	1.89994695479535	1.6771152558308	0.584748875479507	0.115724393907246	not differential	0.535049680168465	0.413452256183494	0.12159742398497	0.100851317525589	8
chr18	9640506	9640835	Cetn1	21027	1.49426766976819	1.68621134626985	-0.468241531254794	0.436771528897416	not differential	0.92707697446652	0.72244388846678	0.20463308599974	0.0438932748678933	10
chr18	46628351	46628606	Eif1a	30646	1.71474158218487	1.50650656951123	0.792721988411358	0.211612548917166	not differential	0.391880659229599	0.474898887203526	-0.0830182279739263	0.00476169754132028	3
chr18	65134981	65135225	Nedd4l	247275	1.85757712520861	1.35684840679703	1.69712092961684	0.00775069404413326	not differential	0.565920825068464	0.724356983596114	-0.15843615852765	0.0442368317035391	2
chr18	4066438	4066850	Lyzl1	98981	1.5418223577908	1.50890674740888	-0.200603864464922	0.751953178758142	not differential	0.937697386757026	0.725687355097926	0.212010031659101	0.0418174244790989	2
chr18	75840101	75840323	Zbtb7c	19922	1.3736730454045	1.09017186017793	1.25345056897433	0.225865999831086	not differential	0.836392906199609	0.652275408783758	0.184117497415851	0.100903005786648	4
chr18	77742333	77742571	Haus1	25208	1.53770636147894	1.69818033298829	-0.606792691805743	0.366054003101814	not differential	0.510363779487421	0.617888034698379	-0.107524255210959	0.0653774670798118	2
chr18	61397745	61398241	Ppargc1b	2189	2.24307936868253	2.04730355222839	0.533723315576226	0.109923896946698	not differential	0.0302949796230352	0.138808172624446	-0.108513193001411	0.101491932056346	12
chr19	7153210	7153581	Flrt1	47480	2.08964024135592	1.98972229034034	0.166681251016721	0.671365372742082	not differential	0.273317254741536	0.18298018489344	0.0903370698480969	0.101526335223237	6
chr19	38458287	38458527	Plce1	22581	1.37092610577838	0.997596607612635	0.682733861898731	0.473302576862192	not differential	0.899000733743381	0.695271767921298	0.203728965822082	0.0758195527880313	3
chr19	26844819	26846196	Gm815	39728	2.38335467796179	1.88974776448234	1.64924389186927	6.65537371768019e-15	not differential	0.0274888564573523	0.114971832264176	-0.0874829758068238	0.101526335223237	22
chr18	77646397	77646652	8030462N17Rik	67357	1.41195273047086	1.59150359054306	-0.740558243363083	0.304095338035598	not differential	0.655594405594406	0.848748326141943	-0.193153920547538	0.0245246660506278	1
chr19	16526405	16526824	Gna14	90737	1.83418267441964	1.56305830679985	0.74201277843653	0.123188866819081	not differential	0.608291716860057	0.761897769323028	-0.153606052462971	0.040101552184714	5
chr18	73846723	73847168	Mro	12216	1.81539241267997	1.56932301464689	0.879657602986125	0.0536497834192104	not differential	0.289990580633355	0.445381874853522	-0.155391294220167	0.102278611301731	8
chr18	78455745	78456234	Gm6133	105990	1.73259448664042	1.6089410903781	0.245764206433293	0.609627177091835	not differential	0.900478192007797	0.69640406162465	0.204074130383147	0.00846531100267166	1
chr19	32188967	32189793	Asah2	127497	1.86605231315402	1.78455349645783	0.340354223952259	0.355356692201618	not differential	0.627942525637135	0.79554955222217	-0.167607026585035	0.0256371948327308	8
chr19	9992495	9993457	Best1	8175	2.42677854459473	2.37913093908031	0.161214733330968	0.447217477819389	not differential	0.153050880816654	0.294494235848136	-0.141443355031482	0.102761461148705	24
chr19	40531168	40531465	Sorbs1	17388	1.47464570359007	1.22371426809528	0.587582189783307	0.444266816562633	not differential	0.637379555927943	0.481216825142246	0.156162730785697	0.102779396558465	1
chr19	17442070	17442322	Rfk	48026	1.80154437029527	0.860451365238863	2.17836485072479	0.00419889713106622	not differential	0.591144607635513	0.74815145940902	-0.157006851773507	0.028198790521976	4
chr19	14588187	14588914	Tle4	9136	1.97544368008308	1.54947943453974	1.51158697649398	6.36110023008974e-05	not differential	0.230535225981448	0.395223849962987	-0.164688623981539	0.103485197537813	2
chr18	25346836	25347106	Tpgs2	177828	1.25849491217252	1.64977478371171	-0.917630064984192	0.200953876993921	not differential	0.939499022292347	0.734724009156391	0.204775013135956	0.0308798437120845	4
chr19	17519981	17520199	Rfk	125937	1.36355982622294	1.30895588178359	0.301691632180875	0.751455234331837	not differential	0.724149963511666	0.560633623133623	0.163516340378043	0.013855849549909	1
chr18	43104275	43104599	Ppp2r2b	44803	1.35482125644138	1.33075324315934	0.629005937700454	0.42697593204229	not differential	0.920673076923077	0.46583850931677	0.454834567606307	0.103806568291416	1
chr18	24042820	24043130	Zfp24	22009	1.91135073585872	1.77967858812167	0.419189183986539	0.366877446073364	not differential	0.212404452177503	0.110125222324073	0.102279229853431	0.103962789636936	14
chr19	10258224	10258930	Myrf	17475	2.12833363575944	1.87309973043044	0.847778991064831	0.0113896110173304	not differential	0.240899462606359	0.16060063288194	0.0802988297244196	0.0069266492991409	5
chr18	61313704	61314385	Ppargc1b	86045	1.95502269348143	2.01411300382239	-0.283340019309429	0.349115667243829	not differential	0.168428295870316	0.268559912268894	-0.100131616398578	0.103962789636936	7
chr19	36629553	36629903	Hectd2	74913	1.5936554272031	2.03102025068891	-1.46341747176031	0.000629455546639236	not differential	0.489142951759374	0.574353961515286	-0.085211009755912	0.0667381543820481	5
chr18	52676943	52677596	Gykl1	16082	1.77287144098406	0.965811200920716	1.94165617182042	0.000201059851277096	not differential	0.500618090946659	0.341379548012128	0.159238542934531	0.0602986571926412	3
chr18	80040216	80040867	Pard6g	6027	2.28895883511562	1.53762302784582	2.40073424219761	2.58702368397855e-12	not differential	0.078462522460675	0.175346290398999	-0.0968837679383243	0.104552996570053	13
chr19	25796100	25796513	Dmrt2	123679	1.54926679192384	1.48015686851534	0.0491560907356634	0.935109292148136	not differential	0.945678131999971	0.738623780832514	0.207054351167457	0.0869346174079318	6
chr18	24396861	24397234	2700062C07Rik	73626	1.64331758513305	1.3049782114896	1.0233296134901	0.103045913956131	not differential	0.789093341649113	0.61560667332102	0.173486668328093	0.0301872514338704	5
chr18	68975646	68975977	4930546C10Rik	25504	1.65461840237422	1.43481017036606	0.789245356902972	0.207844957531757	not differential	0.920962460759404	0.723063694778181	0.197898765981223	0.0404390654919247	6
chr19	5388022	5390033	Sart1	0	2.33196054098495	2.8610283550711	-1.77276372063421	1.82896906531097e-24	not differential	0.0915545626205413	0.0121018060219107	0.0794527565986307	0.0589976047377966	48
chr18	10976557	10977438	Gata6	75071	1.51525641199491	2.01125477022329	-1.77539373221854	1.9780358801172e-07	not differential	0.194663575135633	0.274065538009919	-0.0794019628742852	0.0429738187341266	8
chr19	21151041	21151320	Zfand5	120957	1.74483804344539	1.26043963380373	1.60106968990656	0.0164408770360666	not differential	0.669536995466981	0.528415190438581	0.141121805028399	0.069571472448219	3
chr19	55641809	55642100	Tcf7l2	99709	1.70502942915952	1.70602551001065	0.0521477456495044	0.927364205570675	not differential	0.929712643678161	0.521156231682547	0.408556411995614	0.106697886068957	1
chr18	46751652	46751985	Ap3s1	9775	2.02354534206254	1.53092313030348	1.50196456208243	0.00160191726640695	not differential	0.203576321098908	0.299519230769231	-0.0959429096703225	0.10671132419981	1
chr19	43660573	43660912	Slc25a28	13968	1.33015892407494	1.74032772101792	-1.49188930889409	0.00755493546542948	not differential	0.549375635551879	0.416245291528574	0.133130344023305	0.0164304650590941	6
chr18	70947966	70948581	Mbd2	379776	1.78333888292483	0.725289843443447	2.99462948041966	4.70700792585104e-07	not differential	0.405457200942163	0.507445231847272	-0.101988030905109	0.0393082047218527	7
chr18	54985530	54986010	Zfp608	4169	2.04897102714668	1.77396262454976	0.89529532891801	0.0101078564922385	not differential	0.0148450522007032	0.0938816442005055	-0.0790365919998023	0.0020062700809027	9
chr18	21774932	21775278	Klhl14	120213	1.59431336136297	1.0018527179919	1.23434494195854	0.0809035251681881	not differential	0.753832309427437	0.618555092688739	0.135277216738697	0.107795287055516	5
chr18	46360882	46361266	Ccdc112	48953	1.7295853547467	1.08643206439677	2.08075342115937	0.00155779986158819	not differential	0.530319624564046	0.676536637053044	-0.146217012488997	0.0995019268011605	5
chr18	13857565	13858174	Zfp521	114558	2.11882470909445	1.34420084285263	2.51907100253685	1.19371470303038e-10	not differential	0.443822101775548	0.522544865286905	-0.0787227635113566	0.0067940503186423	10
chr18	43060583	43060876	Ppp2r2b	1111	1.88209255491185	1.42147931351889	1.265826849361	0.024536442606453	not differential	0.440765304526914	0.217998254182465	0.22276705034445	0.107795287055516	5
chr18	67597926	67598498	Spire1	12291	1.78218449310676	1.76452420176571	0.16232240662329	0.705193317918616	not differential	0.566881926924928	0.701110121634178	-0.13422819470925	0.0151810242579991	11
chr18	59422987	59424014	Chsy3	247585	1.79892357544208	2.48427546696234	-2.29941692774163	9.61343042268909e-18	not differential	0.564697940887724	0.409575908542694	0.155122032345031	0.0537716546605996	2
chr19	34496212	34496858	Ch25h	21076	1.63247529433473	2.4409477267249	-2.67783529583862	2.63428886021834e-19	not differential	0.784333501760466	0.60344758561222	0.180885916148247	0.0770270690070881	2
chr19	21107399	21108230	Tmc1	153196	1.89576920055564	1.68539554237758	0.71850419534723	0.0335334526072596	not differential	0.501985199291037	0.629471302578489	-0.127486103287452	0.0726682802319855	10
chr18	13962608	13962999	Zfp521	9733	1.57129665749353	1.41266906856107	0.625912839064996	0.300196994592488	not differential	0.930185689254317	0.727468415991342	0.202717273262975	0.0129292837664637	3
chr18	10452698	10452938	Greb1l	127520	1.7954904432103	1.72038653436558	0.26794798737488	0.638540140927824	not differential	0.406545968853844	0.556983675983222	-0.150437707129379	0.107953481306785	2
chr18	31959154	31959654	Gpr17	9517	2.26456571103706	1.66731476966479	1.97354616311243	4.06480884554676e-09	not differential	0.471381994744649	0.634769732615806	-0.163387737871157	0.00916073041539887	7
chr19	59967594	59967970	Rab11fip2	23939	1.61445288483971	1.98886200097368	-1.32264389654356	0.00168772148720876	not differential	0.950310153183137	0.738447500212206	0.211862652970931	0.00175467001026247	1
chr19	53476935	53477317	Dusp5	51791	1.71342741422774	2.10284415162139	-1.36235345868443	0.000470956454398873	not differential	0.775405617535909	0.606990923596982	0.168414693938928	0.0741371107734293	6
chr19	14162532	14163041	Olfr1505	249001	1.84889379770541	1.26871482637799	1.83180963583562	0.000305301617050087	not differential	0.153610956304213	0.290393632307347	-0.136782676003133	0.108634709967557	3
chr18	55815667	55816565	Gramd3	615566	2.35159786524916	1.71919470573537	2.14243634588429	5.373771830641e-15	not differential	0.0233328792123439	0.101254549841196	-0.0779216706288522	0.00698837806742383	12
chr18	73022964	73023733	Mex3c	549310	1.89396485715768	1.26207412649478	2.00749951284136	6.03653545387121e-07	not differential	0.777325655938649	0.605807939447001	0.171517716491648	0.0313832047096891	5
chr19	55192139	55193125	Tectb	11405	1.58783985162984	2.24041683678422	-2.17074954824089	2.57469248214048e-14	not differential	0.791712708399522	0.608334970597447	0.183377737802074	0.0123826181321485	16
chr19	24800035	24800294	Pgm5	61560	1.67104502931797	1.58533292708655	0.121824818176837	0.849142776144709	not differential	0.921935478736949	0.717762543613937	0.204172935123013	0.00854354817511893	2
chr19	48820789	48821561	Sorcs3	614763	2.22551770572531	1.25020592173386	2.9727197422832	1.31842385544439e-17	not differential	0.371682465007067	0.278948084336015	0.0927343806710516	0.0136445008918121	2
chr19	53186584	53187070	Add3	46138	1.72552082730789	1.89346948791845	-0.716682143310651	0.0854575195528271	not differential	0.721453173902573	0.614020796223169	0.107432377679404	0.0563770768959132	9
chr18	42343307	42343913	Pou4f3	50625	1.98035464961005	1.83081080085679	0.427082022202036	0.202909651141942	not differential	0.267003994576777	0.344558350203757	-0.0775543556269806	0.0235594394248511	5
chr18	69384224	69384725	Tcf4	40867	1.99576736691466	1.72834424258038	0.860804118131311	0.0198287373922672	not differential	0.475362494194452	0.559625723985777	-0.0842632297913253	0.0965935688004714	6
chr18	75215462	75215951	Smad7	151577	1.91541571933503	1.81245925478613	0.338478218478129	0.393232546539319	not differential	0.621495402061264	0.754503994953431	-0.133008592892167	0.0601396903851457	12
chr18	80236152	80237406	Hsbp1l1	9695	2.06236323375348	2.05884291092918	0.000784055408898482	0.997229747890542	not differential	0.105705187907103	0.182912012612553	-0.0772068247054507	0.102074748489545	34
chr18	10102776	10103736	Usp14	57656	1.41480865629107	2.3152584952609	-3.05765111440606	4.75256974507047e-27	more accessible in liver	0.798512843989818	0.634154608199963	0.164358235789854	0.0477372389383643	4
chr19	5877780	5878613	Slc25a45	0	2.04146477346452	2.34913601070341	-1.07293599948498	3.50269924410415e-05	not differential	0.38782826728338	0.269445515400387	0.118382751882993	0.109762261909946	13
chr19	52731762	52732105	Xpnpep1	308108	1.61479675614843	1.01600509770287	1.12756858339841	0.0959338982725454	not differential	0.849632437701657	0.660106033940486	0.189526403761171	0.0843194735703319	3
chr18	73165721	73166481	Mex3c	406562	1.95771472206646	1.59887368091218	1.20440172196679	0.000536294655486424	not differential	0.354524468986915	0.431415877189956	-0.076891408203041	0.0220628549804636	6
chr19	26881940	26882441	Gm815	3483	2.0239661437157	1.23571034661885	2.55569437303542	1.60171145942741e-08	not differential	0.59839572298821	0.746970277882637	-0.148574554894427	0.0260796608776715	10
chr18	84872066	84872485	Cyb5a	20727	1.34110952427832	2.24778974751546	-3.01654778663813	6.07809912823732e-16	more accessible in liver	0.785049019607843	0.611562627187627	0.173486392420216	0.0307029486930094	1
chr19	15940865	15941840	Psat1	5496	1.96444006379994	2.54508294516107	-2.05740043778785	1.65983569879796e-10	not differential	0.52367018589574	0.636127354241732	-0.112457168345992	0.0639882576106936	17
chr18	46404756	46405465	Ccdc112	92827	1.88552019718037	2.08424033001164	-0.601930798015306	0.106084808805128	not differential	0.568603116572721	0.435331612735837	0.133271503836884	0.110192898725169	7
chr18	33873497	33873783	Epb41l4a	133422	1.60690409578184	0.782571632722135	0.954893378528187	0.208777175189209	not differential	0.846552379426568	0.663331227588925	0.183221151837643	0.0178105496593561	10
chr19	11800618	11801005	Stx3	18397	1.81501263347827	1.825357236225	-0.110395648809158	0.802979771306793	not differential	0.866855194556807	0.6794515533886	0.187403641168207	0.056981084730687	4
chr19	22851486	22851753	Klf9	289472	1.84925053722106	1.56494730252954	1.04911523462483	0.0604469938054257	not differential	0.504466312925745	0.607710159507193	-0.103243846581448	0.110354755674023	3
chr18	53596557	53596954	Prdm6	132010	1.78053094514271	1.46483564688382	1.03209081131996	0.0498663851434519	not differential	0.0671296296296296	0.14360702263566	-0.0764773930060308	0.000917899904342763	3
