"X.1","Chromosome","Start","End","X","mean.mean.g1","mean.mean.g2","mean.mean.diff","mean.mean.quot.log2","comb.p.val","comb.p.adj.fdr","num.sites","mean.num.na.g1","mean.num.na.g2","mean.mean.covg.g1","mean.mean.covg.g2","mean.nsamples.covg.thresh.g1","mean.nsamples.covg.thresh.g2","combinedRank","Strand","name","value","overlap_kidney_Het","overlap_liver_Het","overlap_any_Het","overlap_both_Het","overlap_kidney_specific_ATAC","overlap_liver_specific_ATAC","overlap_any_differential_ATAC","DMR_direction"
4018,"chr19",12476746,12476993,4172,0.125,0.333867521367521,-0.208867521367521,-1.34889345102891,0.0131937993637221,0.029216539491918,1,0,0,6.25,10.75,0,2,2775,"+","Interval_4172",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4026,"chr19",12600874,12601416,4180,0.380889086403792,0.157283229481238,0.223605856922555,1.22822854647506,0.000697501313336529,0.0033722624472486,2,0,0,29.625,31.5,4,4,1997,"+","Interval_4180",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4027,"chr19",12684654,12685258,4183,0.886576320255566,0.600972222222222,0.285604098033343,0.553319606862579,0.00171165591894572,0.00632478991095696,1,0,0,48,47,4,4,2921,"+","Interval_4183",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4031,"chr19",12758985,12759169,4187,0.911447951273533,0.672895166838665,0.238552784434867,0.432238553039078,0.00390046711118458,0.0115011374271733,1,0,0,40,41.25,4,4,3404,"+","Interval_4187",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4032,"chr19",12762352,12762778,4188,0.637253818503818,0.391232500123312,0.246021318380506,0.902648651003466,0.0147468354324691,0.0318155892416706,2,0,0,32.5,38.875,4,4,2848,"+","Interval_4188",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4033,"chr19",12765284,12765524,4189,0.29355540899104,0.884703683997162,-0.591148275006122,-1.61394389613162,0.00485594603441633,0.013594436620268,5,0,0,22.7,23.3,4,4,2195,"+","Interval_4189",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4036,"chr19",12812692,12813206,4192,0.728062378797673,0.352232142857143,0.37583023594053,1.02682818339423,4.44512936779979e-05,0.000593811303589776,1,0,0,27.25,29.75,4,4,1676,"+","Interval_4192",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4038,"chr19",12833386,12833994,4195,0.73406969931329,0.195464230603479,0.538605468709811,2.21014156805991,6.26247589565017e-05,0.000742913404995566,4,0,0,38.375,40.5625,4,4,518,"+","Interval_4195",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4039,"chr19",13878526,13879258,4196,0.720821959023649,0.520249740886335,0.200572218137314,0.505611005510047,0.0195892741037629,0.0393643196100795,7,0,0,31.3214285714286,30.1428571428571,4,3.71428571428571,3093,"+","Interval_4196",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4040,"chr19",14128264,14129244,4197,0.338444434022125,0.553205183922015,-0.21476074989989,-0.80622569055032,0.00487142963891418,0.0136253687442547,7,0,0,36.8214285714286,34.1428571428571,4,4,2197,"+","Interval_4197",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4043,"chr19",14240263,14241513,4200,0.14408024683247,0.613007380546919,-0.468927133714449,-2.26673389162255,5.03871991720476e-06,0.000207804925444451,14,0,0,32.5,31.0357142857143,4,4,506,"+","Interval_4200",0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Liver_hypermethylated"
4047,"chr19",14333189,14333933,4205,0.186640248569313,0.307204117727313,-0.120563869158,-0.945434999232472,0.00434782507091972,0.0125198617904413,5,0,0,35.1,29.75,4,4,3248,"+","Interval_4205",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4049,"chr19",14368855,14369893,4207,0.477699619951334,0.72293729931883,-0.245237679367496,-0.731649764759781,0.000776210318138561,0.00363552774768404,16,0,0,32.46875,30.71875,4,4,2375,"+","Interval_4207",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4050,"chr19",14390098,14390518,4208,0.516066754691557,0.684010494775938,-0.167943740084381,-0.453506909677459,0.0171140141154673,0.0355010656994039,4,0,0,37.375,34.5625,4,4,3301,"+","Interval_4208",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4051,"chr19",14420032,14420536,4209,0.894879672373278,0.161060860989844,0.733818811383435,2.49608627249169,3.76772690998378e-05,0.000547344724866437,3,0,0,28.75,31.3333333333333,4,4,423,"+","Interval_4209",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4052,"chr19",14424325,14425039,4210,0.17453972306397,0.349075524226643,-0.174535801162673,-1.02629806576422,0.00940729962055441,0.0226519812571735,12,0,0,29.4583333333333,31.6041666666667,4,4,2552,"+","Interval_4210",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4054,"chr19",14502141,14502940,4212,0.260611584057458,0.718322301700788,-0.45771071764333,-1.60481148640419,4.75821835200602e-05,0.00062343820411678,8,0,0,31.59375,29.15625,4,4,848,"+","Interval_4212",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4055,"chr19",14518582,14518879,4213,0.363532301601339,0.801747231505195,-0.438214929903855,-1.13207886771832,5.93721766396944e-06,0.000219784352681278,5,0,0,32.45,35.75,4,4,1479,"+","Interval_4213",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4056,"chr19",14520236,14520532,4214,0.405363228096808,0.126225490196078,0.27913773790073,1.60837681840854,0.000185632257397971,0.00135918775062322,1,0,0,38.75,41.25,4,4,1492,"+","Interval_4214",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4057,"chr19",14566712,14566994,4215,0.232424564057128,0.798349069080776,-0.565924505023649,-1.74010608733546,3.52623505994268e-05,0.000531664074136972,2,0,0,40.75,37.875,4,4,711,"+","Interval_4215",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4058,"chr19",14577611,14578281,4216,0.433529465163975,0.324675790793217,0.108853674370758,0.44156025773053,0.0200239651985961,0.0400805427183626,4,0,0,37.875,38.4375,4,4,3403,"+","Interval_4216",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4059,"chr19",14586103,14586415,4217,0.689343944099379,0.262901337792642,0.426442606306737,1.3576226945956,2.98319528473896e-05,0.000494116847027518,1,0,0,26.5,25.5,4,4,1149,"+","Interval_4217",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4062,"chr19",14616923,14617256,4220,0.609803634941503,0.168870730771167,0.440932904170336,1.82228207550898,4.44816294369867e-06,0.000205871252523945,2,0,0,35.875,38.375,4,4,631,"+","Interval_4220",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4067,"chr19",14871360,14871826,4225,0.0754497608890766,0.214512742659294,-0.139062981770218,-1.57156374810568,0.00333197166393287,0.0102492459813399,5,0,0,29.75,30.9,4,4,2990,"+","Interval_4225",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4069,"chr19",15201184,15201749,4227,0.298466406781624,0.265403029941073,0.0330633768405508,1.49986004567944,0.00347817598324302,0.0105443470236943,2,0,0,35.875,31,4,4,4598,"+","Interval_4227",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4070,"chr19",15339926,15340972,4228,0.132607510731725,0.584026585526425,-0.4514190747947,-2.25774715415345,9.28658531091386e-05,0.000907746207983392,26,0,0,23.8942307692308,21.8557692307692,4,4,627,"+","Interval_4228",0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Liver_hypermethylated"
4071,"chr19",15516615,15517049,4229,0.0807964435790147,0.296766205696655,-0.21596976211764,-1.79715256611195,0.00350873756007945,0.0106056036924192,13,0,0,26.8461538461538,25.7115384615385,4,4,2065,"+","Interval_4229",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4072,"chr19",15614738,15615598,4230,0.244480349243932,0.583797939974831,-0.339317590730899,-1.54978655345728,0.000900958443413856,0.00401187654694068,17,0,0,23.7352941176471,23.4558823529412,4,4,1380,"+","Interval_4230",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4074,"chr19",15644882,15645246,4232,0.324899687678895,0.579384244076245,-0.25448455639735,-0.848074401632023,0.00229055113449118,0.00783784585218255,4,0,0,26.375,24.9375,4,4,2062,"+","Interval_4232",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4075,"chr19",15647132,15647581,4233,0.376552030243398,0.735768664031886,-0.359216633788488,-1.09634798493125,0.000420173813735643,0.00237969408793136,4,0,0,28.8125,30.1875,4,4,1547,"+","Interval_4233",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4076,"chr19",15667973,15668880,4234,0.0775562403572864,0.52692208223629,-0.449365841879003,-2.83762949090594,0.000566254297871279,0.00290939185653764,9,0,0,30.75,28.8055555555556,4,4,1196,"+","Interval_4234",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4077,"chr19",15790949,15791277,4235,0.119493355221731,0.530819351172376,-0.411325995950645,-2.62562799183771,0.00468418615428598,0.0132402593919445,10,0,0,18.1,16.1,3.6,3.6,2174,"+","Interval_4235",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4079,"chr19",15820041,15820375,4237,0.0994713458794441,0.508589081169606,-0.409117735290161,-2.48848560165544,9.15617295572847e-05,0.000903504909492059,6,0,0,35.7916666666667,34.4583333333333,4,4,732,"+","Interval_4237",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4080,"chr19",15827626,15828215,4238,0.165811021872854,0.689873904304772,-0.524062882431918,-2.02040679696608,6.17078603486823e-06,0.000223460414616205,5,0,0,37.95,35.2,4,4,448,"+","Interval_4238",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4081,"chr19",15828848,15829788,4239,0.316501471705569,0.510176424410372,-0.193674952704803,-1.08566567238001,0.00121387261625839,0.00490095087181855,10,0,0,32.775,34,4,4,2307,"+","Interval_4239",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4082,"chr19",15835952,15837412,4240,0.0428294495596721,0.203496613829249,-0.160667164269577,-1.93468362810223,0.00110582373879992,0.0045976230547534,12,0,0,27.8958333333333,27.4375,4,4,2719,"+","Interval_4240",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4084,"chr19",15882916,15883476,4242,0.729039340674462,0.465818506445769,0.263220834228693,0.666038667992472,0.00107398368991683,0.00452240072478466,4,0,0,22.125,20.125,4,3.75,2530,"+","Interval_4242",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4085,"chr19",15903183,15903479,4243,0.827056102259131,0.666774332862695,0.160281769396436,0.321138673261085,0.0235820170070716,0.0456126831943516,5,0,0,31.45,30.8,4,4,3958,"+","Interval_4243",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4086,"chr19",15903780,15904196,4244,0.381063866209815,0.67797189693503,-0.296908030725215,-0.837080836238209,0.000255475199751746,0.00170826452935199,6,0,0,35.25,34.9166666666667,4,4,2084,"+","Interval_4244",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4087,"chr19",15904686,15905235,4245,0.814179887198973,0.701275262356161,0.112904624842812,0.208278277890151,0.0124350341112997,0.028000470726983,5,0,0,31.65,31.2,4,4,4613,"+","Interval_4245",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
4092,"chr19",15964938,15965470,4250,0.678985385507563,0.523743193692491,0.155242191815072,0.388485906399376,0.0201953319909251,0.0403447058141206,4,0,0,26.4375,27.75,4,4,3606,"+","Interval_4250",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4093,"chr19",15973283,15973825,4251,0.34076172755226,0.681593665456149,-0.340831937903889,-1.01122041976925,0.00171548599787683,0.00633132820237425,4,0,0,24.3125,27.5625,4,4,1705,"+","Interval_4251",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4096,"chr19",16021860,16022761,4254,0.403325754879587,0.560275307040944,-0.156949552161357,-0.659060065569977,0.00470426819262703,0.0132726024075726,18,0,0,25.4861111111111,27.7222222222222,3.88888888888889,4,2765,"+","Interval_4254",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4098,"chr19",16040879,16041268,4256,0.30714829661599,0.629151784532733,-0.322003487916743,-1.0938256648461,3.24532045412945e-05,0.000519335786214205,5,0,0,44.55,39.95,4,4,1552,"+","Interval_4256",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4100,"chr19",16084172,16084484,4258,0.958772274699932,0.803592873090517,0.155179401609415,0.253444092343293,0.000609555529700859,0.00307437738122107,10,0,0,24.725,23.175,4,4,4340,"+","Interval_4258",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4103,"chr19",16160926,16161709,4261,0.280687789311559,0.587274761090177,-0.306586971778618,-1.0299093416643,0.000567072253228839,0.00290959699423001,5,0,0,28.55,28.8,4,4,1667,"+","Interval_4261",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4104,"chr19",16168305,16169102,4262,0.206424172139374,0.365241765502108,-0.158817593362734,-1.34323598442826,0.000166887097652106,0.00127711234753698,8,0,0,27.75,27.5,4,4,2739,"+","Interval_4262",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4105,"chr19",16183581,16184163,4263,0.868129657938464,0.637813055372665,0.230316602565799,0.443346872664017,0.00180180185714831,0.00657893305120631,8,0,0,34.65625,33.96875,4,4,3342,"+","Interval_4263",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4106,"chr19",16235631,16235882,4264,0.382001311892616,0.653955133971789,-0.271953822079173,-0.738446293630211,0.00446188571506131,0.0127645659772122,3,0,0,26.1666666666667,24.6666666666667,4,4,2356,"+","Interval_4264",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4108,"chr19",16286038,16286312,4267,0.847883815441381,0.666212215737227,0.181671599704154,0.351311463421218,0.0107380172097279,0.0249525361907469,2,0,0,29.625,30.375,4,4,3790,"+","Interval_4267",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4109,"chr19",16286534,16287060,4268,0.258424252210461,0.132775861755311,0.12564839045515,0.751672525434901,0.013602348917923,0.0299271156822904,9,0,0,39.1111111111111,38.3055555555556,4,4,3182,"+","Interval_4268",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4110,"chr19",16292061,16292435,4269,0.498774509803922,0.664935064935065,-0.166160555131143,-0.407722316356222,0.0177097036113866,0.0364821081769933,1,0,0,21.75,23.25,4,4,3517,"+","Interval_4269",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4115,"chr19",16400401,16400763,4275,0.510864806640157,0.587328016129206,-0.0764632094890492,-0.2282818350142,0.0172463757550511,0.0357312808546153,6,0,0,29.5416666666667,30.25,4,4,4486,"+","Interval_4275",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4116,"chr19",16403281,16403641,4276,0.902382478351942,0.709897727777669,0.192484750574273,0.345460576650925,0.0082993370065185,0.0205629094578127,4,0,0,36.5,34.1875,4,4,3814,"+","Interval_4276",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4119,"chr19",16447706,16448139,4279,0.538449003014682,0.674258591014106,-0.135809587999423,-0.381540531993359,0.0199267684342043,0.0399313726596636,4,0,0,23.75,29.625,4,4,3636,"+","Interval_4279",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4121,"chr19",16449663,16450117,4281,0.865773857152814,0.668426001437367,0.197347855715447,0.397290768353754,0.000722472568787492,0.00346302179032694,5,0,0,40.85,39.15,4,4,3563,"+","Interval_4281",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4122,"chr19",16478050,16478508,4282,0.696016799514635,0.133278510337209,0.562738289177426,2.24651305039898,1.03527815240009e-05,0.00028917201120448,6,0,0,36.2083333333333,37.7916666666667,4,4,276,"+","Interval_4282",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
4123,"chr19",16481983,16482592,4283,0.924754030661905,0.312594699774179,0.612159330887726,1.84400901432345,2.40356430031521e-05,0.000431868497819794,4,0,0,34.3125,35.8125,4,4,605,"+","Interval_4283",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
4124,"chr19",16494787,16495487,4284,0.887412682294332,0.26182981968385,0.625582862610483,1.89345256302949,0.000212305729307474,0.00149956173171773,10,0,0,24.55,25.425,3.9,3.7,870,"+","Interval_4284",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4125,"chr19",16510566,16511569,4285,0.843979988241896,0.467984541579576,0.37599544666232,1.07858934252772,0.000244826706892241,0.00166403689233433,9,0,0,34.0555555555556,33.3888888888889,4,4,1586,"+","Interval_4285",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
4126,"chr19",16520729,16521180,4286,0.908419924453239,0.510166441458413,0.398253482994826,0.986439501787569,1.68755322139173e-05,0.000359987414679504,5,0,0,34.65,37.75,4,4,1753,"+","Interval_4286",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4127,"chr19",16526404,16526824,4287,0.608291716860057,0.761897769323028,-0.153606052462971,-0.36725549727898,0.0134846334247914,0.0297533473591897,5,0,0,27.45,28.15,4,4,3696,"+","Interval_4287",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4129,"chr19",16557058,16557409,4290,0.469378635630597,0.653913785105447,-0.184535149474849,-0.435057579798078,0.00470948348767581,0.013275126620077,8,0,0,29.21875,30,4,4,3388,"+","Interval_4290",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4135,"chr19",16737625,16737931,4296,0.95621476081621,0.809870615243933,0.146344145572277,0.238526708785087,0.0111185180636523,0.0255509698957155,3,0,0,23.3333333333333,27.0833333333333,4,4,4430,"+","Interval_4296",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4137,"chr19",16767415,16767965,4298,0.920458808664454,0.366545415527974,0.55391339313648,1.57176792114818,0.000160836319393216,0.00124887148134816,3,0,0,27,28.9166666666667,4,4,887,"+","Interval_4298",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4139,"chr19",16804442,16805319,4300,0.257334627887964,0.231125682736741,0.0262089451512236,-0.433741094326828,0.0135608969777236,0.0298572955672201,14,0,0,9.41071428571429,10.5535714285714,0.857142857142857,0.928571428571429,4735,"+","Interval_4300",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4140,"chr19",16812239,16812516,4301,0.856124418500674,0.494816288929004,0.36130812957167,0.807026373795692,4.05579595840752e-05,0.000568235124068647,4,0,0,40.25,39.0625,4,4,2168,"+","Interval_4301",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
4142,"chr19",16880274,16880663,4303,0.128914545563252,0.45693682991307,-0.328022284349818,-1.70429375799849,0.000242812138565188,0.00165620529134393,2,0,0,32.75,29.875,4,4,1151,"+","Interval_4303",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4144,"chr19",16992159,16992925,4305,0.888339639597421,0.300796372850006,0.587543266747415,1.80394306867232,1.82993972875334e-06,0.000151200778386532,5,0,0,36.6,35.6,4,4,650,"+","Interval_4305",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
4145,"chr19",17006175,17007288,4306,0.397730039828326,0.758259117702393,-0.360529077874067,-1.32146562093084,0.000729756237986464,0.00348163981554878,28,0,0,26.6071428571429,25.9553571428571,4,4,1288,"+","Interval_4306",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Liver_hypermethylated"
4146,"chr19",17014480,17015015,4307,0.740804971176986,0.10474916014775,0.636055811029236,2.69576848656314,3.06785340883113e-06,0.000177516461463742,5,0,0,31.85,33.45,4,4,115,"+","Interval_4307",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
4147,"chr19",17045346,17045661,4308,0.913157630899566,0.636796733212341,0.276360897687225,0.513264619608729,0.00106575240909373,0.00450415994077096,1,0,0,36,30.5,4,4,3064,"+","Interval_4308",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4148,"chr19",17046039,17046543,4309,0.967549230186305,0.743023529316076,0.224525700870229,0.385421990123251,0.00247586293585583,0.00826857485914896,4,0,0,29.625,28.25,4,4,3620,"+","Interval_4309",0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4152,"chr19",17137443,17137834,4313,0.315822354776422,0.174383262546103,0.141439092230319,0.996996274145431,0.0130431352329553,0.0289978531137881,7,0,0,29.3571428571429,30.4642857142857,4,4,2958,"+","Interval_4313",0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4154,"chr19",17180616,17180910,4315,0.0357179247550117,0.394208839086607,-0.358490914331595,-3.16362970548255,1.27192892895697e-05,0.000313346348764984,3,0,0,40.6666666666667,37.4166666666667,4,4,973,"+","Interval_4315",0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Liver_hypermethylated"
4155,"chr19",17263858,17264263,4317,0.902751053362702,0.525429377269142,0.37732167609356,0.851771686603256,0.00988377374360487,0.0234049285758967,10,0,0,23.35,23.025,4,3.9,2595,"+","Interval_4317",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4157,"chr19",17275913,17276236,4319,0.826763277373033,0.275162337662338,0.551600939710696,1.55303608527707,1.99532709356586e-06,0.000155206139113446,1,0,0,35.75,33.5,4,4,916,"+","Interval_4319",0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kidney_hypermethylated"
4158,"chr19",17323133,17324303,4320,0.84550139536824,0.198290712024802,0.647210683343438,2.11178495112493,6.23975069625958e-06,0.000224229637593656,14,0,0,34.5357142857143,36.8392857142857,4,4,362,"+","Interval_4320",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Kidney_hypermethylated"
